"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Kris Humphries",3200,"Was@Atl 08:00PM ET",15.000,"Atl"
"SF","Jared Dudley",3200,"Was@Atl 08:00PM ET",18.265,"Was"
"PG","Ramon Sessions",3200,"Was@Atl 08:00PM ET",17.489,"Was"
"SG","Marco Belinelli",3200,"Sac@Chi 08:00PM ET",16.527,"Sac"
"SG","Justin Holiday",3200,"Sac@Chi 08:00PM ET",8.013,"Chi"
"PG","Seth Curry",3200,"Sac@Chi 08:00PM ET",7.227,"Sac"
"PG","Ray McCallum",3200,"Mem@Pho 10:00PM ET",7.014,"Mem"
"SG","Brandon Rush",3100,"GS@Min 08:00PM ET",10.525,"GS"
"C","Kosta Koufos",3100,"Sac@Chi 08:00PM ET",15.489,"Sac"
"PF","Jon Leuer",3100,"Mem@Pho 10:00PM ET",18.504,"Pho"
"SG","James Anderson",3100,"Sac@Chi 08:00PM ET",6.019,"Sac"
"C","Cristiano Felicio",3100,"Sac@Chi 08:00PM ET",6.125,"Chi"
"PF","Kevin Garnett",3000,"GS@Min 08:00PM ET",12.382,"Min"
"PG","Kirk Hinrich",3000,"Was@Atl 08:00PM ET",8.512,"Atl"
"SG","Alan Anderson",3000,"Was@Atl 08:00PM ET",11.306,"Was"
"C","Chris Andersen",3000,"Mem@Pho 10:00PM ET",9.203,"Mem"
"PF","Drew Gooden",3000,"Was@Atl 08:00PM ET",8.455,"Was"
"SF","Caron Butler",3000,"Sac@Chi 08:00PM ET",6.464,"Sac"
"SF","Tayshaun Prince",3000,"GS@Min 08:00PM ET",8.058,"Min"
"PG","Leandro Barbosa",3000,"GS@Min 08:00PM ET",11.960,"GS"
"PG","Aaron Brooks",3000,"Sac@Chi 08:00PM ET",13.920,"Chi"
"C","Anderson Varejao",3000,"GS@Min 08:00PM ET",7.933,"GS"
"SF","Alex Stepheson",3000,"Mem@Pho 10:00PM ET",9.188,"Mem"
"SF","Chase Budinger",3000,"Mem@Pho 10:00PM ET",10.046,"Pho"
"C","Tiago Splitter",3000,"Was@Atl 08:00PM ET",12.444,"Atl"
"PF","Mike Scott",3000,"Was@Atl 08:00PM ET",12.187,"Atl"
"SF","Marcus Thornton",3000,"Was@Atl 08:00PM ET",16.654,"Was"
"PF","J.J. Hickson",3000,"Was@Atl 08:00PM ET",12.848,"Was"
"C","Nikola Pekovic",3000,"GS@Min 08:00PM ET",7.854,"Min"
"PF","Quincy Acy",3000,"Sac@Chi 08:00PM ET",10.092,"Sac"
"SG","Ian Clark",3000,"GS@Min 08:00PM ET",7.571,"GS"
"SG","Lamar Patterson",3000,"Was@Atl 08:00PM ET",6.329,"Atl"
"SG","John Jenkins",3000,"Mem@Pho 10:00PM ET",5.581,"Pho"
"C","Greg Smith",3000,"GS@Min 08:00PM ET",6.219,"Min"
"C","Mike Muscala",3000,"Was@Atl 08:00PM ET",7.976,"Atl"
"PF","Nemanja Bjelica",3000,"GS@Min 08:00PM ET",11.444,"Min"
"SF","Tony Snell",3000,"Sac@Chi 08:00PM ET",11.561,"Chi"
"PF","Cameron Bairstow",3000,"Sac@Chi 08:00PM ET",4.806,"Chi"
"SF","Duje Dukan",3000,"Sac@Chi 08:00PM ET",0,"Sac"
"SG","Jarell Eddie",3000,"Was@Atl 08:00PM ET",3.524,"Was"
"PF","Eric Moreland",3000,"Sac@Chi 08:00PM ET",3.900,"Sac"
"PF","Adreian Payne",3000,"GS@Min 08:00PM ET",6.766,"Min"
"SG","Ben McLemore",3000,"Sac@Chi 08:00PM ET",13.341,"Sac"
"PF","Alan Williams",3000,"Mem@Pho 10:00PM ET",3.000,"Pho"
"PF","James Michael McAdoo",3000,"GS@Min 08:00PM ET",6.015,"GS"
"SG","Xavier Munford",3000,"Mem@Pho 10:00PM ET",9.500,"Mem"
"SG","Jordan Adams",3000,"Mem@Pho 10:00PM ET",9.500,"Mem"
"PG","Archie Goodwin",3000,"Mem@Pho 10:00PM ET",15.688,"Pho"
"C","Walter Tavares",3000,"Was@Atl 08:00PM ET",6.114,"Atl"
"SF","Damjan Rudez",3000,"GS@Min 08:00PM ET",4.054,"Min"
"PG","Tyus Jones",3000,"GS@Min 08:00PM ET",11.333,"Min"
"SF","Kelly Oubre Jr.",3000,"Was@Atl 08:00PM ET",7.347,"Was"
"PF","Kevon Looney",3000,"GS@Min 08:00PM ET",4.300,"GS"
