"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG/SF","Devin Booker",6200,"Pho@Was 07:00PM ET",28.115,"Pho"
"SG","Klay Thompson",6200,"GS@Ind 07:00PM ET",29.462,"GS"
"C","Marcin Gortat",6100,"Pho@Was 07:00PM ET",33.042,"Was"
"PG","Reggie Jackson",6000,"Hou@Det 07:30PM ET",0,"Det"
"SG","Bradley Beal",6000,"Pho@Was 07:00PM ET",28.611,"Was"
"C","Clint Capela",5900,"Hou@Det 07:30PM ET",27.404,"Hou"
"SG","Zach LaVine",5900,"Bos@Min 08:00PM ET",29.523,"Min"
"SF","T.J. Warren",5900,"Pho@Was 07:00PM ET",28.846,"Pho"
"PF/C","Gorgui Dieng",5800,"Bos@Min 08:00PM ET",27.542,"Min"
"C","Nikola Vucevic",5700,"Orl@Mil 08:00PM ET",30.596,"Orl"
"PG","Ricky Rubio",5700,"Bos@Min 08:00PM ET",23.750,"Min"
"PF/C","Serge Ibaka",5600,"Orl@Mil 08:00PM ET",26.250,"Orl"
"PG","Ish Smith",5600,"Hou@Det 07:30PM ET",25.518,"Det"
"SF/PF","Markieff Morris",5600,"Pho@Was 07:00PM ET",26.958,"Was"
"SG","Monta Ellis",5600,"GS@Ind 07:00PM ET",25.661,"Ind"
"C","Jonas Valanciunas",5600,"Tor@LAC 10:30PM ET",30.386,"Tor"
"SG","Evan Fournier",5500,"Orl@Mil 08:00PM ET",26.519,"Orl"
"SF/PF","Trevor Ariza",5500,"Hou@Det 07:30PM ET",27.058,"Hou"
"SF","Jae Crowder",5500,"Bos@Min 08:00PM ET",27.550,"Bos"
"SF","Justise Winslow",5500,"Mia@Phi 07:00PM ET",26.778,"Mia"
"PF","Thaddeus Young",5500,"GS@Ind 07:00PM ET",25.661,"Ind"
"PG","Elfrid Payton",5400,"Orl@Mil 08:00PM ET",26.712,"Orl"
"SG","Seth Curry",5400,"Dal@SA 08:30PM ET",19.354,"Dal"
"SG","Kentavious Caldwell-Pope",5300,"Hou@Det 07:30PM ET",23.393,"Det"
"SG/SF","Marcus Smart",5300,"Bos@Min 08:00PM ET",24.875,"Bos"
"SG/SF","Josh Richardson",5300,"Mia@Phi 07:00PM ET",21.250,"Mia"
"PF","Dirk Nowitzki",5300,"Dal@SA 08:30PM ET",26.000,"Dal"
"SF","Marcus Morris",5200,"Hou@Det 07:30PM ET",25.554,"Det"
"SF","Michael Kidd-Gilchrist",5200,"Mem@Cha 07:00PM ET",25.386,"Cha"
"SG","Eric Gordon",5100,"Hou@Det 07:30PM ET",27.750,"Hou"
"SG","Dion Waiters",5100,"Mia@Phi 07:00PM ET",25.479,"Mia"
"C","Alex Len",5000,"Pho@Was 07:00PM ET",23.071,"Pho"
"PF","Zach Randolph",5000,"Mem@Cha 07:00PM ET",26.615,"Mem"
"PG/SG","Tyler Johnson",5000,"Mia@Phi 07:00PM ET",25.125,"Mia"
"C","Nerlens Noel",5000,"Mia@Phi 07:00PM ET",0,"Phi"
"SG/SF","C.J. Miles",5000,"GS@Ind 07:00PM ET",21.923,"Ind"
"PG/SG","J.J. Barea",5000,"Dal@SA 08:30PM ET",30.361,"Dal"
"SF/PF","Aaron Gordon",4900,"Orl@Mil 08:00PM ET",23.019,"Orl"
"PF","Ryan Anderson",4900,"Hou@Det 07:30PM ET",22.788,"Hou"
"PF","Jon Leuer",4900,"Hou@Det 07:30PM ET",22.821,"Det"
"SG","J.J. Redick",4900,"Tor@LAC 10:30PM ET",22.179,"LAC"
"PG","Deron Williams",4900,"Dal@SA 08:30PM ET",23.542,"Dal"
"PG","Sergio Rodriguez",4800,"Mia@Phi 07:00PM ET",24.942,"Phi"
"SG","Wesley Matthews",4800,"Dal@SA 08:30PM ET",23.227,"Dal"
"PG/SG","Brandon Knight",4700,"Pho@Was 07:00PM ET",21.893,"Pho"
"C","Tyson Chandler",4700,"Pho@Was 07:00PM ET",24.438,"Pho"
"PF","Marvin Williams",4700,"Mem@Cha 07:00PM ET",23.896,"Cha"
"SF/PF","Dario Saric",4700,"Mia@Phi 07:00PM ET",22.865,"Phi"
"PG","Tony Parker",4600,"Dal@SA 08:30PM ET",20.028,"SA"
"PG","Patrick Beverley",4500,"Hou@Det 07:30PM ET",22.625,"Hou"
"SF/PF","James Johnson",4500,"Mia@Phi 07:00PM ET",20.708,"Mia"
"PF","Frank Kaminsky",4400,"Mem@Cha 07:00PM ET",21.900,"Cha"
"PF/C","Jahlil Okafor",4400,"Mia@Phi 07:00PM ET",18.583,"Phi"
"SF","Robert Covington",4300,"Mia@Phi 07:00PM ET",19.635,"Phi"
"PG/SG","Matthew Dellavedova",4200,"Orl@Mil 08:00PM ET",22.563,"Mil"
"C","Bismack Biyombo",4100,"Orl@Mil 08:00PM ET",19.729,"Orl"
"SF","P.J. Tucker",4100,"Pho@Was 07:00PM ET",15.357,"Pho"
"PF","Ersan Ilyasova",4100,"Mia@Phi 07:00PM ET",19.827,"Phi"
"PF/C","Kelly Olynyk",4000,"Bos@Min 08:00PM ET",17.250,"Bos"
"PF","Jared Dudley",4000,"Pho@Was 07:00PM ET",19.125,"Pho"
"SF","Vince Carter",4000,"Mem@Cha 07:00PM ET",20.519,"Mem"
"C","Cody Zeller",4000,"Mem@Cha 07:00PM ET",22.750,"Cha"
"PG","Jerryd Bayless",4000,"Mia@Phi 07:00PM ET",0,"Phi"
"SG","Danny Green",4000,"Dal@SA 08:30PM ET",18.800,"SA"
"PF","Amir Johnson",3900,"Bos@Min 08:00PM ET",18.288,"Bos"
"C","Cole Aldrich",3900,"Bos@Min 08:00PM ET",9.646,"Min"
"C","Alan Williams",3900,"Pho@Was 07:00PM ET",17.950,"Pho"
"SG/SF","James Ennis",3900,"Mem@Cha 07:00PM ET",20.692,"Mem"
"PF/C","Spencer Hawes",3900,"Mem@Cha 07:00PM ET",18.545,"Cha"
"SG","Jamal Crawford",3900,"Tor@LAC 10:30PM ET",18.071,"LAC"
"C","Lucas Nogueira",3900,"Tor@LAC 10:30PM ET",18.286,"Tor"
"C","Andrew Bogut",3900,"Dal@SA 08:30PM ET",20.925,"Dal"
"C","Greg Monroe",3800,"Orl@Mil 08:00PM ET",24.364,"Mil"
"C","Aron Baynes",3800,"Hou@Det 07:30PM ET",12.054,"Det"
"PG","Tomas Satoransky",3800,"Pho@Was 07:00PM ET",12.521,"Was"
"PF","JaMychal Green",3800,"Mem@Cha 07:00PM ET",19.423,"Mem"
"SG/SF","Terrence Ross",3800,"Tor@LAC 10:30PM ET",16.938,"Tor"
"PF/C","Marreese Speights",3800,"Tor@LAC 10:30PM ET",17.411,"LAC"
"PF","David Lee",3800,"Dal@SA 08:30PM ET",15.019,"SA"
"C","John Henson",3700,"Orl@Mil 08:00PM ET",14.955,"Mil"
"PG","Ramon Sessions",3700,"Mem@Cha 07:00PM ET",13.333,"Cha"
"SF","Chandler Parsons",3700,"Mem@Cha 07:00PM ET",13.750,"Mem"
"SF","Glenn Robinson III",3700,"GS@Ind 07:00PM ET",10.083,"Ind"
"PF","Patrick Patterson",3700,"Tor@LAC 10:30PM ET",19.192,"Tor"
"PG","Patty Mills",3700,"Dal@SA 08:30PM ET",19.385,"SA"
"SG","Jonathan Gibson",3700,"Dal@SA 08:30PM ET",31.000,"Dal"
"PF/C","Dwight Powell",3700,"Dal@SA 08:30PM ET",16.313,"Dal"
"SG","Marco Belinelli",3600,"Mem@Cha 07:00PM ET",18.646,"Cha"
"C","Willie Reed",3600,"Mia@Phi 07:00PM ET",8.825,"Mia"
"SF","Andre Iguodala",3600,"GS@Ind 07:00PM ET",17.538,"GS"
"PG/SG","Raymond Felton",3600,"Tor@LAC 10:30PM ET",11.232,"LAC"
"C","Dewayne Dedmon",3600,"Dal@SA 08:30PM ET",13.773,"SA"
"PG","D.J. Augustin",3500,"Orl@Mil 08:00PM ET",15.404,"Orl"
"SG/SF","Tony Snell",3500,"Orl@Mil 08:00PM ET",17.091,"Mil"
"SG","Gerald Henderson",3500,"Mia@Phi 07:00PM ET",17.750,"Phi"
"SF/PF","DeMarre Carroll",3500,"Tor@LAC 10:30PM ET",17.205,"Tor"
"SF/PF","Jeff Green",3400,"Orl@Mil 08:00PM ET",15.231,"Orl"
"PG","T.J. McConnell",3400,"Mia@Phi 07:00PM ET",16.250,"Phi"
"SG","Nik Stauskas",3400,"Mia@Phi 07:00PM ET",16.519,"Phi"
"PF","Richaun Holmes",3400,"Mia@Phi 07:00PM ET",15.875,"Phi"
"PG","Shaun Livingston",3400,"GS@Ind 07:00PM ET",10.442,"GS"
"C","Zaza Pachulia",3400,"GS@Ind 07:00PM ET",17.096,"GS"
"C","Al Jefferson",3400,"GS@Ind 07:00PM ET",14.054,"Ind"
"PG","Cory Joseph",3400,"Tor@LAC 10:30PM ET",13.385,"Tor"
"SG/SF","Norman Powell",3400,"Tor@LAC 10:30PM ET",11.636,"Tor"
"SF","Justin Anderson",3400,"Dal@SA 08:30PM ET",17.167,"Dal"
"PF/C","Montrezl Harrell",3300,"Hou@Det 07:30PM ET",14.750,"Hou"
"SG","Tony Allen",3300,"Mem@Cha 07:00PM ET",15.458,"Mem"
"PG","Austin Rivers",3300,"Tor@LAC 10:30PM ET",14.250,"LAC"
"PF","Pascal Siakam",3300,"Tor@LAC 10:30PM ET",13.654,"Tor"
"SG","Manu Ginobili",3300,"Dal@SA 08:30PM ET",16.313,"SA"
"PF","Nemanja Bjelica",3200,"Bos@Min 08:00PM ET",14.729,"Min"
"SG","Marcus Thornton",3200,"Pho@Was 07:00PM ET",14.792,"Was"
"PG/SG","Andrew Harrison",3200,"Mem@Cha 07:00PM ET",16.167,"Mem"
"SF/PF","Michael Beasley",3100,"Orl@Mil 08:00PM ET",13.583,"Mil"
"C","Nene Hilario",3100,"Hou@Det 07:30PM ET",16.386,"Hou"
"C","Roy Hibbert",3100,"Mem@Cha 07:00PM ET",13.464,"Cha"
"PF","Derrick Williams",3100,"Mia@Phi 07:00PM ET",10.750,"Mia"
"PG","Jason Terry",3000,"Orl@Mil 08:00PM ET",8.821,"Mil"
"PG","C.J. Watson",3000,"Orl@Mil 08:00PM ET",6.568,"Orl"
"SG/SF","Mario Hezonja",3000,"Orl@Mil 08:00PM ET",10.833,"Orl"
"SG","Jodie Meeks",3000,"Orl@Mil 08:00PM ET",0,"Orl"
"SG","C.J. Wilcox",3000,"Orl@Mil 08:00PM ET",2.833,"Orl"
"SG","Khris Middleton",3000,"Orl@Mil 08:00PM ET",0,"Mil"
"SG","Malcolm Brogdon",3000,"Orl@Mil 08:00PM ET",15.917,"Mil"
"SG","Rashad Vaughn",3000,"Orl@Mil 08:00PM ET",10.639,"Mil"
"SF","Steve Novak",3000,"Orl@Mil 08:00PM ET",0.000,"Mil"
"SF","Damjan Rudez",3000,"Orl@Mil 08:00PM ET",5.643,"Orl"
"PF","Arinze Onuaku",3000,"Orl@Mil 08:00PM ET",1.625,"Orl"
"PF","Mirza Teletovic",3000,"Orl@Mil 08:00PM ET",11.604,"Mil"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Mil 08:00PM ET",4.250,"Orl"
"PF","Thon Maker",3000,"Orl@Mil 08:00PM ET",4.688,"Mil"
"C","Miles Plumlee",3000,"Orl@Mil 08:00PM ET",9.604,"Mil"
"PG","Bobby Brown",3000,"Hou@Det 07:30PM ET",0.667,"Hou"
"PG","Beno Udrih",3000,"Hou@Det 07:30PM ET",14.821,"Det"
"PG","Tyler Ennis",3000,"Hou@Det 07:30PM ET",7.229,"Hou"
"SG","Reggie Bullock",3000,"Hou@Det 07:30PM ET",10.875,"Det"
"SG","Darrun Hilliard",3000,"Hou@Det 07:30PM ET",5.550,"Det"
"SG","K.J. McDaniels",3000,"Hou@Det 07:30PM ET",8.682,"Hou"
"SF","Corey Brewer",3000,"Hou@Det 07:30PM ET",9.788,"Hou"
"SF","Michael Gbinije",3000,"Hou@Det 07:30PM ET",1.167,"Det"
"SF","Sam Dekker",3000,"Hou@Det 07:30PM ET",12.577,"Hou"
"SF","Stanley Johnson",3000,"Hou@Det 07:30PM ET",10.808,"Det"
"PF","Kyle Wiltjer",3000,"Hou@Det 07:30PM ET",0.500,"Hou"
"PF","Henry Ellenson",3000,"Hou@Det 07:30PM ET",2.200,"Det"
"C","Boban Marjanovic",3000,"Hou@Det 07:30PM ET",6.792,"Det"
"C","Chinanu Onuaku",3000,"Hou@Det 07:30PM ET",0,"Hou"
"PG","John Lucas III",3000,"Bos@Min 08:00PM ET",1.500,"Min"
"PG","Kris Dunn",3000,"Bos@Min 08:00PM ET",15.271,"Min"
"PG","Demetrius Jackson",3000,"Bos@Min 08:00PM ET",5.750,"Bos"
"PG","Terry Rozier",3000,"Bos@Min 08:00PM ET",15.462,"Bos"
"PG","Tyus Jones",3000,"Bos@Min 08:00PM ET",14.972,"Min"
"SG/SF","Brandon Rush",3000,"Bos@Min 08:00PM ET",7.100,"Min"
"SG/SF","Shabazz Muhammad",3000,"Bos@Min 08:00PM ET",11.556,"Min"
"SG","Gerald Green",3000,"Bos@Min 08:00PM ET",9.300,"Bos"
"SG","James Young",3000,"Bos@Min 08:00PM ET",4.167,"Bos"
"SF","Jaylen Brown",3000,"Bos@Min 08:00PM ET",13.385,"Bos"
"PF","Jordan Hill",3000,"Bos@Min 08:00PM ET",6.250,"Min"
"PF","Jonas Jerebko",3000,"Bos@Min 08:00PM ET",11.635,"Bos"
"PF","Adreian Payne",3000,"Bos@Min 08:00PM ET",11.792,"Min"
"PF","Jordan Mickey",3000,"Bos@Min 08:00PM ET",5.000,"Bos"
"C","Nikola Pekovic",3000,"Bos@Min 08:00PM ET",0,"Min"
"C","Tyler Zeller",3000,"Bos@Min 08:00PM ET",16.077,"Bos"
"PG","Trey Burke",3000,"Pho@Was 07:00PM ET",8.075,"Was"
"PG","Tyler Ulis",3000,"Pho@Was 07:00PM ET",12.536,"Pho"
"SG/SF","Kelly Oubre Jr.",3000,"Pho@Was 07:00PM ET",8.068,"Was"
"SG","Leandro Barbosa",3000,"Pho@Was 07:00PM ET",10.308,"Pho"
"SG","John Jenkins",3000,"Pho@Was 07:00PM ET",1.625,"Pho"
"SG","Sheldon McClellan",3000,"Pho@Was 07:00PM ET",8.542,"Was"
"SG","Danuel House",3000,"Pho@Was 07:00PM ET",1.250,"Was"
"SF","Derrick Jones Jr.",3000,"Pho@Was 07:00PM ET",0.000,"Pho"
"PF/C","Jason Smith",3000,"Pho@Was 07:00PM ET",6.250,"Was"
"PF","Andrew Nicholson",3000,"Pho@Was 07:00PM ET",8.361,"Was"
"PF","Marquese Chriss",3000,"Pho@Was 07:00PM ET",11.500,"Pho"
"PF","Dragan Bender",3000,"Pho@Was 07:00PM ET",6.300,"Pho"
"C","Ian Mahinmi",3000,"Pho@Was 07:00PM ET",0,"Was"
"C","Daniel Ochefu",3000,"Pho@Was 07:00PM ET",1.750,"Was"
"PG","Brian Roberts",3000,"Mem@Cha 07:00PM ET",3.250,"Cha"
"PG","Aaron Harrison",3000,"Mem@Cha 07:00PM ET",2.750,"Cha"
"PG","Wade Baldwin IV",3000,"Mem@Cha 07:00PM ET",11.000,"Mem"
"SG/SF","Jeremy Lamb",3000,"Mem@Cha 07:00PM ET",14.833,"Cha"
"SG","Troy Daniels",3000,"Mem@Cha 07:00PM ET",2.167,"Mem"
"SG","Troy Williams",3000,"Mem@Cha 07:00PM ET",4.563,"Mem"
"SF","Treveon Graham",3000,"Mem@Cha 07:00PM ET",4.917,"Cha"
"PF/C","Jarell Martin",3000,"Mem@Cha 07:00PM ET",8.521,"Mem"
"PF","Christian Wood",3000,"Mem@Cha 07:00PM ET",2.500,"Cha"
"PF","Deyonta Davis",3000,"Mem@Cha 07:00PM ET",5.583,"Mem"
"C","Brandan Wright",3000,"Mem@Cha 07:00PM ET",0,"Mem"
"SG/SF","Hollis Thompson",3000,"Mia@Phi 07:00PM ET",15.558,"Phi"
"SG","Wayne Ellington",3000,"Mia@Phi 07:00PM ET",0,"Mia"
"SG","Rodney McGruder",3000,"Mia@Phi 07:00PM ET",10.341,"Mia"
"SG","Timothe Luwawu-Cabarrot",3000,"Mia@Phi 07:00PM ET",2.667,"Phi"
"SF","Ben Simmons",3000,"Mia@Phi 07:00PM ET",0,"Phi"
"PF","Chris Bosh",3000,"Mia@Phi 07:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Phi 07:00PM ET",4.250,"Mia"
"PF","Luke Babbitt",3000,"Mia@Phi 07:00PM ET",8.563,"Mia"
"C","Josh McRoberts",3000,"Mia@Phi 07:00PM ET",8.333,"Mia"
"PG/SG","Rodney Stuckey",3000,"GS@Ind 07:00PM ET",7.688,"Ind"
"PG/SG","Ian Clark",3000,"GS@Ind 07:00PM ET",9.295,"GS"
"PG","Aaron Brooks",3000,"GS@Ind 07:00PM ET",13.068,"Ind"
"SG/SF","Patrick McCaw",3000,"GS@Ind 07:00PM ET",10.219,"GS"
"SG","Joe Young",3000,"GS@Ind 07:00PM ET",5.300,"Ind"
"SF","Georges Niang",3000,"GS@Ind 07:00PM ET",2.944,"Ind"
"PF","David West",3000,"GS@Ind 07:00PM ET",10.731,"GS"
"PF","Lavoy Allen",3000,"GS@Ind 07:00PM ET",8.732,"Ind"
"PF","James Michael McAdoo",3000,"GS@Ind 07:00PM ET",3.150,"GS"
"PF","Rakeem Christmas",3000,"GS@Ind 07:00PM ET",2.750,"Ind"
"PF","Kevon Looney",3000,"GS@Ind 07:00PM ET",7.364,"GS"
"C","Anderson Varejao",3000,"GS@Ind 07:00PM ET",4.583,"GS"
"C","JaVale McGee",3000,"GS@Ind 07:00PM ET",6.083,"GS"
"C","Kevin Seraphin",3000,"GS@Ind 07:00PM ET",8.850,"Ind"
"C","Damian Jones",3000,"GS@Ind 07:00PM ET",0,"GS"
"PG","Fred VanVleet",3000,"Tor@LAC 10:30PM ET",0.000,"Tor"
"PG","Delon Wright",3000,"Tor@LAC 10:30PM ET",0,"Tor"
"SF","Paul Pierce",3000,"Tor@LAC 10:30PM ET",7.000,"LAC"
"SF","Alan Anderson",3000,"Tor@LAC 10:30PM ET",5.750,"LAC"
"SF","Luc Richard Mbah a Moute",3000,"Tor@LAC 10:30PM ET",12.536,"LAC"
"SF","Wesley Johnson",3000,"Tor@LAC 10:30PM ET",11.000,"LAC"
"SF","Bruno Caboclo",3000,"Tor@LAC 10:30PM ET",0,"Tor"
"PF/C","Brandon Bass",3000,"Tor@LAC 10:30PM ET",7.313,"LAC"
"PF","Brice Johnson",3000,"Tor@LAC 10:30PM ET",0,"LAC"
"C","Jared Sullinger",3000,"Tor@LAC 10:30PM ET",0,"Tor"
"C","Jakob Poeltl",3000,"Tor@LAC 10:30PM ET",11.719,"Tor"
"C","Diamond Stone",3000,"Tor@LAC 10:30PM ET",3.750,"LAC"
"PG","Devin Harris",3000,"Dal@SA 08:30PM ET",0,"Dal"
"PG","Nicolas Laprovittola",3000,"Dal@SA 08:30PM ET",6.469,"SA"
"PG","Bryn Forbes",3000,"Dal@SA 08:30PM ET",1.857,"SA"
"PG","Dejounte Murray",3000,"Dal@SA 08:30PM ET",1.969,"SA"
"SG/SF","Kyle Anderson",3000,"Dal@SA 08:30PM ET",10.583,"SA"
"SG","Jonathon Simmons",3000,"Dal@SA 08:30PM ET",13.846,"SA"
"SG","Nicolas Brussino",3000,"Dal@SA 08:30PM ET",4.700,"Dal"
"SF/PF","Davis Bertans",3000,"Dal@SA 08:30PM ET",6.150,"SA"
"SF","Dorian Finney-Smith",3000,"Dal@SA 08:30PM ET",7.364,"Dal"
"C","Salah Mejri",3000,"Dal@SA 08:30PM ET",8.528,"Dal"
"C","A.J. Hammons",3000,"Dal@SA 08:30PM ET",4.250,"Dal"
