"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Wesley Matthews",4800,"LAC@Dal 08:30PM ET",24.104,"Dal"
"SG/SF","Will Barton",4800,"Den@Uta 09:00PM ET",23.750,"Den"
"PF/C","Trey Lyles",4800,"Den@Uta 09:00PM ET",17.917,"Uta"
"PG/SG","Tyler Johnson",4700,"Mia@Det 07:30PM ET",24.712,"Mia"
"SF","Michael Kidd-Gilchrist",4700,"SA@Cha 07:00PM ET",25.771,"Cha"
"PF","Ryan Anderson",4700,"Tor@Hou 08:00PM ET",22.661,"Hou"
"C","Jusuf Nurkic",4700,"Den@Uta 09:00PM ET",26.286,"Den"
"SF","Glenn Robinson III",4700,"Atl@Ind 07:00PM ET",10.865,"Ind"
"PF","Jon Leuer",4600,"Mia@Det 07:30PM ET",22.833,"Det"
"SG/SF","Bojan Bogdanovic",4600,"Bos@Bkn 07:30PM ET",22.096,"Bkn"
"PF","Frank Kaminsky",4600,"SA@Cha 07:00PM ET",22.955,"Cha"
"SF/PF","Aaron Gordon",4600,"Pho@Orl 07:00PM ET",22.161,"Orl"
"C","Enes Kanter",4600,"OKC@Sac 10:30PM ET",22.683,"OKC"
"PF","Al-Farouq Aminu",4600,"Por@Cle 07:00PM ET",21.844,"Por"
"PF/C","Nikola Jokic",4600,"Den@Uta 09:00PM ET",21.768,"Den"
"SF/PF","James Johnson",4500,"Mia@Det 07:30PM ET",20.135,"Mia"
"C","Tyson Chandler",4500,"Pho@Orl 07:00PM ET",24.438,"Pho"
"SG","Nick Young",4400,"LAL@GS 10:30PM ET",22.050,"LAL"
"PF/C","Spencer Hawes",4400,"SA@Cha 07:00PM ET",19.917,"Cha"
"PG","Tony Parker",4300,"SA@Cha 07:00PM ET",20.028,"SA"
"PF","Marvin Williams",4300,"SA@Cha 07:00PM ET",22.462,"Cha"
"PG","Patrick Beverley",4300,"Tor@Hou 08:00PM ET",19.667,"Hou"
"SG/SF","Andre Roberson",4300,"OKC@Sac 10:30PM ET",19.383,"OKC"
"SF/PF","Dario Saric",4300,"Mem@Phi 07:00PM ET",21.839,"Phi"
"PF/C","Jahlil Okafor",4300,"Mem@Phi 07:00PM ET",18.865,"Phi"
"SF","Rondae Hollis-Jefferson",4200,"Bos@Bkn 07:30PM ET",19.250,"Bkn"
"C","Alan Williams",4200,"Pho@Orl 07:00PM ET",17.542,"Pho"
"SG/SF","Evan Turner",4200,"Por@Cle 07:00PM ET",18.125,"Por"
"PF","Ersan Ilyasova",4200,"Mem@Phi 07:00PM ET",20.679,"Phi"
"PF","JaMychal Green",4200,"Mem@Phi 07:00PM ET",19.821,"Mem"
"SG","E'Twaun Moore",4200,"Min@NO 09:30PM ET",21.482,"NO"
"C","Bismack Biyombo",4100,"Pho@Orl 07:00PM ET",20.481,"Orl"
"SG","J.R. Smith",4100,"Por@Cle 07:00PM ET",21.361,"Cle"
"SG","Jonathan Gibson",4100,"LAC@Dal 08:30PM ET",25.083,"Dal"
"SG/SF","Vince Carter",4100,"Mem@Phi 07:00PM ET",20.929,"Mem"
"SG/SF","James Ennis",4100,"Mem@Phi 07:00PM ET",19.929,"Mem"
"SF","Robert Covington",4100,"Mem@Phi 07:00PM ET",20.214,"Phi"
"C","Justin Hamilton",4000,"Bos@Bkn 07:30PM ET",18.942,"Bkn"
"SF/PF","Larry Nance Jr.",4000,"LAL@GS 10:30PM ET",18.411,"LAL"
"C","Cody Zeller",4000,"SA@Cha 07:00PM ET",22.750,"Cha"
"PG","Ty Lawson",4000,"OKC@Sac 10:30PM ET",20.089,"Sac"
"SF/PF","Matt Barnes",4000,"OKC@Sac 10:30PM ET",19.589,"Sac"
"SG","Gary Harris",4000,"Den@Uta 09:00PM ET",19.400,"Den"
"PG","Sergio Rodriguez",4000,"Mem@Phi 07:00PM ET",24.268,"Phi"
"C","Mike Muscala",4000,"Atl@Ind 07:00PM ET",19.536,"Atl"
"PG","Patty Mills",3900,"SA@Cha 07:00PM ET",19.875,"SA"
"C","Lucas Nogueira",3900,"Tor@Hou 08:00PM ET",16.313,"Tor"
"SG/SF","Allen Crabbe",3900,"Por@Cle 07:00PM ET",16.938,"Por"
"C","Andrew Bogut",3900,"LAC@Dal 08:30PM ET",20.925,"Dal"
"PG","Dante Exum",3900,"Den@Uta 09:00PM ET",14.433,"Uta"
"SG","Kyle Korver",3900,"Atl@Ind 07:00PM ET",19.231,"Atl"
"C","Cole Aldrich",3900,"Min@NO 09:30PM ET",9.346,"Min"
"C","Aron Baynes",3800,"Mia@Det 07:30PM ET",11.433,"Det"
"PF/C","Kelly Olynyk",3800,"Bos@Bkn 07:30PM ET",16.188,"Bos"
"SG","Danny Green",3800,"SA@Cha 07:00PM ET",18.458,"SA"
"SG","Marco Belinelli",3800,"SA@Cha 07:00PM ET",19.769,"Cha"
"PF","David Lee",3800,"SA@Cha 07:00PM ET",15.911,"SA"
"PF","Jared Dudley",3800,"Pho@Orl 07:00PM ET",19.033,"Pho"
"SG/SF","Terrence Ross",3800,"Tor@Hou 08:00PM ET",16.654,"Tor"
"SG","Jamal Crawford",3800,"LAC@Dal 08:30PM ET",17.733,"LAC"
"PG/SG","Jameer Nelson",3800,"Den@Uta 09:00PM ET",17.929,"Den"
"PG","Jerryd Bayless",3800,"Mem@Phi 07:00PM ET",13.000,"Phi"
"C","Al Jefferson",3800,"Atl@Ind 07:00PM ET",14.083,"Ind"
"PG","Langston Galloway",3800,"Min@NO 09:30PM ET",18.467,"NO"
"SF/PF","Luol Deng",3700,"LAL@GS 10:30PM ET",17.350,"LAL"
"SF","P.J. Tucker",3700,"Pho@Orl 07:00PM ET",15.200,"Pho"
"PF","Patrick Patterson",3700,"Tor@Hou 08:00PM ET",19.893,"Tor"
"PF/C","Marreese Speights",3700,"LAC@Dal 08:30PM ET",17.217,"LAC"
"PF/C","Dwight Powell",3700,"LAC@Dal 08:30PM ET",16.096,"Dal"
"SG","Gerald Henderson",3700,"Mem@Phi 07:00PM ET",18.393,"Phi"
"SF","Chandler Parsons",3700,"Mem@Phi 07:00PM ET",13.750,"Mem"
"SF","Thabo Sefolosha",3700,"Atl@Ind 07:00PM ET",20.614,"Atl"
"C","Willie Reed",3600,"Mia@Det 07:30PM ET",8.825,"Mia"
"PF","Amir Johnson",3600,"Bos@Bkn 07:30PM ET",17.661,"Bos"
"SF","Andre Iguodala",3600,"LAL@GS 10:30PM ET",17.607,"GS"
"C","Dewayne Dedmon",3600,"SA@Cha 07:00PM ET",13.773,"SA"
"SG/SF","Norman Powell",3600,"Tor@Hou 08:00PM ET",11.833,"Tor"
"PF","Channing Frye",3600,"Por@Cle 07:00PM ET",19.525,"Cle"
"SG/SF","Raymond Felton",3600,"LAC@Dal 08:30PM ET",11.083,"LAC"
"PG/SG","Rodney Stuckey",3600,"Atl@Ind 07:00PM ET",11.450,"Ind"
"PG/SG","Tim Hardaway Jr.",3600,"Atl@Ind 07:00PM ET",18.143,"Atl"
"PG","D.J. Augustin",3500,"Pho@Orl 07:00PM ET",14.964,"Orl"
"SF/PF","DeMarre Carroll",3500,"Tor@Hou 08:00PM ET",17.205,"Tor"
"PG/SG","Iman Shumpert",3500,"Por@Cle 07:00PM ET",16.208,"Cle"
"PG","Jamal Murray",3500,"Den@Uta 09:00PM ET",16.393,"Den"
"SG/SF","Joe Harris",3400,"Bos@Bkn 07:30PM ET",16.538,"Bkn"
"PG","Shaun Livingston",3400,"LAL@GS 10:30PM ET",10.536,"GS"
"SF","Brandon Ingram",3400,"LAL@GS 10:30PM ET",14.950,"LAL"
"PG","Ramon Sessions",3400,"SA@Cha 07:00PM ET",12.885,"Cha"
"SF/PF","Jeff Green",3400,"Pho@Orl 07:00PM ET",15.786,"Orl"
"PG","Cory Joseph",3400,"Tor@Hou 08:00PM ET",14.179,"Tor"
"C","Salah Mejri",3400,"LAC@Dal 08:30PM ET",10.900,"Dal"
"SG/SF","Joe Johnson",3400,"Den@Uta 09:00PM ET",19.117,"Uta"
"SG","Nik Stauskas",3400,"Mem@Phi 07:00PM ET",16.250,"Phi"
"SF/PF","Dante Cunningham",3400,"Min@NO 09:30PM ET",14.768,"NO"
"SF","Solomon Hill",3400,"Min@NO 09:30PM ET",15.417,"NO"
"C","Timofey Mozgov",3300,"LAL@GS 10:30PM ET",17.714,"LAL"
"SG","Manu Ginobili",3300,"SA@Cha 07:00PM ET",16.865,"SA"
"PF/C","Montrezl Harrell",3300,"Tor@Hou 08:00PM ET",14.750,"Hou"
"PF","Domantas Sabonis",3300,"OKC@Sac 10:30PM ET",15.133,"OKC"
"PG","Austin Rivers",3300,"LAC@Dal 08:30PM ET",13.650,"LAC"
"SG","Tony Allen",3300,"Mem@Phi 07:00PM ET",17.036,"Mem"
"C","Zaza Pachulia",3200,"LAL@GS 10:30PM ET",17.036,"GS"
"SG","Arron Afflalo",3200,"OKC@Sac 10:30PM ET",15.125,"Sac"
"PF","Meyers Leonard",3200,"Por@Cle 07:00PM ET",12.143,"Por"
"C","Ed Davis",3200,"Por@Cle 07:00PM ET",12.109,"Por"
"SG/SF","Justin Anderson",3200,"LAC@Dal 08:30PM ET",16.769,"Dal"
"C","Kevin Seraphin",3200,"Atl@Ind 07:00PM ET",10.364,"Ind"
"SG","Buddy Hield",3200,"Min@NO 09:30PM ET",14.233,"NO"
"PG","Isaiah Whitehead",3100,"Bos@Bkn 07:30PM ET",13.222,"Bkn"
"PF/C","Luis Scola",3100,"Bos@Bkn 07:30PM ET",14.604,"Bkn"
"C","Nene Hilario",3100,"Tor@Hou 08:00PM ET",16.417,"Hou"
"SF/PF","Jerami Grant",3100,"OKC@Sac 10:30PM ET",13.500,"OKC"
"C","Kosta Koufos",3100,"OKC@Sac 10:30PM ET",15.018,"Sac"
"PG","Shelvin Mack",3100,"Den@Uta 09:00PM ET",14.617,"Uta"
"PG","Andrew Harrison",3100,"Mem@Phi 07:00PM ET",16.038,"Mem"
"PG","Beno Udrih",3000,"Mia@Det 07:30PM ET",15.033,"Det"
"SG/SF","Stanley Johnson",3000,"Mia@Det 07:30PM ET",10.268,"Det"
"SG","Wayne Ellington",3000,"Mia@Det 07:30PM ET",0,"Mia"
"SG","Rodney McGruder",3000,"Mia@Det 07:30PM ET",10.917,"Mia"
"SG","Reggie Bullock",3000,"Mia@Det 07:30PM ET",10.083,"Det"
"SG","Darrun Hilliard",3000,"Mia@Det 07:30PM ET",5.550,"Det"
"SF","Michael Gbinije",3000,"Mia@Det 07:30PM ET",1.167,"Det"
"PF","Chris Bosh",3000,"Mia@Det 07:30PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Det 07:30PM ET",3.667,"Mia"
"PF","Luke Babbitt",3000,"Mia@Det 07:30PM ET",8.404,"Mia"
"PF","Derrick Williams",3000,"Mia@Det 07:30PM ET",10.464,"Mia"
"PF","Henry Ellenson",3000,"Mia@Det 07:30PM ET",2.200,"Det"
"C","Josh McRoberts",3000,"Mia@Det 07:30PM ET",8.375,"Mia"
"C","Boban Marjanovic",3000,"Mia@Det 07:30PM ET",6.792,"Det"
"PG","Randy Foye",3000,"Bos@Bkn 07:30PM ET",12.071,"Bkn"
"PG","Yogi Ferrell",3000,"Bos@Bkn 07:30PM ET",12.167,"Bkn"
"PG","Demetrius Jackson",3000,"Bos@Bkn 07:30PM ET",5.750,"Bos"
"PG","Terry Rozier",3000,"Bos@Bkn 07:30PM ET",16.000,"Bos"
"SG","Gerald Green",3000,"Bos@Bkn 07:30PM ET",9.300,"Bos"
"SG","Caris LeVert",3000,"Bos@Bkn 07:30PM ET",0,"Bkn"
"SG","James Young",3000,"Bos@Bkn 07:30PM ET",4.167,"Bos"
"SF","Anthony Bennett",3000,"Bos@Bkn 07:30PM ET",10.906,"Bkn"
"SF","Jaylen Brown",3000,"Bos@Bkn 07:30PM ET",12.714,"Bos"
"PF","Jonas Jerebko",3000,"Bos@Bkn 07:30PM ET",11.607,"Bos"
"PF","Jordan Mickey",3000,"Bos@Bkn 07:30PM ET",5.000,"Bos"
"PF","Chris McCullough",3000,"Bos@Bkn 07:30PM ET",6.750,"Bkn"
"C","Tyler Zeller",3000,"Bos@Bkn 07:30PM ET",15.446,"Bos"
"PG/SG","Ian Clark",3000,"LAL@GS 10:30PM ET",10.188,"GS"
"PG","Jose Calderon",3000,"LAL@GS 10:30PM ET",9.500,"LAL"
"PG","Marcelo Huertas",3000,"LAL@GS 10:30PM ET",7.333,"LAL"
"SG/SF","Patrick McCaw",3000,"LAL@GS 10:30PM ET",9.694,"GS"
"SF","Metta World Peace",3000,"LAL@GS 10:30PM ET",1.313,"LAL"
"PF","David West",3000,"LAL@GS 10:30PM ET",11.179,"GS"
"PF","Thomas Robinson",3000,"LAL@GS 10:30PM ET",2.500,"LAL"
"PF","James Michael McAdoo",3000,"LAL@GS 10:30PM ET",2.833,"GS"
"PF","Kevon Looney",3000,"LAL@GS 10:30PM ET",8.021,"GS"
"C","Anderson Varejao",3000,"LAL@GS 10:30PM ET",4.583,"GS"
"C","JaVale McGee",3000,"LAL@GS 10:30PM ET",7.300,"GS"
"C","Tarik Black",3000,"LAL@GS 10:30PM ET",13.983,"LAL"
"C","Damian Jones",3000,"LAL@GS 10:30PM ET",0,"GS"
"C","Ivica Zubac",3000,"LAL@GS 10:30PM ET",5.333,"LAL"
"PG","Brian Roberts",3000,"SA@Cha 07:00PM ET",4.125,"Cha"
"PG","Nicolas Laprovittola",3000,"SA@Cha 07:00PM ET",6.469,"SA"
"PG","Bryn Forbes",3000,"SA@Cha 07:00PM ET",2.219,"SA"
"PG","Aaron Harrison",3000,"SA@Cha 07:00PM ET",1.375,"Cha"
"PG","Dejounte Murray",3000,"SA@Cha 07:00PM ET",2.917,"SA"
"SG/SF","Jeremy Lamb",3000,"SA@Cha 07:00PM ET",14.833,"Cha"
"SG/SF","Kyle Anderson",3000,"SA@Cha 07:00PM ET",10.115,"SA"
"SG","Jonathon Simmons",3000,"SA@Cha 07:00PM ET",13.375,"SA"
"SF/PF","Davis Bertans",3000,"SA@Cha 07:00PM ET",6.136,"SA"
"SF","Treveon Graham",3000,"SA@Cha 07:00PM ET",4.917,"Cha"
"PF","Christian Wood",3000,"SA@Cha 07:00PM ET",2.500,"Cha"
"C","Roy Hibbert",3000,"SA@Cha 07:00PM ET",12.188,"Cha"
"PG","C.J. Watson",3000,"Pho@Orl 07:00PM ET",6.604,"Orl"
"PG","Tyler Ulis",3000,"Pho@Orl 07:00PM ET",11.656,"Pho"
"SG/SF","Mario Hezonja",3000,"Pho@Orl 07:00PM ET",10.833,"Orl"
"SG","Leandro Barbosa",3000,"Pho@Orl 07:00PM ET",10.143,"Pho"
"SG","Jodie Meeks",3000,"Pho@Orl 07:00PM ET",0,"Orl"
"SG","C.J. Wilcox",3000,"Pho@Orl 07:00PM ET",2.833,"Orl"
"SG","John Jenkins",3000,"Pho@Orl 07:00PM ET",1.625,"Pho"
"SF","Damjan Rudez",3000,"Pho@Orl 07:00PM ET",4.750,"Orl"
"SF","Derrick Jones Jr.",3000,"Pho@Orl 07:00PM ET",0.000,"Pho"
"PF","Arinze Onuaku",3000,"Pho@Orl 07:00PM ET",1.625,"Orl"
"PF","Marquese Chriss",3000,"Pho@Orl 07:00PM ET",11.550,"Pho"
"PF","Stephen Zimmerman Jr.",3000,"Pho@Orl 07:00PM ET",4.250,"Orl"
"PF","Dragan Bender",3000,"Pho@Orl 07:00PM ET",6.300,"Pho"
"PG","Bobby Brown",3000,"Tor@Hou 08:00PM ET",0.667,"Hou"
"PG","Fred VanVleet",3000,"Tor@Hou 08:00PM ET",0.000,"Tor"
"PG","Delon Wright",3000,"Tor@Hou 08:00PM ET",0,"Tor"
"PG","Tyler Ennis",3000,"Tor@Hou 08:00PM ET",7.229,"Hou"
"SG","K.J. McDaniels",3000,"Tor@Hou 08:00PM ET",8.682,"Hou"
"SF","Corey Brewer",3000,"Tor@Hou 08:00PM ET",9.714,"Hou"
"SF","Sam Dekker",3000,"Tor@Hou 08:00PM ET",13.071,"Hou"
"SF","Bruno Caboclo",3000,"Tor@Hou 08:00PM ET",0,"Tor"
"PF","Kyle Wiltjer",3000,"Tor@Hou 08:00PM ET",0.500,"Hou"
"PF","Pascal Siakam",3000,"Tor@Hou 08:00PM ET",13.196,"Tor"
"C","Jared Sullinger",3000,"Tor@Hou 08:00PM ET",0,"Tor"
"C","Jakob Poeltl",3000,"Tor@Hou 08:00PM ET",11.719,"Tor"
"C","Chinanu Onuaku",3000,"Tor@Hou 08:00PM ET",0,"Hou"
"PG/SG","Garrett Temple",3000,"OKC@Sac 10:30PM ET",13.679,"Sac"
"PG","Semaj Christon",3000,"OKC@Sac 10:30PM ET",9.304,"OKC"
"PG","Cameron Payne",3000,"OKC@Sac 10:30PM ET",0,"OKC"
"SG","Anthony Morrow",3000,"OKC@Sac 10:30PM ET",4.389,"OKC"
"SG","Ben McLemore",3000,"OKC@Sac 10:30PM ET",10.646,"Sac"
"SG","Alex Abrines",3000,"OKC@Sac 10:30PM ET",7.804,"OKC"
"SG","Malachi Richardson",3000,"OKC@Sac 10:30PM ET",1.750,"Sac"
"SF","Anthony Tolliver",3000,"OKC@Sac 10:30PM ET",6.375,"Sac"
"SF","Kyle Singler",3000,"OKC@Sac 10:30PM ET",4.944,"OKC"
"SF","Omri Casspi",3000,"OKC@Sac 10:30PM ET",9.542,"Sac"
"SF","Josh Huestis",3000,"OKC@Sac 10:30PM ET",0,"OKC"
"PF/C","Joffrey Lauvergne",3000,"OKC@Sac 10:30PM ET",12.981,"OKC"
"PF","Skal Labissiere",3000,"OKC@Sac 10:30PM ET",11.750,"Sac"
"C","Nick Collison",3000,"OKC@Sac 10:30PM ET",1.900,"OKC"
"C","Willie Cauley-Stein",3000,"OKC@Sac 10:30PM ET",9.125,"Sac"
"C","Georgios Papagiannis",3000,"OKC@Sac 10:30PM ET",2.750,"Sac"
"PG","Mo Williams",3000,"Por@Cle 07:00PM ET",0,"Cle"
"PG","Shabazz Napier",3000,"Por@Cle 07:00PM ET",6.975,"Por"
"PG","Tim Quarterman",3000,"Por@Cle 07:00PM ET",3.750,"Por"
"PG","Kay Felder",3000,"Por@Cle 07:00PM ET",6.750,"Cle"
"SG/SF","Mike Dunleavy",3000,"Por@Cle 07:00PM ET",9.477,"Cle"
"SG","James Jones",3000,"Por@Cle 07:00PM ET",2.350,"Cle"
"SG","DeAndre Liggins",3000,"Por@Cle 07:00PM ET",6.042,"Cle"
"SG","Jordan McRae",3000,"Por@Cle 07:00PM ET",5.607,"Cle"
"SF","Richard Jefferson",3000,"Por@Cle 07:00PM ET",9.375,"Cle"
"SF","Pat Connaughton",3000,"Por@Cle 07:00PM ET",3.167,"Por"
"PF","Jake Layman",3000,"Por@Cle 07:00PM ET",8.656,"Por"
