"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","C.J. Wilcox",3000,"Orl@Det 06:00PM ET",2.344,"Orl"
"SG","Darrun Hilliard",3000,"Orl@Det 06:00PM ET",6.932,"Det"
"SF","Reggie Bullock",3000,"Orl@Det 06:00PM ET",7.563,"Det"
"SF","Michael Gbinije",3000,"Orl@Det 06:00PM ET",1.333,"Det"
"SF","Damjan Rudez",3000,"Orl@Det 06:00PM ET",3.864,"Orl"
"PF","Arinze Onuaku",3000,"Orl@Det 06:00PM ET",1.750,"Orl"
"PF","Henry Ellenson",3000,"Orl@Det 06:00PM ET",2.200,"Det"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Det 06:00PM ET",4.250,"Orl"
"C","Boban Marjanovic",3000,"Orl@Det 06:00PM ET",5.417,"Det"
"PG","Langston Galloway",3000,"NO@OKC 07:00PM ET",16.875,"NO"
"PG","Semaj Christon",3000,"NO@OKC 07:00PM ET",7.908,"OKC"
"PG","Cameron Payne",3000,"NO@OKC 07:00PM ET",0,"OKC"
"SG","Anthony Morrow",3000,"NO@OKC 07:00PM ET",8.429,"OKC"
"SG","Buddy Hield",3000,"NO@OKC 07:00PM ET",12.013,"NO"
"SG","Alex Abrines",3000,"NO@OKC 07:00PM ET",6.797,"OKC"
"SF/PF","Dante Cunningham",3000,"NO@OKC 07:00PM ET",14.183,"NO"
"SF","Quincy Pondexter",3000,"NO@OKC 07:00PM ET",0,"NO"
"SF","Kyle Singler",3000,"NO@OKC 07:00PM ET",4.575,"OKC"
"SF","Anthony Brown",3000,"NO@OKC 07:00PM ET",8.542,"NO"
"SF","Josh Huestis",3000,"NO@OKC 07:00PM ET",0,"OKC"
"PF/C","Joffrey Lauvergne",3000,"NO@OKC 07:00PM ET",13.153,"OKC"
"PF","Cheick Diallo",3000,"NO@OKC 07:00PM ET",1.625,"NO"
"C","Nick Collison",3000,"NO@OKC 07:00PM ET",1.900,"OKC"
"C","Alexis Ajinca",3000,"NO@OKC 07:00PM ET",8.750,"NO"
"C","Omer Asik",3000,"NO@OKC 07:00PM ET",13.550,"NO"
"PG/SG","Garrett Temple",3000,"Sac@NY 07:30PM ET",14.013,"Sac"
"SG","Sasha Vujacic",3000,"Sac@NY 07:30PM ET",5.146,"NY"
"SG","Arron Afflalo",3000,"Sac@NY 07:30PM ET",14.289,"Sac"
"SG","Ben McLemore",3000,"Sac@NY 07:30PM ET",9.767,"Sac"
"SG","Ron Baker",3000,"Sac@NY 07:30PM ET",6.250,"NY"
"SG","Malachi Richardson",3000,"Sac@NY 07:30PM ET",1.750,"Sac"
"SF/PF","Lance Thomas",3000,"Sac@NY 07:30PM ET",8.361,"NY"
"SF","Omri Casspi",3000,"Sac@NY 07:30PM ET",11.700,"Sac"
"SF","Mindaugas Kuzminskas",3000,"Sac@NY 07:30PM ET",9.063,"NY"
"PF","Anthony Tolliver",3000,"Sac@NY 07:30PM ET",6.375,"Sac"
"PF","Maurice Ndour",3000,"Sac@NY 07:30PM ET",4.950,"NY"
"PF","Skal Labissiere",3000,"Sac@NY 07:30PM ET",11.750,"Sac"
"C","Kosta Koufos",3000,"Sac@NY 07:30PM ET",14.553,"Sac"
"C","Marshall Plumlee",3000,"Sac@NY 07:30PM ET",7.500,"NY"
"C","Willie Cauley-Stein",3000,"Sac@NY 07:30PM ET",8.700,"Sac"
"C","Georgios Papagiannis",3000,"Sac@NY 07:30PM ET",2.750,"Sac"
"PG","Aaron Brooks",3000,"Ind@LAC 09:30PM ET",13.547,"Ind"
"SG","Alan Anderson",3000,"Ind@LAC 09:30PM ET",5.250,"LAC"
"SG","Joe Young",3000,"Ind@LAC 09:30PM ET",4.875,"Ind"
"SF","Paul Pierce",3000,"Ind@LAC 09:30PM ET",8.350,"LAC"
"SF","Wesley Johnson",3000,"Ind@LAC 09:30PM ET",9.383,"LAC"
"PF/C","Brandon Bass",3000,"Ind@LAC 09:30PM ET",6.396,"LAC"
"PF","Lavoy Allen",3000,"Ind@LAC 09:30PM ET",8.553,"Ind"
"PF","Rakeem Christmas",3000,"Ind@LAC 09:30PM ET",3.417,"Ind"
"PF","Georges Niang",3000,"Ind@LAC 09:30PM ET",2.712,"Ind"
"PF","Brice Johnson",3000,"Ind@LAC 09:30PM ET",0,"LAC"
"C","Kevin Seraphin",3000,"Ind@LAC 09:30PM ET",10.364,"Ind"
"C","Diamond Stone",3000,"Ind@LAC 09:30PM ET",3.750,"LAC"
