"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Trevor Ariza",5000,"Hou@Ind 06:00PM ET",26.608,"Hou"
"PG","George Hill",5000,"Hou@Ind 06:00PM ET",25.938,"Ind"
"PF","Markieff Morris",5000,"Was@LAL 09:30PM ET",23.276,"Was"
"PG","Jordan Clarkson",5000,"Was@LAL 09:30PM ET",26.413,"LAL"
"SG","Lou Williams",4900,"Was@LAL 09:30PM ET",25.125,"LAL"
"SG","Wesley Matthews",4800,"Dal@Sac 06:00PM ET",22.037,"Dal"
"PG","D.J. Augustin",4700,"Den@LAC 03:30PM ET",15.075,"Den"
"C","Ian Mahinmi",4600,"Hou@Ind 06:00PM ET",23.351,"Ind"
"SF","Michael Beasley",4600,"Hou@Ind 06:00PM ET",23.114,"Hou"
"SG","Gary Harris",4600,"Den@LAC 03:30PM ET",21.746,"Den"
"SG","Jamal Crawford",4500,"Den@LAC 03:30PM ET",20.827,"LAC"
"PG","Patrick Beverley",4400,"Hou@Ind 06:00PM ET",21.964,"Hou"
"SG","Hollis Thompson",4400,"Phi@GS 08:00PM ET",17.899,"Phi"
"PG","J.J. Barea",4300,"Dal@Sac 06:00PM ET",18.902,"Dal"
"PF","Carl Landry",4200,"Phi@GS 08:00PM ET",14.887,"Phi"
"SF","Omri Casspi",4200,"Dal@Sac 06:00PM ET",23.785,"Sac"
"SG","Raymond Felton",4100,"Dal@Sac 06:00PM ET",20.155,"Dal"
"PG","Isaiah Canaan",4100,"Phi@GS 08:00PM ET",18.566,"Phi"
"SF","Harrison Barnes",4100,"Phi@GS 08:00PM ET",21.857,"GS"
"C","Jusuf Nurkic",4100,"Den@LAC 03:30PM ET",18.173,"Den"
"PF","Nene Hilario",4000,"Was@LAL 09:30PM ET",18.505,"Was"
"C","Andrew Bogut",4000,"Phi@GS 08:00PM ET",21.742,"GS"
"SF","Wilson Chandler",4000,"Den@LAC 03:30PM ET",0,"Den"
"C","Salah Mejri",4000,"Dal@Sac 06:00PM ET",10.692,"Dal"
"PF","Darrell Arthur",3900,"Den@LAC 03:30PM ET",17.204,"Den"
"SF","Andre Iguodala",3800,"Phi@GS 08:00PM ET",20.292,"GS"
"SF","Jeff Green",3700,"Den@LAC 03:30PM ET",21.957,"LAC"
"SG","Nik Stauskas",3700,"Phi@GS 08:00PM ET",15.581,"Phi"
"C","Willie Cauley-Stein",3700,"Dal@Sac 06:00PM ET",16.263,"Sac"
"PF","Brandon Bass",3600,"Was@LAL 09:30PM ET",16.901,"LAL"
"PG","Jameer Nelson",3500,"Den@LAC 03:30PM ET",20.395,"Den"
"PF","Jordan Hill",3500,"Hou@Ind 06:00PM ET",20.489,"Ind"
"C","Marreese Speights",3500,"Phi@GS 08:00PM ET",13.625,"GS"
"C","Kosta Koufos",3500,"Dal@Sac 06:00PM ET",15.678,"Sac"
"C","Zaza Pachulia",3400,"Dal@Sac 06:00PM ET",26.220,"Dal"
"C","Festus Ezeli",3400,"Phi@GS 08:00PM ET",19.050,"GS"
"PF","Donatas Motiejunas",3400,"Hou@Ind 06:00PM ET",12.397,"Hou"
"PG","Shaun Livingston",3300,"Phi@GS 08:00PM ET",14.851,"GS"
"SF","Wesley Johnson",3300,"Den@LAC 03:30PM ET",15.165,"LAC"
"PG","Marcelo Huertas",3300,"Was@LAL 09:30PM ET",11.570,"LAL"
"SF","C.J. Miles",3200,"Hou@Ind 06:00PM ET",19.763,"Ind"
"PG","T.J. McConnell",3200,"Phi@GS 08:00PM ET",18.771,"Phi"
"SF","Paul Pierce",3100,"Den@LAC 03:30PM ET",12.391,"LAC"
"PG","Devin Harris",3100,"Dal@Sac 06:00PM ET",14.623,"Dal"
"PF","Charlie Villanueva",3100,"Dal@Sac 06:00PM ET",10.071,"Dal"
"SF","Jared Dudley",3100,"Was@LAL 09:30PM ET",18.197,"Was"
"SG","Garrett Temple",3100,"Was@LAL 09:30PM ET",15.664,"Was"
"SG","Brandon Rush",3100,"Phi@GS 08:00PM ET",10.425,"GS"
"SF","Marcus Thornton",3100,"Was@LAL 09:30PM ET",16.801,"Was"
"PG","Seth Curry",3100,"Dal@Sac 06:00PM ET",7.632,"Sac"
"PF","Quincy Acy",3100,"Dal@Sac 06:00PM ET",10.362,"Sac"
"PF","Larry Nance Jr.",3100,"Was@LAL 09:30PM ET",14.655,"LAL"
"PF","Richaun Holmes",3100,"Phi@GS 08:00PM ET",11.985,"Phi"
"C","Elton Brand",3000,"Phi@GS 08:00PM ET",8.925,"Phi"
"PG","Jason Terry",3000,"Hou@Ind 06:00PM ET",11.353,"Hou"
"SF","Metta World Peace",3000,"Was@LAL 09:30PM ET",10.933,"LAL"
"SG","Mike Miller",3000,"Den@LAC 03:30PM ET",4.599,"Den"
"SG","Alan Anderson",3000,"Was@LAL 09:30PM ET",11.306,"Was"
"PF","Drew Gooden",3000,"Was@LAL 09:30PM ET",8.455,"Was"
"SF","Caron Butler",3000,"Dal@Sac 06:00PM ET",7.367,"Sac"
"PG","Leandro Barbosa",3000,"Phi@GS 08:00PM ET",11.924,"GS"
"PF","Josh Smith",3000,"Hou@Ind 06:00PM ET",15.460,"Hou"
"C","Anderson Varejao",3000,"Phi@GS 08:00PM ET",7.936,"GS"
"SF","Corey Brewer",3000,"Hou@Ind 06:00PM ET",15.325,"Hou"
"SG","Nick Young",3000,"Was@LAL 09:30PM ET",11.995,"LAL"
"C","Roy Hibbert",3000,"Was@LAL 09:30PM ET",17.162,"LAL"
"SG","Rodney Stuckey",3000,"Hou@Ind 06:00PM ET",17.380,"Ind"
"PG","Ramon Sessions",3000,"Was@LAL 09:30PM ET",17.104,"Was"
"PF","Jeff Ayres",3000,"Den@LAC 03:30PM ET",2.844,"LAC"
"PF","Luc Richard Mbah a Moute",3000,"Den@LAC 03:30PM ET",7.820,"LAC"
"PG","Ty Lawson",3000,"Hou@Ind 06:00PM ET",14.206,"Ind"
"SG","Sonny Weems",3000,"Phi@GS 08:00PM ET",5.948,"Phi"
"C","JaVale McGee",3000,"Dal@Sac 06:00PM ET",12.188,"Dal"
"SF","Jeremy Evans",3000,"Dal@Sac 06:00PM ET",5.667,"Dal"
"SG","Marco Belinelli",3000,"Dal@Sac 06:00PM ET",16.415,"Sac"
"C","Cole Aldrich",3000,"Den@LAC 03:30PM ET",14.301,"LAC"
"SG","James Anderson",3000,"Dal@Sac 06:00PM ET",5.982,"Sac"
"PF","J.J. Hickson",3000,"Was@LAL 09:30PM ET",12.457,"Was"
"C","Robert Sacre",3000,"Was@LAL 09:30PM ET",8.025,"LAL"
"C","Lavoy Allen",3000,"Hou@Ind 06:00PM ET",14.855,"Ind"
"PG","Andrew Goudelock",3000,"Hou@Ind 06:00PM ET",11.250,"Hou"
"SG","Ian Clark",3000,"Phi@GS 08:00PM ET",7.500,"GS"
"C","Shayne Whittington",3000,"Hou@Ind 06:00PM ET",2.750,"Ind"
"SF","Solomon Hill",3000,"Hou@Ind 06:00PM ET",8.536,"Ind"
"SG","C.J. Wilcox",3000,"Den@LAC 03:30PM ET",3.018,"LAC"
"SF","Ryan Kelly",3000,"Was@LAL 09:30PM ET",11.038,"LAL"
"C","Tarik Black",3000,"Was@LAL 09:30PM ET",9.717,"LAL"
"SF","Duje Dukan",3000,"Dal@Sac 06:00PM ET",0,"Sac"
"SG","Jarell Eddie",3000,"Was@LAL 09:30PM ET",3.524,"Was"
"SF","Anthony Brown",3000,"Was@LAL 09:30PM ET",9.362,"LAL"
"PF","Dwight Powell",3000,"Dal@Sac 06:00PM ET",13.734,"Dal"
"PG","Kendall Marshall",3000,"Phi@GS 08:00PM ET",9.609,"Phi"
"PG","Pablo Prigioni",3000,"Den@LAC 03:30PM ET",8.541,"LAC"
"PF","Eric Moreland",3000,"Dal@Sac 06:00PM ET",3.900,"Sac"
"PF","Terrence Jones",3000,"Hou@Ind 06:00PM ET",17.699,"Hou"
"SG","Joe Young",3000,"Hou@Ind 06:00PM ET",8.229,"Ind"
"SG","Austin Rivers",3000,"Den@LAC 03:30PM ET",14.267,"LAC"
"SF","K.J. McDaniels",3000,"Hou@Ind 06:00PM ET",4.103,"Hou"
"SG","Ben McLemore",3000,"Dal@Sac 06:00PM ET",13.341,"Sac"
"SF","Branden Dawson",3000,"Den@LAC 03:30PM ET",2.583,"LAC"
"PF","James Michael McAdoo",3000,"Phi@GS 08:00PM ET",5.973,"GS"
"PF","Rakeem Christmas",3000,"Hou@Ind 06:00PM ET",0,"Ind"
"SF","Jakarr Sampson",3000,"Den@LAC 03:30PM ET",10.137,"Den"
"SF","Sam Dekker",3000,"Hou@Ind 06:00PM ET",1.083,"Hou"
"SF","Justin Anderson",3000,"Dal@Sac 06:00PM ET",6.456,"Dal"
"PF","Montrezl Harrell",3000,"Hou@Ind 06:00PM ET",7.237,"Hou"
"SF","Glenn Robinson III",3000,"Hou@Ind 06:00PM ET",7.869,"Ind"
"C","Joffrey Lauvergne",3000,"Den@LAC 03:30PM ET",15.824,"Den"
"C","Joel Embiid",3000,"Phi@GS 08:00PM ET",0,"Phi"
"PF","Clint Capela",3000,"Hou@Ind 06:00PM ET",19.360,"Hou"
"SF","Kelly Oubre Jr.",3000,"Was@LAL 09:30PM ET",7.268,"Was"
"PF","Kevon Looney",3000,"Phi@GS 08:00PM ET",4.300,"GS"
"SF","Axel Toupane",3000,"Den@LAC 03:30PM ET",8.000,"Den"
