"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF/PF","Harrison Barnes",6400,"Chi@Dal 08:30PM ET",31.069,"Dal"
"SG/SF","Nicolas Batum",6300,"Min@Cha 07:00PM ET",32.486,"Cha"
"PG","D'Angelo Russell",6300,"LAL@Mem 08:00PM ET",30.538,"LAL"
"SG","Dwyane Wade",6300,"Chi@Dal 08:30PM ET",32.875,"Chi"
"C","Rudy Gobert",6300,"Den@Uta 09:00PM ET",32.338,"Uta"
"SG","Avery Bradley",6200,"Bos@Phi 07:30PM ET",34.833,"Bos"
"SF","Wilson Chandler",6100,"Den@Uta 09:00PM ET",32.234,"Den"
"SG","Zach LaVine",6000,"Min@Cha 07:00PM ET",30.250,"Min"
"PG","Dennis Schroder",6000,"Atl@Tor 07:30PM ET",28.961,"Atl"
"C","Mason Plumlee",6000,"Mia@Por 10:00PM ET",28.613,"Por"
"PG/SG","Jordan Clarkson",5900,"LAL@Mem 08:00PM ET",25.538,"LAL"
"SF","Jae Crowder",5900,"Bos@Phi 07:30PM ET",26.625,"Bos"
"PF","Derrick Favors",5800,"Den@Uta 09:00PM ET",23.273,"Uta"
"PF/C","Gorgui Dieng",5700,"Min@Cha 07:00PM ET",28.903,"Min"
"SG","Lou Williams",5700,"LAL@Mem 08:00PM ET",27.425,"LAL"
"SG","Dion Waiters",5600,"Mia@Por 10:00PM ET",27.047,"Mia"
"SF","T.J. Warren",5500,"Pho@GS 10:30PM ET",28.846,"Pho"
"PF/C","Taj Gibson",5500,"Chi@Dal 08:30PM ET",27.309,"Chi"
"C","Jonas Valanciunas",5500,"Atl@Tor 07:30PM ET",29.156,"Tor"
"C","Robin Lopez",5400,"Chi@Dal 08:30PM ET",25.132,"Chi"
"SF","Maurice Harkless",5400,"Mia@Por 10:00PM ET",24.225,"Por"
"PG","Emmanuel Mudiay",5300,"Den@Uta 09:00PM ET",28.056,"Den"
"SG/SF","Kent Bazemore",5300,"Atl@Tor 07:30PM ET",24.434,"Atl"
"PG","Andrew Harrison",5200,"LAL@Mem 08:00PM ET",18.526,"Mem"
"SG","Rodney Hood",5200,"Den@Uta 09:00PM ET",27.167,"Uta"
"SF","Danilo Gallinari",5200,"Den@Uta 09:00PM ET",27.767,"Den"
"PF","Kenneth Faried",5200,"Den@Uta 09:00PM ET",26.681,"Den"
"PF/C","Jahlil Okafor",5200,"Bos@Phi 07:30PM ET",19.206,"Phi"
"PF","JaMychal Green",5100,"LAL@Mem 08:00PM ET",21.413,"Mem"
"PG","Tyler Johnson",5100,"Mia@Por 10:00PM ET",26.194,"Mia"
"PF/C","Zach Randolph",5000,"LAL@Mem 08:00PM ET",26.500,"Mem"
"PG","J.J. Barea",5000,"Chi@Dal 08:30PM ET",30.361,"Dal"
"SG","Wesley Matthews",5000,"Chi@Dal 08:30PM ET",24.676,"Dal"
"PF","Dirk Nowitzki",5000,"Chi@Dal 08:30PM ET",24.800,"Dal"
"SG/SF","Marcus Smart",5000,"Bos@Phi 07:30PM ET",25.250,"Bos"
"C","Nerlens Noel",5000,"Bos@Phi 07:30PM ET",0,"Phi"
"PF/C","Nikola Jokic",4900,"Den@Uta 09:00PM ET",24.042,"Den"
"PG","Sergio Rodriguez",4900,"Bos@Phi 07:30PM ET",23.236,"Phi"
"SF","Justise Winslow",4900,"Mia@Por 10:00PM ET",26.778,"Mia"
"PF","James Johnson",4900,"Mia@Por 10:00PM ET",22.408,"Mia"
"PG","Ricky Rubio",4800,"Min@Cha 07:00PM ET",23.288,"Min"
"SF","Robert Covington",4800,"Bos@Phi 07:30PM ET",21.750,"Phi"
"SG/SF","Josh Richardson",4800,"Mia@Por 10:00PM ET",20.538,"Mia"
"PG/SG","Brandon Knight",4700,"Pho@GS 10:30PM ET",21.474,"Pho"
"SG","Seth Curry",4700,"Chi@Dal 08:30PM ET",19.779,"Dal"
"PG","Jameer Nelson",4700,"Den@Uta 09:00PM ET",20.444,"Den"
"PF","Ersan Ilyasova",4700,"Bos@Phi 07:30PM ET",22.153,"Phi"
"C","Tyson Chandler",4600,"Pho@GS 10:30PM ET",24.477,"Pho"
"SF/PF","Larry Nance Jr.",4600,"LAL@Mem 08:00PM ET",20.066,"LAL"
"PG","Deron Williams",4600,"Chi@Dal 08:30PM ET",22.500,"Dal"
"SF","P.J. Tucker",4500,"Pho@GS 10:30PM ET",16.855,"Pho"
"SF","Michael Kidd-Gilchrist",4500,"Min@Cha 07:00PM ET",24.111,"Cha"
"SG/SF","Joe Johnson",4500,"Den@Uta 09:00PM ET",18.175,"Uta"
"C","Alex Len",4400,"Pho@GS 10:30PM ET",24.408,"Pho"
"SF/PF","DeMarre Carroll",4400,"Atl@Tor 07:30PM ET",19.767,"Tor"
"PF","Al-Farouq Aminu",4400,"Mia@Por 10:00PM ET",21.844,"Por"
"PF","Frank Kaminsky",4300,"Min@Cha 07:00PM ET",22.176,"Cha"
"SG","Tony Allen",4300,"LAL@Mem 08:00PM ET",18.135,"Mem"
"SG","Nick Young",4300,"LAL@Mem 08:00PM ET",20.264,"LAL"
"SF","Brandon Ingram",4300,"LAL@Mem 08:00PM ET",16.775,"LAL"
"SF/PF","Nikola Mirotic",4300,"Chi@Dal 08:30PM ET",20.912,"Chi"
"SG/SF","Will Barton",4300,"Den@Uta 09:00PM ET",20.917,"Den"
"PF/C","Trey Lyles",4300,"Den@Uta 09:00PM ET",18.650,"Uta"
"SG/SF","Evan Turner",4300,"Mia@Por 10:00PM ET",19.713,"Por"
"C","Cody Zeller",4200,"Min@Cha 07:00PM ET",22.688,"Cha"
"PG/SG","Jamal Murray",4200,"Den@Uta 09:00PM ET",18.667,"Den"
"PF","Patrick Patterson",4200,"Atl@Tor 07:30PM ET",20.847,"Tor"
"C","Mike Muscala",4200,"Atl@Tor 07:30PM ET",18.316,"Atl"
"SF","Troy Williams",4100,"LAL@Mem 08:00PM ET",9.117,"Mem"
"C","Jusuf Nurkic",4100,"Den@Uta 09:00PM ET",23.986,"Den"
"PF/C","Kelly Olynyk",4100,"Bos@Phi 07:30PM ET",18.833,"Bos"
"SF","Thabo Sefolosha",4100,"Atl@Tor 07:30PM ET",20.563,"Atl"
"SG/SF","Jeremy Lamb",4000,"Min@Cha 07:00PM ET",20.500,"Cha"
"PF","Marvin Williams",4000,"Min@Cha 07:00PM ET",21.783,"Cha"
"C","Andrew Bogut",4000,"Chi@Dal 08:30PM ET",22.804,"Dal"
"SG","Gary Harris",4000,"Den@Uta 09:00PM ET",19.400,"Den"
"PG","Jerryd Bayless",4000,"Bos@Phi 07:30PM ET",21.333,"Phi"
"SF/PF","Dario Saric",4000,"Bos@Phi 07:30PM ET",20.819,"Phi"
"SG","Wayne Ellington",4000,"Mia@Por 10:00PM ET",24.333,"Mia"
"C","Cole Aldrich",3900,"Min@Cha 07:00PM ET",8.778,"Min"
"PF","Richaun Holmes",3900,"Bos@Phi 07:30PM ET",17.464,"Phi"
"C","Lucas Nogueira",3900,"Atl@Tor 07:30PM ET",15.063,"Tor"
"SF/PF","Luol Deng",3800,"LAL@Mem 08:00PM ET",17.150,"LAL"
"SF","Chandler Parsons",3800,"LAL@Mem 08:00PM ET",13.750,"Mem"
"SG","Vince Carter",3700,"LAL@Mem 08:00PM ET",19.583,"Mem"
"SG/SF","Justin Anderson",3700,"Chi@Dal 08:30PM ET",16.889,"Dal"
"PF/C","Dwight Powell",3700,"Chi@Dal 08:30PM ET",16.597,"Dal"
"SG","Nik Stauskas",3700,"Bos@Phi 07:30PM ET",17.653,"Phi"
"SG","Rodney McGruder",3700,"Mia@Por 10:00PM ET",13.639,"Mia"
"SF","Andre Iguodala",3600,"Pho@GS 10:30PM ET",17.868,"GS"
"PF","Jared Dudley",3600,"Pho@GS 10:30PM ET",18.806,"Pho"
"SG/SF","James Ennis",3600,"LAL@Mem 08:00PM ET",19.929,"Mem"
"PG","Jerian Grant",3600,"Chi@Dal 08:30PM ET",10.250,"Chi"
"C","Salah Mejri",3600,"Chi@Dal 08:30PM ET",10.357,"Dal"
"PG","Shelvin Mack",3600,"Den@Uta 09:00PM ET",14.588,"Uta"
"SG/SF","Terrence Ross",3600,"Atl@Tor 07:30PM ET",16.824,"Tor"
"SG","Kyle Korver",3600,"Atl@Tor 07:30PM ET",17.603,"Atl"
"C","Ed Davis",3600,"Mia@Por 10:00PM ET",12.700,"Por"
"C","Willie Reed",3600,"Mia@Por 10:00PM ET",9.125,"Mia"
"SG","Marco Belinelli",3500,"Min@Cha 07:00PM ET",19.026,"Cha"
"SG","Jonathan Gibson",3500,"Chi@Dal 08:30PM ET",16.406,"Dal"
"SG","Gerald Henderson",3500,"Bos@Phi 07:30PM ET",17.485,"Phi"
"PG/SG","Tim Hardaway Jr.",3500,"Atl@Tor 07:30PM ET",16.750,"Atl"
"PG","Cory Joseph",3500,"Atl@Tor 07:30PM ET",16.125,"Tor"
"SG/SF","Allen Crabbe",3500,"Mia@Por 10:00PM ET",15.975,"Por"
"PG","Ramon Sessions",3400,"Min@Cha 07:00PM ET",13.342,"Cha"
"PF/C","Spencer Hawes",3400,"Min@Cha 07:00PM ET",17.694,"Cha"
"PG","Jose Calderon",3400,"LAL@Mem 08:00PM ET",11.938,"LAL"
"SG","Troy Daniels",3400,"LAL@Mem 08:00PM ET",9.194,"Mem"
"PF","Jarell Martin",3400,"LAL@Mem 08:00PM ET",10.947,"Mem"
"PF","Amir Johnson",3400,"Bos@Phi 07:30PM ET",16.639,"Bos"
"C","Zaza Pachulia",3300,"Pho@GS 10:30PM ET",16.789,"GS"
"PG","Wade Baldwin IV",3300,"LAL@Mem 08:00PM ET",11.058,"Mem"
"SF","Doug McDermott",3300,"Chi@Dal 08:30PM ET",16.889,"Chi"
"PG","Shaun Livingston",3200,"Pho@GS 10:30PM ET",10.500,"GS"
"C","Timofey Mozgov",3200,"LAL@Mem 08:00PM ET",16.974,"LAL"
"SG/SF","Norman Powell",3200,"Atl@Tor 07:30PM ET",11.429,"Tor"
"PF","Meyers Leonard",3200,"Mia@Por 10:00PM ET",12.806,"Por"
"PG","Dante Exum",3100,"Den@Uta 09:00PM ET",12.539,"Uta"
"SF","Joe Ingles",3100,"Den@Uta 09:00PM ET",11.175,"Uta"
"PG/SG","Ian Clark",3000,"Pho@GS 10:30PM ET",10.703,"GS"
"PG","Tyler Ulis",3000,"Pho@GS 10:30PM ET",9.773,"Pho"
"SG/SF","Patrick McCaw",3000,"Pho@GS 10:30PM ET",7.821,"GS"
"SG","Leandro Barbosa",3000,"Pho@GS 10:30PM ET",9.458,"Pho"
"SG","John Jenkins",3000,"Pho@GS 10:30PM ET",1.625,"Pho"
"SF","Derrick Jones Jr.",3000,"Pho@GS 10:30PM ET",0.000,"Pho"
"PF","David West",3000,"Pho@GS 10:30PM ET",10.487,"GS"
"PF","James Michael McAdoo",3000,"Pho@GS 10:30PM ET",3.875,"GS"
"PF","Kevon Looney",3000,"Pho@GS 10:30PM ET",8.625,"GS"
"PF","Marquese Chriss",3000,"Pho@GS 10:30PM ET",11.974,"Pho"
"PF","Dragan Bender",3000,"Pho@GS 10:30PM ET",5.857,"Pho"
"C","Anderson Varejao",3000,"Pho@GS 10:30PM ET",6.250,"GS"
"C","JaVale McGee",3000,"Pho@GS 10:30PM ET",7.833,"GS"
"C","Alan Williams",3000,"Pho@GS 10:30PM ET",15.036,"Pho"
"C","Damian Jones",3000,"Pho@GS 10:30PM ET",0,"GS"
"PG","John Lucas III",3000,"Min@Cha 07:00PM ET",1.500,"Min"
"PG","Brian Roberts",3000,"Min@Cha 07:00PM ET",3.000,"Cha"
"PG","Kris Dunn",3000,"Min@Cha 07:00PM ET",12.722,"Min"
"PG","Aaron Harrison",3000,"Min@Cha 07:00PM ET",1.625,"Cha"
"PG","Tyus Jones",3000,"Min@Cha 07:00PM ET",12.607,"Min"
"SG/SF","Brandon Rush",3000,"Min@Cha 07:00PM ET",4.639,"Min"
"SG/SF","Shabazz Muhammad",3000,"Min@Cha 07:00PM ET",10.017,"Min"
"SF","Treveon Graham",3000,"Min@Cha 07:00PM ET",4.500,"Cha"
"PF","Jordan Hill",3000,"Min@Cha 07:00PM ET",6.250,"Min"
"PF","Nemanja Bjelica",3000,"Min@Cha 07:00PM ET",14.042,"Min"
"PF","Adreian Payne",3000,"Min@Cha 07:00PM ET",11.357,"Min"
"PF","Christian Wood",3000,"Min@Cha 07:00PM ET",2.500,"Cha"
"C","Roy Hibbert",3000,"Min@Cha 07:00PM ET",13.607,"Cha"
"C","Nikola Pekovic",3000,"Min@Cha 07:00PM ET",0,"Min"
"PG","Marcelo Huertas",3000,"LAL@Mem 08:00PM ET",5.929,"LAL"
"SF","Metta World Peace",3000,"LAL@Mem 08:00PM ET",3.893,"LAL"
"PF","Brandan Wright",3000,"LAL@Mem 08:00PM ET",0,"Mem"
"PF","Thomas Robinson",3000,"LAL@Mem 08:00PM ET",7.386,"LAL"
"C","Tarik Black",3000,"LAL@Mem 08:00PM ET",14.913,"LAL"
"C","Deyonta Davis",3000,"LAL@Mem 08:00PM ET",6.156,"Mem"
"C","Ivica Zubac",3000,"LAL@Mem 08:00PM ET",5.333,"LAL"
"PG","Devin Harris",3000,"Chi@Dal 08:30PM ET",3.125,"Dal"
"PG","Michael Carter-Williams",3000,"Chi@Dal 08:30PM ET",13.583,"Chi"
"SG","Isaiah Canaan",3000,"Chi@Dal 08:30PM ET",12.647,"Chi"
"SG","R.J. Hunter",3000,"Chi@Dal 08:30PM ET",0.625,"Chi"
"SG","Nicolas Brussino",3000,"Chi@Dal 08:30PM ET",5.786,"Dal"
"SF","Dorian Finney-Smith",3000,"Chi@Dal 08:30PM ET",8.750,"Dal"
"SF","Denzel Valentine",3000,"Chi@Dal 08:30PM ET",5.481,"Chi"
"SF","Paul Zipser",3000,"Chi@Dal 08:30PM ET",2.950,"Chi"
"PF","Bobby Portis",3000,"Chi@Dal 08:30PM ET",9.703,"Chi"
"C","A.J. Hammons",3000,"Chi@Dal 08:30PM ET",3.786,"Dal"
"C","Cristiano Felicio",3000,"Chi@Dal 08:30PM ET",7.250,"Chi"
"PG","Raul Neto",3000,"Den@Uta 09:00PM ET",2.250,"Uta"
"PG","Malik Beasley",3000,"Den@Uta 09:00PM ET",4.250,"Den"
"SG","Mike Miller",3000,"Den@Uta 09:00PM ET",5.167,"Den"
"SG","Alec Burks",3000,"Den@Uta 09:00PM ET",0,"Uta"
"SF","Alonzo Gee",3000,"Den@Uta 09:00PM ET",6.000,"Den"
"PF/C","Boris Diaw",3000,"Den@Uta 09:00PM ET",8.182,"Uta"
"PF/C","Juancho Hernangomez",3000,"Den@Uta 09:00PM ET",9.196,"Den"
"PF","Darrell Arthur",3000,"Den@Uta 09:00PM ET",8.800,"Den"
"PF","Joel Bolomboy",3000,"Den@Uta 09:00PM ET",3.143,"Uta"
"C","Jeff Withey",3000,"Den@Uta 09:00PM ET",8.313,"Uta"
"PG","T.J. McConnell",3000,"Bos@Phi 07:30PM ET",14.792,"Phi"
"PG","Demetrius Jackson",3000,"Bos@Phi 07:30PM ET",5.750,"Bos"
"PG","Terry Rozier",3000,"Bos@Phi 07:30PM ET",15.347,"Bos"
"SG/SF","Hollis Thompson",3000,"Bos@Phi 07:30PM ET",14.653,"Phi"
"SG","Gerald Green",3000,"Bos@Phi 07:30PM ET",9.300,"Bos"
"SG","James Young",3000,"Bos@Phi 07:30PM ET",3.750,"Bos"
"SG","Timothe Luwawu-Cabarrot",3000,"Bos@Phi 07:30PM ET",3.818,"Phi"
"SF","Jaylen Brown",3000,"Bos@Phi 07:30PM ET",10.528,"Bos"
"SF","Ben Simmons",3000,"Bos@Phi 07:30PM ET",0,"Phi"
"PF","Jonas Jerebko",3000,"Bos@Phi 07:30PM ET",11.861,"Bos"
"PF","Jordan Mickey",3000,"Bos@Phi 07:30PM ET",5.000,"Bos"
"C","Tyler Zeller",3000,"Bos@Phi 07:30PM ET",13.931,"Bos"
"PG","Malcolm Delaney",3000,"Atl@Tor 07:30PM ET",13.237,"Atl"
"PG","Fred VanVleet",3000,"Atl@Tor 07:30PM ET",0.667,"Tor"
"PG","Delon Wright",3000,"Atl@Tor 07:30PM ET",0,"Tor"
"SF","Ryan Kelly",3000,"Atl@Tor 07:30PM ET",4.708,"Atl"
"SF","Taurean Prince",3000,"Atl@Tor 07:30PM ET",9.292,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Tor 07:30PM ET",2.750,"Atl"
"SF","Bruno Caboclo",3000,"Atl@Tor 07:30PM ET",3.250,"Tor"
"PF/C","Kris Humphries",3000,"Atl@Tor 07:30PM ET",9.533,"Atl"
"PF","Mike Scott",3000,"Atl@Tor 07:30PM ET",0.750,"Atl"
"PF","Pascal Siakam",3000,"Atl@Tor 07:30PM ET",12.903,"Tor"
"C","Tiago Splitter",3000,"Atl@Tor 07:30PM ET",0,"Atl"
"C","Jared Sullinger",3000,"Atl@Tor 07:30PM ET",0,"Tor"
"C","Jakob Poeltl",3000,"Atl@Tor 07:30PM ET",10.722,"Tor"
"PG","Shabazz Napier",3000,"Mia@Por 10:00PM ET",6.346,"Por"
"PG","Tim Quarterman",3000,"Mia@Por 10:00PM ET",4.179,"Por"
"SF/PF","Luke Babbitt",3000,"Mia@Por 10:00PM ET",8.355,"Mia"
"SF","Derrick Williams",3000,"Mia@Por 10:00PM ET",10.795,"Mia"
"SF","Pat Connaughton",3000,"Mia@Por 10:00PM ET",3.222,"Por"
"PF/C","Josh McRoberts",3000,"Mia@Por 10:00PM ET",11.150,"Mia"
"PF","Chris Bosh",3000,"Mia@Por 10:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Por 10:00PM ET",3.500,"Mia"
"PF","Jake Layman",3000,"Mia@Por 10:00PM ET",6.458,"Por"
"PF","Noah Vonleh",3000,"Mia@Por 10:00PM ET",8.500,"Por"
"C","Festus Ezeli",3000,"Mia@Por 10:00PM ET",0,"Por"
