"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Andrew Harrison",3300,"Mem@Mia 08:00PM ET",17.517,"Mem"
"C","Zaza Pachulia",3200,"Min@GS 10:30PM ET",17.328,"GS"
"SG","Manu Ginobili",3200,"SA@Was 07:00PM ET",16.200,"SA"
"SF/PF","Davis Bertans",3200,"SA@Was 07:00PM ET",7.846,"SA"
"SF/PF","Jerami Grant",3100,"Det@OKC 08:00PM ET",13.750,"OKC"
"PG/SG","Ian Clark",3000,"Min@GS 10:30PM ET",10.821,"GS"
"PG","John Lucas III",3000,"Min@GS 10:30PM ET",1.500,"Min"
"PG","Kris Dunn",3000,"Min@GS 10:30PM ET",14.467,"Min"
"PG","Tyus Jones",3000,"Min@GS 10:30PM ET",14.205,"Min"
"SG/SF","Brandon Rush",3000,"Min@GS 10:30PM ET",5.031,"Min"
"SG/SF","Shabazz Muhammad",3000,"Min@GS 10:30PM ET",10.708,"Min"
"SG/SF","Patrick McCaw",3000,"Min@GS 10:30PM ET",9.068,"GS"
"PF","David West",3000,"Min@GS 10:30PM ET",11.578,"GS"
"PF","Jordan Hill",3000,"Min@GS 10:30PM ET",6.250,"Min"
"PF","Nemanja Bjelica",3000,"Min@GS 10:30PM ET",14.800,"Min"
"PF","Adreian Payne",3000,"Min@GS 10:30PM ET",11.357,"Min"
"PF","James Michael McAdoo",3000,"Min@GS 10:30PM ET",3.000,"GS"
"PF","Kevon Looney",3000,"Min@GS 10:30PM ET",8.661,"GS"
"C","Anderson Varejao",3000,"Min@GS 10:30PM ET",7.000,"GS"
"C","JaVale McGee",3000,"Min@GS 10:30PM ET",7.583,"GS"
"C","Nikola Pekovic",3000,"Min@GS 10:30PM ET",0,"Min"
"C","Damian Jones",3000,"Min@GS 10:30PM ET",0,"GS"
"PG","Beno Udrih",3000,"Det@OKC 08:00PM ET",15.132,"Det"
"PG","Semaj Christon",3000,"Det@OKC 08:00PM ET",8.234,"OKC"
"PG","Cameron Payne",3000,"Det@OKC 08:00PM ET",0,"OKC"
"SG/SF","Stanley Johnson",3000,"Det@OKC 08:00PM ET",10.717,"Det"
"SG","Anthony Morrow",3000,"Det@OKC 08:00PM ET",5.636,"OKC"
"SG","Reggie Bullock",3000,"Det@OKC 08:00PM ET",7.563,"Det"
"SG","Darrun Hilliard",3000,"Det@OKC 08:00PM ET",6.429,"Det"
"SG","Alex Abrines",3000,"Det@OKC 08:00PM ET",7.250,"OKC"
"SF","Kyle Singler",3000,"Det@OKC 08:00PM ET",4.575,"OKC"
"SF","Josh Huestis",3000,"Det@OKC 08:00PM ET",0,"OKC"
"SF","Michael Gbinije",3000,"Det@OKC 08:00PM ET",1.188,"Det"
"PF/C","Joffrey Lauvergne",3000,"Det@OKC 08:00PM ET",13.200,"OKC"
"PF","Henry Ellenson",3000,"Det@OKC 08:00PM ET",2.200,"Det"
"C","Nick Collison",3000,"Det@OKC 08:00PM ET",1.900,"OKC"
"C","Boban Marjanovic",3000,"Det@OKC 08:00PM ET",6.000,"Det"
"PG","Trey Burke",3000,"SA@Was 07:00PM ET",7.591,"Was"
"PG","Nicolas Laprovittola",3000,"SA@Was 07:00PM ET",6.469,"SA"
"PG","Bryn Forbes",3000,"SA@Was 07:00PM ET",2.219,"SA"
"PG","Dejounte Murray",3000,"SA@Was 07:00PM ET",2.917,"SA"
"SG/SF","Kyle Anderson",3000,"SA@Was 07:00PM ET",9.393,"SA"
"SG","Marcus Thornton",3000,"SA@Was 07:00PM ET",13.786,"Was"
"SG","Jonathon Simmons",3000,"SA@Was 07:00PM ET",12.578,"SA"
"SG","Sheldon McClellan",3000,"SA@Was 07:00PM ET",8.542,"Was"
"SG","Danuel House",3000,"SA@Was 07:00PM ET",1.250,"Was"
"PF/C","Jason Smith",3000,"SA@Was 07:00PM ET",6.154,"Was"
"PF","Andrew Nicholson",3000,"SA@Was 07:00PM ET",8.800,"Was"
"C","Ian Mahinmi",3000,"SA@Was 07:00PM ET",0,"Was"
"C","Daniel Ochefu",3000,"SA@Was 07:00PM ET",1.750,"Was"
"PG","Brian Roberts",3000,"NY@Cha 07:00PM ET",4.125,"Cha"
"PG","Aaron Harrison",3000,"NY@Cha 07:00PM ET",1.375,"Cha"
"SG/SF","Jeremy Lamb",3000,"NY@Cha 07:00PM ET",12.313,"Cha"
"SG","Sasha Vujacic",3000,"NY@Cha 07:00PM ET",3.972,"NY"
"SG","Ron Baker",3000,"NY@Cha 07:00PM ET",6.250,"NY"
"SF/PF","Lance Thomas",3000,"NY@Cha 07:00PM ET",8.781,"NY"
"SF","Treveon Graham",3000,"NY@Cha 07:00PM ET",4.917,"Cha"
"SF","Mindaugas Kuzminskas",3000,"NY@Cha 07:00PM ET",9.021,"NY"
"PF","Christian Wood",3000,"NY@Cha 07:00PM ET",2.500,"Cha"
"PF","Maurice Ndour",3000,"NY@Cha 07:00PM ET",6.344,"NY"
"C","Roy Hibbert",3000,"NY@Cha 07:00PM ET",12.800,"Cha"
"C","Marshall Plumlee",3000,"NY@Cha 07:00PM ET",1.250,"NY"
"PG","Wade Baldwin IV",3000,"Mem@Mia 08:00PM ET",10.475,"Mem"
"SG","Wayne Ellington",3000,"Mem@Mia 08:00PM ET",0,"Mia"
"SG","Rodney McGruder",3000,"Mem@Mia 08:00PM ET",12.054,"Mia"
"SG","Troy Daniels",3000,"Mem@Mia 08:00PM ET",4.708,"Mem"
"SG","Troy Williams",3000,"Mem@Mia 08:00PM ET",5.182,"Mem"
"PF","Chris Bosh",3000,"Mem@Mia 08:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mem@Mia 08:00PM ET",3.950,"Mia"
"PF","Brandan Wright",3000,"Mem@Mia 08:00PM ET",0,"Mem"
"PF","Luke Babbitt",3000,"Mem@Mia 08:00PM ET",8.433,"Mia"
"PF","Derrick Williams",3000,"Mem@Mia 08:00PM ET",9.639,"Mia"
"PF","Jarell Martin",3000,"Mem@Mia 08:00PM ET",9.133,"Mem"
"C","Josh McRoberts",3000,"Mem@Mia 08:00PM ET",11.167,"Mia"
"C","Deyonta Davis",3000,"Mem@Mia 08:00PM ET",5.604,"Mem"
