"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Evan Fournier",5600,"Bos@Orl 07:00PM ET",27.375,"Orl"
"SF","Jae Crowder",5600,"Bos@Orl 07:00PM ET",26.096,"Bos"
"PG/SG","Jordan Clarkson",5600,"LAL@Hou 08:00PM ET",24.717,"LAL"
"C","Clint Capela",5500,"LAL@Hou 08:00PM ET",28.060,"Hou"
"SF","T.J. Warren",5400,"Ind@Pho 09:00PM ET",28.846,"Pho"
"SG","Eric Gordon",5300,"LAL@Hou 08:00PM ET",27.048,"Hou"
"PG","Tyler Johnson",5200,"Mia@Atl 07:30PM ET",26.325,"Mia"
"SF","Marcus Morris",5200,"Det@Cha 07:00PM ET",24.696,"Det"
"PG/SG","Darren Collison",5200,"Sac@Dal 08:30PM ET",25.188,"Sac"
"SG","Wesley Matthews",5200,"Sac@Dal 08:30PM ET",25.632,"Dal"
"SF","Maurice Harkless",5100,"Por@Mil 08:00PM ET",24.693,"Por"
"PF/C","Kenneth Faried",5000,"Den@Bkn 07:30PM ET",25.345,"Den"
"C","Nikola Jokic",5000,"Den@Bkn 07:30PM ET",24.153,"Den"
"PG","J.J. Barea",5000,"Sac@Dal 08:30PM ET",30.361,"Dal"
"PF","Dirk Nowitzki",5000,"Sac@Dal 08:30PM ET",24.800,"Dal"
"PF","Thaddeus Young",5000,"Ind@Pho 09:00PM ET",24.583,"Ind"
"SF","Justise Winslow",4900,"Mia@Atl 07:30PM ET",26.722,"Mia"
"PG","Emmanuel Mudiay",4900,"Den@Bkn 07:30PM ET",26.345,"Den"
"SG/SF","Josh Richardson",4800,"Mia@Atl 07:30PM ET",20.538,"Mia"
"PG","Jameer Nelson",4800,"Den@Bkn 07:30PM ET",20.738,"Den"
"PF","Ryan Anderson",4800,"LAL@Hou 08:00PM ET",23.345,"Hou"
"C","Tristan Thompson",4800,"Cle@NY 08:00PM ET",24.368,"Cle"
"SF","Kent Bazemore",4700,"Mia@Atl 07:30PM ET",22.625,"Atl"
"C","John Henson",4700,"Por@Mil 08:00PM ET",19.691,"Mil"
"SG","J.J. Redick",4700,"GS@LAC 10:30PM ET",21.905,"LAC"
"PG/SG","Brandon Knight",4700,"Ind@Pho 09:00PM ET",21.690,"Pho"
"SF","Michael Kidd-Gilchrist",4600,"Det@Cha 07:00PM ET",24.450,"Cha"
"C","Bismack Biyombo",4600,"Bos@Orl 07:00PM ET",20.845,"Orl"
"SF/PF","Larry Nance Jr.",4600,"LAL@Hou 08:00PM ET",19.738,"LAL"
"PF","James Johnson",4500,"Mia@Atl 07:30PM ET",21.663,"Mia"
"PG","Ish Smith",4500,"Det@Cha 07:00PM ET",25.978,"Det"
"PF","Jon Leuer",4500,"Det@Cha 07:00PM ET",23.054,"Det"
"PF","Frank Kaminsky",4500,"Det@Cha 07:00PM ET",22.711,"Cha"
"SG/SF","Marcus Smart",4500,"Bos@Orl 07:00PM ET",23.792,"Bos"
"PG","Patrick Beverley",4500,"LAL@Hou 08:00PM ET",22.775,"Hou"
"SF","Brandon Ingram",4500,"LAL@Hou 08:00PM ET",17.163,"LAL"
"SG","Seth Curry",4500,"Sac@Dal 08:30PM ET",19.779,"Dal"
"SG","Monta Ellis",4500,"Ind@Pho 09:00PM ET",23.298,"Ind"
"PG","Elfrid Payton",4400,"Bos@Orl 07:00PM ET",26.795,"Orl"
"SF/PF","Matt Barnes",4400,"Sac@Dal 08:30PM ET",19.838,"Sac"
"SG/SF","C.J. Miles",4400,"Ind@Pho 09:00PM ET",21.200,"Ind"
"SF","P.J. Tucker",4400,"Ind@Pho 09:00PM ET",16.405,"Pho"
"C","Tyson Chandler",4400,"Ind@Pho 09:00PM ET",23.327,"Pho"
"SG","Wayne Ellington",4300,"Mia@Atl 07:30PM ET",23.400,"Mia"
"SG/SF","Evan Turner",4300,"Por@Mil 08:00PM ET",20.239,"Por"
"SG/SF","Bojan Bogdanovic",4300,"Den@Bkn 07:30PM ET",22.188,"Bkn"
"C","Jusuf Nurkic",4300,"Den@Bkn 07:30PM ET",23.976,"Den"
"C","Cody Zeller",4300,"Det@Cha 07:00PM ET",22.764,"Cha"
"SG","Nick Young",4300,"LAL@Hou 08:00PM ET",20.264,"LAL"
"SF/PF","Aaron Gordon",4200,"Bos@Orl 07:00PM ET",20.727,"Orl"
"SF","Glenn Robinson III",4200,"Ind@Pho 09:00PM ET",12.855,"Ind"
"SG/SF","Thabo Sefolosha",4100,"Mia@Atl 07:30PM ET",20.013,"Atl"
"C","Greg Monroe",4100,"Por@Mil 08:00PM ET",24.014,"Mil"
"PF/C","Dwight Powell",4100,"Sac@Dal 08:30PM ET",17.600,"Dal"
"C","Andrew Bogut",4100,"Sac@Dal 08:30PM ET",22.188,"Dal"
"SG","Jamal Crawford",4100,"GS@LAC 10:30PM ET",18.523,"LAC"
"PF/C","Mike Muscala",4000,"Mia@Atl 07:30PM ET",18.489,"Atl"
"PF","Al-Farouq Aminu",4000,"Por@Mil 08:00PM ET",20.944,"Por"
"SG","Gary Harris",4000,"Den@Bkn 07:30PM ET",19.400,"Den"
"PF","Marvin Williams",4000,"Det@Cha 07:00PM ET",21.783,"Cha"
"PG","Brandon Jennings",4000,"Cle@NY 08:00PM ET",19.929,"NY"
"SG/SF","Justin Holiday",4000,"Cle@NY 08:00PM ET",14.488,"NY"
"PG/SG","Matthew Dellavedova",3900,"Por@Mil 08:00PM ET",21.829,"Mil"
"PG/SG","Jamal Murray",3900,"Den@Bkn 07:30PM ET",17.929,"Den"
"SF","Rondae Hollis-Jefferson",3900,"Den@Bkn 07:30PM ET",19.309,"Bkn"
"SG/SF","Jeremy Lamb",3900,"Det@Cha 07:00PM ET",20.300,"Cha"
"PF/C","Kyle O'Quinn",3900,"Cle@NY 08:00PM ET",15.690,"NY"
"C","Alex Len",3900,"Ind@Pho 09:00PM ET",23.405,"Pho"
"C","Justin Hamilton",3800,"Den@Bkn 07:30PM ET",16.250,"Bkn"
"C","Aron Baynes",3800,"Det@Cha 07:00PM ET",11.989,"Det"
"PG","D.J. Augustin",3800,"Bos@Orl 07:00PM ET",16.068,"Orl"
"SF/PF","Luol Deng",3800,"LAL@Hou 08:00PM ET",17.533,"LAL"
"SF","Sam Dekker",3800,"LAL@Hou 08:00PM ET",14.714,"Hou"
"PG","Ty Lawson",3800,"Sac@Dal 08:30PM ET",19.550,"Sac"
"SG/SF","Allen Crabbe",3700,"Por@Mil 08:00PM ET",16.932,"Por"
"SF/PF","Jeff Green",3700,"Bos@Orl 07:00PM ET",16.869,"Orl"
"PF/C","Kelly Olynyk",3700,"Bos@Orl 07:00PM ET",17.367,"Bos"
"C","Joakim Noah",3700,"Cle@NY 08:00PM ET",21.324,"NY"
"PF/C","Marreese Speights",3700,"GS@LAC 10:30PM ET",17.057,"LAC"
"SG","Rodney McGruder",3600,"Mia@Atl 07:30PM ET",14.088,"Mia"
"C","Willie Reed",3600,"Mia@Atl 07:30PM ET",9.000,"Mia"
"C","Ed Davis",3600,"Por@Mil 08:00PM ET",13.193,"Por"
"SF","Joe Harris",3600,"Den@Bkn 07:30PM ET",17.000,"Bkn"
"C","Salah Mejri",3600,"Sac@Dal 08:30PM ET",9.328,"Dal"
"SG","J.R. Smith",3600,"Cle@NY 08:00PM ET",17.031,"Cle"
"SG","Courtney Lee",3600,"Cle@NY 08:00PM ET",18.474,"NY"
"PF","Channing Frye",3600,"Cle@NY 08:00PM ET",18.929,"Cle"
"PG/SG","Rodney Stuckey",3600,"Ind@Pho 09:00PM ET",14.864,"Ind"
"SG","Marco Belinelli",3500,"Det@Cha 07:00PM ET",19.214,"Cha"
"SF","Andre Iguodala",3500,"GS@LAC 10:30PM ET",17.476,"GS"
"PG/SG","Tim Hardaway Jr.",3400,"Mia@Atl 07:30PM ET",17.330,"Atl"
"SF/PF","Michael Beasley",3400,"Por@Mil 08:00PM ET",14.816,"Mil"
"PG","Isaiah Whitehead",3400,"Den@Bkn 07:30PM ET",14.781,"Bkn"
"PF","Jared Dudley",3400,"Ind@Pho 09:00PM ET",18.363,"Pho"
"SG","Kyle Korver",3300,"Mia@Atl 07:30PM ET",17.263,"Atl"
"PF/C","Josh McRoberts",3300,"Mia@Atl 07:30PM ET",13.521,"Mia"
"SG/SF","Tony Snell",3300,"Por@Mil 08:00PM ET",16.958,"Mil"
"PG","Ramon Sessions",3300,"Det@Cha 07:00PM ET",13.202,"Cha"
"PG","Jose Calderon",3300,"LAL@Hou 08:00PM ET",11.768,"LAL"
"C","Montrezl Harrell",3300,"LAL@Hou 08:00PM ET",13.208,"Hou"
"SG/SF","Justin Anderson",3300,"Sac@Dal 08:30PM ET",16.275,"Dal"
"PG/SG","Iman Shumpert",3300,"Cle@NY 08:00PM ET",14.278,"Cle"
"SF","Luc Richard Mbah a Moute",3300,"GS@LAC 10:30PM ET",13.432,"LAC"
"C","Zaza Pachulia",3300,"GS@LAC 10:30PM ET",17.143,"GS"
"C","Al Jefferson",3300,"Ind@Pho 09:00PM ET",14.429,"Ind"
"PF/C","Spencer Hawes",3200,"Det@Cha 07:00PM ET",16.975,"Cha"
"C","Timofey Mozgov",3200,"LAL@Hou 08:00PM ET",16.670,"LAL"
"C","Guillermo Hernangomez",3200,"Cle@NY 08:00PM ET",12.514,"NY"
"PG","Shaun Livingston",3200,"GS@LAC 10:30PM ET",10.429,"GS"
"PG","Austin Rivers",3200,"GS@LAC 10:30PM ET",14.443,"LAC"
"SG/SF","Raymond Felton",3200,"GS@LAC 10:30PM ET",11.250,"LAC"
"PG/SG","Malcolm Brogdon",3100,"Por@Mil 08:00PM ET",15.868,"Mil"
"SF","Anthony Bennett",3100,"Den@Bkn 07:30PM ET",10.865,"Bkn"
"PF","Amir Johnson",3100,"Bos@Orl 07:00PM ET",15.833,"Bos"
"SG","Jonathan Gibson",3100,"Sac@Dal 08:30PM ET",16.325,"Dal"
"PG","Malcolm Delaney",3000,"Mia@Atl 07:30PM ET",12.682,"Atl"
"SF/PF","Luke Babbitt",3000,"Mia@Atl 07:30PM ET",8.355,"Mia"
"SF","Derrick Williams",3000,"Mia@Atl 07:30PM ET",10.750,"Mia"
"SF","Ryan Kelly",3000,"Mia@Atl 07:30PM ET",4.281,"Atl"
"SF","Taurean Prince",3000,"Mia@Atl 07:30PM ET",9.179,"Atl"
"SF","DeAndre' Bembry",3000,"Mia@Atl 07:30PM ET",2.281,"Atl"
"PF","Chris Bosh",3000,"Mia@Atl 07:30PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Atl 07:30PM ET",3.143,"Mia"
"PF","Mike Scott",3000,"Mia@Atl 07:30PM ET",6.667,"Atl"
"C","Kris Humphries",3000,"Mia@Atl 07:30PM ET",9.819,"Atl"
"C","Tiago Splitter",3000,"Mia@Atl 07:30PM ET",0,"Atl"
"PG","Jason Terry",3000,"Por@Mil 08:00PM ET",7.696,"Mil"
"PG","Shabazz Napier",3000,"Por@Mil 08:00PM ET",6.346,"Por"
"PG","Tim Quarterman",3000,"Por@Mil 08:00PM ET",4.179,"Por"
"SG","Khris Middleton",3000,"Por@Mil 08:00PM ET",0,"Mil"
"SG","Rashad Vaughn",3000,"Por@Mil 08:00PM ET",9.325,"Mil"
"SF","Steve Novak",3000,"Por@Mil 08:00PM ET",0.625,"Mil"
"SF","Pat Connaughton",3000,"Por@Mil 08:00PM ET",3.222,"Por"
"PF","Meyers Leonard",3000,"Por@Mil 08:00PM ET",12.550,"Por"
"PF","Mirza Teletovic",3000,"Por@Mil 08:00PM ET",12.458,"Mil"
"PF","Jake Layman",3000,"Por@Mil 08:00PM ET",6.458,"Por"
"PF","Noah Vonleh",3000,"Por@Mil 08:00PM ET",8.206,"Por"
"PF","Thon Maker",3000,"Por@Mil 08:00PM ET",4.333,"Mil"
"C","Festus Ezeli",3000,"Por@Mil 08:00PM ET",0,"Por"
"C","Miles Plumlee",3000,"Por@Mil 08:00PM ET",8.103,"Mil"
"PG/SG","Randy Foye",3000,"Den@Bkn 07:30PM ET",13.286,"Bkn"
"PG","Yogi Ferrell",3000,"Den@Bkn 07:30PM ET",9.950,"Bkn"
"PG","Malik Beasley",3000,"Den@Bkn 07:30PM ET",4.611,"Den"
"SG","Mike Miller",3000,"Den@Bkn 07:30PM ET",5.250,"Den"
"SG","Caris LeVert",3000,"Den@Bkn 07:30PM ET",0,"Bkn"
"SF","Alonzo Gee",3000,"Den@Bkn 07:30PM ET",4.600,"Den"
"PF/C","Luis Scola",3000,"Den@Bkn 07:30PM ET",12.222,"Bkn"
"PF","Darrell Arthur",3000,"Den@Bkn 07:30PM ET",10.938,"Den"
"PF","Chris McCullough",3000,"Den@Bkn 07:30PM ET",5.167,"Bkn"
"PF","Juancho Hernangomez",3000,"Den@Bkn 07:30PM ET",7.971,"Den"
"PG","Beno Udrih",3000,"Det@Cha 07:00PM ET",14.702,"Det"
"PG","Brian Roberts",3000,"Det@Cha 07:00PM ET",3.000,"Cha"
"PG","Aaron Harrison",3000,"Det@Cha 07:00PM ET",1.625,"Cha"
"SG/SF","Stanley Johnson",3000,"Det@Cha 07:00PM ET",8.688,"Det"
"SG","Darrun Hilliard",3000,"Det@Cha 07:00PM ET",6.981,"Det"
"SF","Reggie Bullock",3000,"Det@Cha 07:00PM ET",7.563,"Det"
"SF","Michael Gbinije",3000,"Det@Cha 07:00PM ET",1.333,"Det"
"SF","Treveon Graham",3000,"Det@Cha 07:00PM ET",4.500,"Cha"
"PF","Christian Wood",3000,"Det@Cha 07:00PM ET",2.500,"Cha"
"PF","Henry Ellenson",3000,"Det@Cha 07:00PM ET",2.200,"Det"
"C","Roy Hibbert",3000,"Det@Cha 07:00PM ET",13.672,"Cha"
"C","Boban Marjanovic",3000,"Det@Cha 07:00PM ET",5.417,"Det"
"PG/SG","C.J. Watson",3000,"Bos@Orl 07:00PM ET",6.574,"Orl"
"PG","Demetrius Jackson",3000,"Bos@Orl 07:00PM ET",5.750,"Bos"
"PG","Terry Rozier",3000,"Bos@Orl 07:00PM ET",14.810,"Bos"
"SG/SF","Mario Hezonja",3000,"Bos@Orl 07:00PM ET",7.750,"Orl"
"SG","Gerald Green",3000,"Bos@Orl 07:00PM ET",8.727,"Bos"
"SG","Jodie Meeks",3000,"Bos@Orl 07:00PM ET",18.333,"Orl"
"SG","C.J. Wilcox",3000,"Bos@Orl 07:00PM ET",2.344,"Orl"
"SG","James Young",3000,"Bos@Orl 07:00PM ET",3.523,"Bos"
"SF","Damjan Rudez",3000,"Bos@Orl 07:00PM ET",3.864,"Orl"
"SF","Jaylen Brown",3000,"Bos@Orl 07:00PM ET",9.821,"Bos"
"PF","Arinze Onuaku",3000,"Bos@Orl 07:00PM ET",1.750,"Orl"
"PF","Jonas Jerebko",3000,"Bos@Orl 07:00PM ET",12.452,"Bos"
"PF","Jordan Mickey",3000,"Bos@Orl 07:00PM ET",5.000,"Bos"
"PF","Stephen Zimmerman Jr.",3000,"Bos@Orl 07:00PM ET",4.250,"Orl"
"C","Tyler Zeller",3000,"Bos@Orl 07:00PM ET",12.575,"Bos"
"PG","Bobby Brown",3000,"LAL@Hou 08:00PM ET",0.667,"Hou"
"PG","Marcelo Huertas",3000,"LAL@Hou 08:00PM ET",7.200,"LAL"
"PG","Tyler Ennis",3000,"LAL@Hou 08:00PM ET",6.161,"Hou"
"SG","K.J. McDaniels",3000,"LAL@Hou 08:00PM ET",8.346,"Hou"
"SF","Metta World Peace",3000,"LAL@Hou 08:00PM ET",4.139,"LAL"
"SF","Corey Brewer",3000,"LAL@Hou 08:00PM ET",9.226,"Hou"
"PF","Thomas Robinson",3000,"LAL@Hou 08:00PM ET",7.732,"LAL"
"PF","Kyle Wiltjer",3000,"LAL@Hou 08:00PM ET",1.563,"Hou"
"C","Nene Hilario",3000,"LAL@Hou 08:00PM ET",14.221,"Hou"
"C","Tarik Black",3000,"LAL@Hou 08:00PM ET",14.870,"LAL"
"C","Chinanu Onuaku",3000,"LAL@Hou 08:00PM ET",0,"Hou"
"C","Ivica Zubac",3000,"LAL@Hou 08:00PM ET",5.333,"LAL"
"PG/SG","Garrett Temple",3000,"Sac@Dal 08:30PM ET",14.025,"Sac"
"PG","Devin Harris",3000,"Sac@Dal 08:30PM ET",10.438,"Dal"
"SG","Arron Afflalo",3000,"Sac@Dal 08:30PM ET",13.975,"Sac"
"SG","Ben McLemore",3000,"Sac@Dal 08:30PM ET",9.767,"Sac"
"SG","Malachi Richardson",3000,"Sac@Dal 08:30PM ET",1.750,"Sac"
"SG","Nicolas Brussino",3000,"Sac@Dal 08:30PM ET",5.717,"Dal"
"SF","Omri Casspi",3000,"Sac@Dal 08:30PM ET",12.023,"Sac"
"SF","Dorian Finney-Smith",3000,"Sac@Dal 08:30PM ET",9.105,"Dal"
"PF","Anthony Tolliver",3000,"Sac@Dal 08:30PM ET",6.375,"Sac"
"PF","Skal Labissiere",3000,"Sac@Dal 08:30PM ET",11.750,"Sac"
"C","Kosta Koufos",3000,"Sac@Dal 08:30PM ET",14.713,"Sac"
"C","A.J. Hammons",3000,"Sac@Dal 08:30PM ET",3.719,"Dal"
"C","Willie Cauley-Stein",3000,"Sac@Dal 08:30PM ET",9.156,"Sac"
"C","Georgios Papagiannis",3000,"Sac@Dal 08:30PM ET",2.750,"Sac"
"PG","Mo Williams",3000,"Cle@NY 08:00PM ET",0,"Cle"
"PG","Kay Felder",3000,"Cle@NY 08:00PM ET",6.714,"Cle"
"SG/SF","Mike Dunleavy",3000,"Cle@NY 08:00PM ET",8.267,"Cle"
"SG","James Jones",3000,"Cle@NY 08:00PM ET",4.325,"Cle"
"SG","Sasha Vujacic",3000,"Cle@NY 08:00PM ET",5.942,"NY"
"SG","DeAndre Liggins",3000,"Cle@NY 08:00PM ET",6.000,"Cle"
"SG","Jordan McRae",3000,"Cle@NY 08:00PM ET",7.091,"Cle"
"SG","Ron Baker",3000,"Cle@NY 08:00PM ET",5.000,"NY"
"SF/PF","Lance Thomas",3000,"Cle@NY 08:00PM ET",9.341,"NY"
"SF","Richard Jefferson",3000,"Cle@NY 08:00PM ET",10.184,"Cle"
"SF","Mindaugas Kuzminskas",3000,"Cle@NY 08:00PM ET",8.722,"NY"
"PF","Maurice Ndour",3000,"Cle@NY 08:00PM ET",5.075,"NY"
"C","Chris Andersen",3000,"Cle@NY 08:00PM ET",7.813,"Cle"
"C","Marshall Plumlee",3000,"Cle@NY 08:00PM ET",7.500,"NY"
"PG/SG","Ian Clark",3000,"GS@LAC 10:30PM ET",11.653,"GS"
"SG/SF","Patrick McCaw",3000,"GS@LAC 10:30PM ET",8.469,"GS"
"SG","Alan Anderson",3000,"GS@LAC 10:30PM ET",5.250,"LAC"
"SF","Paul Pierce",3000,"GS@LAC 10:30PM ET",7.500,"LAC"
"SF","Wesley Johnson",3000,"GS@LAC 10:30PM ET",8.797,"LAC"
"PF/C","Brandon Bass",3000,"GS@LAC 10:30PM ET",6.396,"LAC"
"PF","David West",3000,"GS@LAC 10:30PM ET",10.952,"GS"
"PF","James Michael McAdoo",3000,"GS@LAC 10:30PM ET",4.194,"GS"
"PF","Brice Johnson",3000,"GS@LAC 10:30PM ET",0,"LAC"
"PF","Kevon Looney",3000,"GS@LAC 10:30PM ET",8.597,"GS"
"C","Anderson Varejao",3000,"GS@LAC 10:30PM ET",5.792,"GS"
"C","JaVale McGee",3000,"GS@LAC 10:30PM ET",9.118,"GS"
"C","Damian Jones",3000,"GS@LAC 10:30PM ET",0,"GS"
"C","Diamond Stone",3000,"GS@LAC 10:30PM ET",3.750,"LAC"
"PG","Aaron Brooks",3000,"Ind@Pho 09:00PM ET",12.514,"Ind"
"PG","Tyler Ulis",3000,"Ind@Pho 09:00PM ET",9.688,"Pho"
"SG","Leandro Barbosa",3000,"Ind@Pho 09:00PM ET",9.625,"Pho"
"SG","John Jenkins",3000,"Ind@Pho 09:00PM ET",2.250,"Pho"
"SG","Joe Young",3000,"Ind@Pho 09:00PM ET",5.917,"Ind"
"SF","Derrick Jones Jr.",3000,"Ind@Pho 09:00PM ET",0.000,"Pho"
"PF","Lavoy Allen",3000,"Ind@Pho 09:00PM ET",8.274,"Ind"
"PF","Rakeem Christmas",3000,"Ind@Pho 09:00PM ET",3.417,"Ind"
"PF","Georges Niang",3000,"Ind@Pho 09:00PM ET",2.712,"Ind"
"PF","Marquese Chriss",3000,"Ind@Pho 09:00PM ET",12.262,"Pho"
"PF","Dragan Bender",3000,"Ind@Pho 09:00PM ET",6.859,"Pho"
"C","Kevin Seraphin",3000,"Ind@Pho 09:00PM ET",10.792,"Ind"
"C","Alan Williams",3000,"Ind@Pho 09:00PM ET",13.750,"Pho"
