Position, Name, Salary, GameInfo, AvgPointsPerGame, teamAbbrev
SG, R.J. Hunter, 3000, Bos@Phi 06:00PM ET, 5.718, Bos
SF, Coty Clarke, 3000, Bos@Phi 06:00PM ET, 2.583, Bos
SF, Justin Anderson, 3000, Por@Dal 04:00PM ET, 6.315, Dal
SF, Cleanthony Early, 3000, Sac@NY 07:30PM ET, 1.500, NY
PG, Raul Neto, 3000, Uta@Mil 07:00PM ET, 12.828, Uta
PG, Delon Wright, 3000, Orl@Tor 04:30PM ET, 3.526, Tor
PF, Jordan Mickey, 3000, Bos@Phi 06:00PM ET, 4.096, Bos
PG, Terry Rozier, 3000, Bos@Phi 06:00PM ET, 4.830, Bos
PG, Tyler Ennis, 3000, Uta@Mil 07:00PM ET, 7.144, Mil
PF, Noah Vonleh, 3000, Por@Dal 04:00PM ET, 10.583, Por
SG, James Young, 3000, Bos@Phi 06:00PM ET, 3.442, Bos
C, Joel Embiid, 3000, Bos@Phi 06:00PM ET, 0, Phi
PG, Dant� Exum, 3000, Uta@Mil 07:00PM ET, 0, Uta
SF, Bruno Caboclo, 3000, Orl@Tor 04:30PM ET, 0.688, Tor
SF, Damien Inglis, 3000, Uta@Mil 07:00PM ET, 4.563, Mil
PF, Cliff Alexander, 3000, Por@Dal 04:00PM ET, 3.286, Por
PF, Trey Lyles, 3000, Uta@Mil 07:00PM ET, 11.178, Uta
SG, Rashad Vaughn, 3000, Uta@Mil 07:00PM ET, 5.443, Mil
SF, Luis Montero, 3000, Por@Dal 04:00PM ET, 2.357, Por
