"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Danilo Gallinari",6400,"Phi@Den 09:00PM ET",32.476,"Den"
"SG","Andrew Wiggins",6400,"Sac@Min 08:00PM ET",30.522,"Min"
"PG","D'Angelo Russell",6400,"LAL@Pho 10:00PM ET",25.269,"LAL"
"SG","Dwyane Wade",6300,"Mia@SA 08:30PM ET",33.190,"Mia"
"PG","Shelvin Mack",6300,"Uta@Hou 08:00PM ET",15.500,"Uta"
"C","Rudy Gobert",6300,"Uta@Hou 08:00PM ET",31.315,"Uta"
"PG","Reggie Jackson",6200,"Orl@Det 07:30PM ET",33.464,"Det"
"SF","Tobias Harris",6200,"Orl@Det 07:30PM ET",28.758,"Det"
"SF","Rudy Gay",6100,"Sac@Min 08:00PM ET",31.210,"Sac"
"PG","Goran Dragic",6100,"Mia@SA 08:30PM ET",28.854,"Mia"
"C","Nikola Jokic",6100,"Phi@Den 09:00PM ET",24.402,"Den"
"PG","Derrick Rose",6000,"NY@Chi 08:00PM ET",29.154,"Chi"
"SF","Chandler Parsons",6000,"Dal@Por 10:00PM ET",26.061,"Dal"
"PF","Gorgui Dieng",6000,"Sac@Min 08:00PM ET",25.586,"Min"
"SG","Zach LaVine",6000,"Sac@Min 08:00PM ET",23.957,"Min"
"PF","Julius Randle",6000,"LAL@Pho 10:00PM ET",28.165,"LAL"
"PG","Ish Smith",5900,"Phi@Den 09:00PM ET",28.939,"Phi"
"PG","Jeff Teague",5900,"Atl@Was 07:00PM ET",29.699,"Atl"
"PF","Kenneth Faried",5900,"Phi@Den 09:00PM ET",28.131,"Den"
"SF","Robert Covington",5800,"Phi@Den 09:00PM ET",25.826,"Phi"
"C","Jahlil Okafor",5800,"Phi@Den 09:00PM ET",30.429,"Phi"
"PF","Kristaps Porzingis",5800,"NY@Chi 08:00PM ET",30.176,"NY"
"SF","Luol Deng",5700,"Mia@SA 08:30PM ET",24.940,"Mia"
"C","Robin Lopez",5700,"NY@Chi 08:00PM ET",23.979,"NY"
"SG","Kentavious Caldwell-Pope",5700,"Orl@Det 07:30PM ET",25.728,"Det"
"PG","Emmanuel Mudiay",5700,"Phi@Den 09:00PM ET",26.781,"Den"
"SG","Evan Turner",5600,"Tor@Bos 07:30PM ET",24.581,"Bos"
"C","Greg Monroe",5600,"Mil@Cle 07:00PM ET",34.272,"Mil"
"SG","Will Barton",5500,"Phi@Den 09:00PM ET",28.623,"Den"
"SF","Jae Crowder",5500,"Tor@Bos 07:30PM ET",28.470,"Bos"
"C","Jared Sullinger",5500,"Tor@Bos 07:30PM ET",28.043,"Bos"
"SG","Rodney Hood",5500,"Uta@Hou 08:00PM ET",25.071,"Uta"
"PG","Deron Williams",5400,"Dal@Por 10:00PM ET",28.324,"Dal"
"SG","Bradley Beal",5400,"Atl@Was 07:00PM ET",28.622,"Was"
"SF","Jerami Grant",5400,"Phi@Den 09:00PM ET",22.104,"Phi"
"PF","Aaron Gordon",5400,"Orl@Det 07:30PM ET",22.236,"Orl"
"PF","Jabari Parker",5400,"Mil@Cle 07:00PM ET",24.254,"Mil"
"SG","Kobe Bryant",5300,"LAL@Pho 10:00PM ET",28.821,"LAL"
"PF","Taj Gibson",5300,"NY@Chi 08:00PM ET",22.618,"Chi"
"C","Bismack Biyombo",5300,"Tor@Bos 07:30PM ET",20.112,"Tor"
"PG","Michael Carter-Williams",5300,"Mil@Cle 07:00PM ET",29.102,"Mil"
"SG","Evan Fournier",5300,"Orl@Det 07:30PM ET",25.153,"Orl"
"SF","Trevor Ariza",5200,"Uta@Hou 08:00PM ET",26.739,"Hou"
"SG","Lou Williams",5200,"LAL@Pho 10:00PM ET",25.262,"LAL"
"SF","Marcus Morris",5200,"Orl@Det 07:30PM ET",25.718,"Det"
"SG","Avery Bradley",5200,"Tor@Bos 07:30PM ET",25.500,"Bos"
"PG","Jordan Clarkson",5200,"LAL@Pho 10:00PM ET",26.367,"LAL"
"C","Tyson Chandler",5100,"LAL@Pho 10:00PM ET",20.377,"Pho"
"PF","David Lee",5100,"Dal@Por 10:00PM ET",19.267,"Dal"
"SG","J.J. Redick",5100,"LAC@GS 10:30PM ET",23.269,"LAC"
"PG","Darren Collison",5100,"Sac@Min 08:00PM ET",24.423,"Sac"
"C","Jonas Valanciunas",5100,"Tor@Bos 07:30PM ET",27.896,"Tor"
"SF","Otto Porter",5100,"Atl@Was 07:00PM ET",24.718,"Was"
"SF","Joe Johnson",5000,"Mia@SA 08:30PM ET",24.474,"Mia"
"C","Joakim Noah",5000,"NY@Chi 08:00PM ET",23.353,"Chi"
"SF","Wilson Chandler",5000,"Phi@Den 09:00PM ET",0,"Den"
"SG","Gary Harris",5000,"Phi@Den 09:00PM ET",21.669,"Den"
"PG","Tony Parker",4900,"Mia@SA 08:30PM ET",24.609,"SA"
"SF","Michael Beasley",4900,"Uta@Hou 08:00PM ET",24.031,"Hou"
"PF","Markieff Morris",4900,"Atl@Was 07:00PM ET",23.295,"Was"
"PF","Nikola Mirotic",4900,"NY@Chi 08:00PM ET",22.920,"Chi"
"PG","Elfrid Payton",4900,"Orl@Det 07:30PM ET",26.012,"Orl"
"PG","D.J. Augustin",4800,"Phi@Den 09:00PM ET",14.456,"Den"
"SF","DeMarre Carroll",4700,"Tor@Bos 07:30PM ET",23.261,"Tor"
"PF","Tristan Thompson",4700,"Mil@Cle 07:00PM ET",22.646,"Cle"
"SG","Jamal Crawford",4600,"LAC@GS 10:30PM ET",20.554,"LAC"
"SF","P.J. Tucker",4600,"LAL@Pho 10:00PM ET",20.339,"Pho"
"SG","J.R. Smith",4600,"Mil@Cle 07:00PM ET",21.981,"Cle"
"SG","Arron Afflalo",4600,"NY@Chi 08:00PM ET",22.554,"NY"
"C","Mason Plumlee",4600,"Dal@Por 10:00PM ET",25.440,"Por"
"SG","Hollis Thompson",4500,"Phi@Den 09:00PM ET",17.567,"Phi"
"SF","Mirza Teletovic",4500,"LAL@Pho 10:00PM ET",18.684,"Pho"
"C","Tim Duncan",4400,"Mia@SA 08:30PM ET",25.552,"SA"
"SF","Kent Bazemore",4400,"Atl@Was 07:00PM ET",24.385,"Atl"
"PG","Brandon Jennings",4400,"Orl@Det 07:30PM ET",16.213,"Orl"
"PG","Isaiah Canaan",4400,"Phi@Den 09:00PM ET",18.704,"Phi"
"PG","Patrick Beverley",4300,"Uta@Hou 08:00PM ET",21.767,"Hou"
"SG","Josh Richardson",4300,"Mia@SA 08:30PM ET",11.833,"Mia"
"SG","Raymond Felton",4200,"Dal@Por 10:00PM ET",20.196,"Dal"
"C","Andrew Bogut",4200,"LAC@GS 10:30PM ET",21.842,"GS"
"PF","Amir Johnson",4200,"Tor@Bos 07:30PM ET",20.485,"Bos"
"SG","Wesley Matthews",4200,"Dal@Por 10:00PM ET",21.553,"Dal"
"PF","Darrell Arthur",4200,"Phi@Den 09:00PM ET",17.075,"Den"
"C","Kelly Olynyk",4200,"Tor@Bos 07:30PM ET",20.444,"Bos"
"SF","Harrison Barnes",4200,"LAC@GS 10:30PM ET",21.829,"GS"
"SG","Danny Green",4100,"Mia@SA 08:30PM ET",18.707,"SA"
"SF","Doug McDermott",4100,"NY@Chi 08:00PM ET",14.772,"Chi"
"PF","Bobby Portis",4100,"NY@Chi 08:00PM ET",16.633,"Chi"
"PF","Channing Frye",4000,"Mil@Cle 07:00PM ET",13.746,"Cle"
"PF","Carl Landry",4000,"Phi@Den 09:00PM ET",14.457,"Phi"
"PF","Jason Smith",4000,"Orl@Det 07:30PM ET",13.480,"Orl"
"SF","Jeff Green",4000,"LAC@GS 10:30PM ET",21.944,"LAC"
"PG","Jerryd Bayless",4000,"Mil@Cle 07:00PM ET",21.417,"Mil"
"SF","Al-Farouq Aminu",4000,"Dal@Por 10:00PM ET",22.704,"Por"
"SF","Omri Casspi",4000,"Sac@Min 08:00PM ET",23.841,"Sac"
"SG","Tim Hardaway Jr.",4000,"Atl@Was 07:00PM ET",11.081,"Atl"
"PG","Dennis Schroder",4000,"Atl@Was 07:00PM ET",22.616,"Atl"
"SG","Kyle Korver",3900,"Atl@Was 07:00PM ET",19.449,"Atl"
"PF","Nene Hilario",3900,"Atl@Was 07:00PM ET",18.410,"Was"
"C","Marreese Speights",3900,"LAC@GS 10:30PM ET",13.588,"GS"
"PF","Patrick Patterson",3900,"Tor@Bos 07:30PM ET",16.070,"Tor"
"PF","Ed Davis",3900,"Dal@Por 10:00PM ET",19.786,"Por"
"SF","Derrick Williams",3900,"NY@Chi 08:00PM ET",15.583,"NY"
"SG","Alec Burks",3900,"Uta@Hou 08:00PM ET",23.018,"Uta"
"SG","Langston Galloway",3900,"NY@Chi 08:00PM ET",18.127,"NY"
"PG","Cory Joseph",3900,"Tor@Bos 07:30PM ET",18.055,"Tor"
"PG","Marcus Smart",3900,"Tor@Bos 07:30PM ET",22.695,"Bos"
"PF","Luis Scola",3800,"Tor@Bos 07:30PM ET",18.368,"Tor"
"SF","Andre Iguodala",3800,"LAC@GS 10:30PM ET",20.292,"GS"
"PF","Ersan Ilyasova",3800,"Orl@Det 07:30PM ET",21.409,"Orl"
"SF","Thabo Sefolosha",3800,"Atl@Was 07:00PM ET",17.904,"Atl"
"SG","Nik Stauskas",3800,"Phi@Den 09:00PM ET",15.444,"Phi"
"C","Jusuf Nurkic",3800,"Phi@Den 09:00PM ET",17.302,"Den"
"SF","Justise Winslow",3800,"Mia@SA 08:30PM ET",17.186,"Mia"
"SF","Stanley Johnson",3800,"Orl@Det 07:30PM ET",17.809,"Det"
"PF","Brandon Bass",3700,"LAL@Pho 10:00PM ET",16.617,"LAL"
"PG","Jose Calderon",3700,"NY@Chi 08:00PM ET",19.325,"NY"
"SF","Wesley Johnson",3700,"LAC@GS 10:30PM ET",15.395,"LAC"
"SG","E'Twaun Moore",3700,"NY@Chi 08:00PM ET",14.477,"Chi"
"PG","Patty Mills",3700,"Mia@SA 08:30PM ET",17.421,"SA"
"SG","Iman Shumpert",3700,"Mil@Cle 07:00PM ET",15.844,"Cle"
"PG","Marcelo Huertas",3700,"LAL@Pho 10:00PM ET",11.613,"LAL"
"SF","T.J. Warren",3700,"LAL@Pho 10:00PM ET",18.516,"Pho"
"PG","J.J. Barea",3600,"Dal@Por 10:00PM ET",18.543,"Dal"
"PF","Jon Leuer",3600,"LAL@Pho 10:00PM ET",18.805,"Pho"
"C","Willie Cauley-Stein",3600,"Sac@Min 08:00PM ET",15.898,"Sac"
"SG","Manu Ginobili",3500,"Mia@SA 08:30PM ET",19.716,"SA"
"PG","Jameer Nelson",3500,"Phi@Den 09:00PM ET",20.395,"Den"
"C","Zaza Pachulia",3500,"Dal@Por 10:00PM ET",26.112,"Dal"
"SG","Sasha Vujacic",3500,"NY@Chi 08:00PM ET",9.060,"NY"
"SG","Garrett Temple",3500,"Atl@Was 07:00PM ET",16.055,"Was"
"SG","Gerald Henderson",3500,"Dal@Por 10:00PM ET",15.065,"Por"
"PG","O.J. Mayo",3500,"Mil@Cle 07:00PM ET",17.835,"Mil"
"SG","Mario Hezonja",3500,"Orl@Det 07:30PM ET",10.933,"Orl"
"PF","David West",3400,"Mia@SA 08:30PM ET",16.344,"SA"
"PG","Shaun Livingston",3400,"LAC@GS 10:30PM ET",14.716,"GS"
"C","Festus Ezeli",3400,"LAC@GS 10:30PM ET",19.050,"GS"
"PG","Matthew Dellavedova",3400,"Mil@Cle 07:00PM ET",18.871,"Cle"
"SG","Terrence Ross",3400,"Tor@Bos 07:30PM ET",16.321,"Tor"
"SG","Joe Ingles",3400,"Uta@Hou 08:00PM ET",9.391,"Uta"
"C","Salah Mejri",3400,"Dal@Por 10:00PM ET",9.531,"Dal"
"PF","Donatas Motiejunas",3400,"Uta@Hou 08:00PM ET",11.856,"Hou"
"SF","Shabazz Muhammad",3400,"Sac@Min 08:00PM ET",15.586,"Min"
"SF","Mike Dunleavy",3300,"NY@Chi 08:00PM ET",15.526,"Chi"
"PG","C.J. Watson",3300,"Orl@Det 07:30PM ET",12.615,"Orl"
"PF","Andrew Nicholson",3300,"Orl@Det 07:30PM ET",12.039,"Orl"
"PF","John Henson",3300,"Mil@Cle 07:00PM ET",16.663,"Mil"
"SG","Allen Crabbe",3300,"Dal@Por 10:00PM ET",17.750,"Por"
"C","Meyers Leonard",3300,"Dal@Por 10:00PM ET",18.098,"Por"
"PF","Larry Nance Jr.",3300,"LAL@Pho 10:00PM ET",14.755,"LAL"
"PF","Richaun Holmes",3300,"Phi@Den 09:00PM ET",12.005,"Phi"
"PF","Boris Diaw",3200,"Mia@SA 08:30PM ET",14.536,"SA"
"PF","Jason Thompson",3200,"Tor@Bos 07:30PM ET",7.929,"Tor"
"SG","Marco Belinelli",3200,"Sac@Min 08:00PM ET",16.580,"Sac"
"C","Miles Plumlee",3200,"Mil@Cle 07:00PM ET",11.330,"Mil"
"PG","Jerian Grant",3200,"NY@Chi 08:00PM ET",11.585,"NY"
"C","Joffrey Lauvergne",3200,"Phi@Den 09:00PM ET",16.000,"Den"
"SF","Paul Pierce",3100,"LAC@GS 10:30PM ET",12.458,"LAC"
"PG","Devin Harris",3100,"Dal@Por 10:00PM ET",14.523,"Dal"
"PG","Ronnie Price",3100,"LAL@Pho 10:00PM ET",12.690,"Pho"
"PF","Kris Humphries",3100,"Atl@Was 07:00PM ET",14.780,"Atl"
"PF","Anthony Tolliver",3100,"Orl@Det 07:30PM ET",12.422,"Det"
"SF","Jared Dudley",3100,"Atl@Was 07:00PM ET",18.188,"Was"
"PG","Ramon Sessions",3100,"Atl@Was 07:00PM ET",17.389,"Was"
"C","Aron Baynes",3100,"Orl@Det 07:30PM ET",14.411,"Det"
"SG","Brandon Rush",3100,"LAC@GS 10:30PM ET",10.529,"GS"
"PF","Trevor Booker",3100,"Uta@Hou 08:00PM ET",16.903,"Uta"
"PF","Mike Scott",3100,"Atl@Was 07:00PM ET",12.262,"Atl"
"C","Cole Aldrich",3100,"LAC@GS 10:30PM ET",14.319,"LAC"
"PF","Jonas Jerebko",3100,"Tor@Bos 07:30PM ET",10.963,"Bos"
"PG","T.J. McConnell",3100,"Phi@Den 09:00PM ET",18.761,"Phi"
"C","Timofey Mozgov",3100,"Mil@Cle 07:00PM ET",14.031,"Cle"
"SG","Austin Rivers",3100,"LAC@GS 10:30PM ET",14.094,"LAC"
"C","Dewayne Dedmon",3100,"Orl@Det 07:30PM ET",10.255,"Orl"
"SF","Maurice Harkless",3100,"Dal@Por 10:00PM ET",12.216,"Por"
"SG","Norman Powell",3100,"Tor@Bos 07:30PM ET",6.340,"Tor"
"PF","Kevin Garnett",3000,"Sac@Min 08:00PM ET",12.382,"Min"
"C","Elton Brand",3000,"Phi@Den 09:00PM ET",10.094,"Phi"
"PG","Andre Miller",3000,"Mia@SA 08:30PM ET",7.360,"SA"
"PG","Jason Terry",3000,"Uta@Hou 08:00PM ET",11.471,"Hou"
"SF","Metta World Peace",3000,"LAL@Pho 10:00PM ET",11.009,"LAL"
"SG","Mike Miller",3000,"Phi@Den 09:00PM ET",4.599,"Den"
"SF","Richard Jefferson",3000,"Mil@Cle 07:00PM ET",10.350,"Cle"
"PF","Matt Bonner",3000,"Mia@SA 08:30PM ET",5.000,"SA"
"PG","Kirk Hinrich",3000,"Atl@Was 07:00PM ET",8.512,"Atl"
"PG","Steve Blake",3000,"Orl@Det 07:30PM ET",11.404,"Det"
"SG","James Jones",3000,"Mil@Cle 07:00PM ET",6.244,"Cle"
"C","Chris Kaman",3000,"Dal@Por 10:00PM ET",5.700,"Por"
"PG","Mo Williams",3000,"Mil@Cle 07:00PM ET",15.786,"Cle"
"PF","Louis Amundson",3000,"NY@Chi 08:00PM ET",5.730,"NY"
"SG","Alan Anderson",3000,"Atl@Was 07:00PM ET",11.306,"Was"
"SG","Kevin Martin",3000,"Mia@SA 08:30PM ET",14.756,"SA"
"PF","Drew Gooden",3000,"Atl@Was 07:00PM ET",8.455,"Was"
"C","Amar'e Stoudemire",3000,"Mia@SA 08:30PM ET",13.909,"Mia"
"SF","Caron Butler",3000,"Sac@Min 08:00PM ET",7.367,"Sac"
"SF","Tayshaun Prince",3000,"Sac@Min 08:00PM ET",8.121,"Min"
"SF","Steve Novak",3000,"Mil@Cle 07:00PM ET",3.325,"Mil"
"PG","Leandro Barbosa",3000,"LAC@GS 10:30PM ET",11.947,"GS"
"PF","Udonis Haslem",3000,"Mia@SA 08:30PM ET",5.250,"Mia"
"PG","Aaron Brooks",3000,"NY@Chi 08:00PM ET",13.952,"Chi"
"PF","Charlie Villanueva",3000,"Dal@Por 10:00PM ET",9.764,"Dal"
"PF","Josh Smith",3000,"Uta@Hou 08:00PM ET",15.460,"Hou"
"C","Anderson Varejao",3000,"LAC@GS 10:30PM ET",7.891,"GS"
"SF","Corey Brewer",3000,"Uta@Hou 08:00PM ET",15.361,"Hou"
"SG","Nick Young",3000,"LAL@Pho 10:00PM ET",11.995,"LAL"
"C","Sasha Kaun",3000,"Mil@Cle 07:00PM ET",2.595,"Cle"
"PG","Brian Roberts",3000,"Dal@Por 10:00PM ET",7.423,"Por"
"PF","Joel Anthony",3000,"Orl@Det 07:30PM ET",2.559,"Det"
"C","Roy Hibbert",3000,"LAL@Pho 10:00PM ET",17.382,"LAL"
"SG","Gerald Green",3000,"Mia@SA 08:30PM ET",15.560,"Mia"
"PF","Jeff Ayres",3000,"LAC@GS 10:30PM ET",2.786,"LAC"
"PF","Luc Richard Mbah a Moute",3000,"LAC@GS 10:30PM ET",7.948,"LAC"
"PF","Josh McRoberts",3000,"Mia@SA 08:30PM ET",10.860,"Mia"
"SF","Chase Budinger",3000,"LAL@Pho 10:00PM ET",9.977,"Pho"
"SG","Jodie Meeks",3000,"Orl@Det 07:30PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"NY@Chi 08:00PM ET",13.199,"NY"
"PG","Greivis Vasquez",3000,"Mil@Cle 07:00PM ET",17.047,"Mil"
"SG","Sonny Weems",3000,"Phi@Den 09:00PM ET",5.982,"Phi"
"C","JaVale McGee",3000,"Dal@Por 10:00PM ET",12.188,"Dal"
"SF","Jeremy Evans",3000,"Dal@Por 10:00PM ET",5.667,"Dal"
"C","Tiago Splitter",3000,"Atl@Was 07:00PM ET",12.444,"Atl"
"SG","Justin Holiday",3000,"NY@Chi 08:00PM ET",8.156,"Chi"
"SF","James Johnson",3000,"Tor@Bos 07:30PM ET",11.235,"Tor"
"C","Kosta Koufos",3000,"Sac@Min 08:00PM ET",15.346,"Sac"
"SF","Marcus Thornton",3000,"Atl@Was 07:00PM ET",16.654,"Was"
"SG","James Anderson",3000,"Sac@Min 08:00PM ET",6.031,"Sac"
"PF","J.J. Hickson",3000,"Atl@Was 07:00PM ET",12.848,"Was"
"C","Robert Sacre",3000,"LAL@Pho 10:00PM ET",8.025,"LAL"
"PG","Andrew Goudelock",3000,"Uta@Hou 08:00PM ET",11.250,"Hou"
"C","Nikola Pekovic",3000,"Sac@Min 08:00PM ET",7.854,"Min"
"C","Jeff Withey",3000,"Uta@Hou 08:00PM ET",12.159,"Uta"
"C","Tyler Zeller",3000,"Tor@Bos 07:30PM ET",11.139,"Bos"
"SF","Chris Johnson",3000,"Uta@Hou 08:00PM ET",8.152,"Uta"
"PG","Seth Curry",3000,"Sac@Min 08:00PM ET",7.227,"Sac"
"PF","Quincy Acy",3000,"Sac@Min 08:00PM ET",9.947,"Sac"
"PF","Kyle O'Quinn",3000,"NY@Chi 08:00PM ET",12.364,"NY"
"PG","Lorenzo Brown",3000,"Orl@Det 07:30PM ET",6.156,"Det"
"SG","Ian Clark",3000,"LAC@GS 10:30PM ET",7.570,"GS"
"SG","Lamar Patterson",3000,"Atl@Was 07:00PM ET",6.329,"Atl"
"SG","C.J. Wilcox",3000,"LAC@GS 10:30PM ET",3.018,"LAC"
"SG","John Jenkins",3000,"LAL@Pho 10:00PM ET",6.000,"Pho"
"SF","Ryan Kelly",3000,"LAL@Pho 10:00PM ET",11.038,"LAL"
"SG","Jared Cunningham",3000,"Mil@Cle 07:00PM ET",4.887,"Mil"
"C","Greg Smith",3000,"Sac@Min 08:00PM ET",5.889,"Min"
"C","Mike Muscala",3000,"Atl@Was 07:00PM ET",7.863,"Atl"
"PF","Kevin Seraphin",3000,"NY@Chi 08:00PM ET",9.667,"NY"
"C","Tibor Pleiss",3000,"Uta@Hou 08:00PM ET",3.979,"Uta"
"PF","Nemanja Bjelica",3000,"Sac@Min 08:00PM ET",11.444,"Min"
"SF","Tony Snell",3000,"NY@Chi 08:00PM ET",11.561,"Chi"
"PF","Cameron Bairstow",3000,"NY@Chi 08:00PM ET",4.806,"Chi"
"C","Tarik Black",3000,"LAL@Pho 10:00PM ET",9.647,"LAL"
"SF","Duje Dukan",3000,"Sac@Min 08:00PM ET",0,"Sac"
"SG","Jarell Eddie",3000,"Atl@Was 07:00PM ET",3.524,"Was"
"SF","Anthony Brown",3000,"LAL@Pho 10:00PM ET",9.362,"LAL"
"PF","Dwight Powell",3000,"Dal@Por 10:00PM ET",13.642,"Dal"
"PG","Kendall Marshall",3000,"Phi@Den 09:00PM ET",9.932,"Phi"
"SF","Reggie Bullock",3000,"Orl@Det 07:30PM ET",6.427,"Det"
"SG","Jordan McRae",3000,"Mil@Cle 07:00PM ET",6.717,"Cle"
"PG","Pablo Prigioni",3000,"LAC@GS 10:30PM ET",8.745,"LAC"
"PG","Shabazz Napier",3000,"Orl@Det 07:30PM ET",8.724,"Orl"
"C","Boban Marjanovic",3000,"Mia@SA 08:30PM ET",10.244,"SA"
"PF","Eric Moreland",3000,"Sac@Min 08:00PM ET",3.900,"Sac"
"SF","Jonathon Simmons",3000,"Mia@SA 08:30PM ET",10.031,"SA"
"SF","Devyn Marble",3000,"Orl@Det 07:30PM ET",4.105,"Orl"
"PF","Terrence Jones",3000,"Uta@Hou 08:00PM ET",17.699,"Hou"
"PF","Adreian Payne",3000,"Sac@Min 08:00PM ET",6.766,"Min"
"SG","Tyler Johnson",3000,"Mia@SA 08:30PM ET",17.632,"Mia"
"SF","Pat Connaughton",3000,"Dal@Por 10:00PM ET",2.759,"Por"
"SG","Darrun Hilliard",3000,"Orl@Det 07:30PM ET",6.462,"Det"
"PG","Spencer Dinwiddie",3000,"Orl@Det 07:30PM ET",8.083,"Det"
"PF","Johnny O'Bryant",3000,"Mil@Cle 07:00PM ET",7.353,"Mil"
"SF","K.J. McDaniels",3000,"Uta@Hou 08:00PM ET",4.306,"Hou"
"SG","Ben McLemore",3000,"Sac@Min 08:00PM ET",13.341,"Sac"
"PG","Trey Burke",3000,"Uta@Hou 08:00PM ET",17.770,"Uta"
"PF","Alan Williams",3000,"LAL@Pho 10:00PM ET",3.000,"Pho"
"PG","Tony Wroten",3000,"NY@Chi 08:00PM ET",14.531,"NY"
"SF","Branden Dawson",3000,"LAC@GS 10:30PM ET",2.583,"LAC"
"PF","James Michael McAdoo",3000,"LAC@GS 10:30PM ET",6.314,"GS"
"SF","Jakarr Sampson",3000,"Phi@Den 09:00PM ET",9.879,"Den"
"C","Lucas Nogueira",3000,"Tor@Bos 07:30PM ET",5.446,"Tor"
"SF","Sam Dekker",3000,"Uta@Hou 08:00PM ET",1.083,"Hou"
"SG","R.J. Hunter",3000,"Tor@Bos 07:30PM ET",5.718,"Bos"
"SF","Coty Clarke",3000,"Tor@Bos 07:30PM ET",2.583,"Bos"
"SF","Kyle Anderson",3000,"Mia@SA 08:30PM ET",11.356,"SA"
"SF","Justin Anderson",3000,"Dal@Por 10:00PM ET",6.169,"Dal"
"PF","Montrezl Harrell",3000,"Uta@Hou 08:00PM ET",7.237,"Hou"
"PG","Archie Goodwin",3000,"LAL@Pho 10:00PM ET",15.688,"Pho"
"SF","Cleanthony Early",3000,"NY@Chi 08:00PM ET",1.364,"NY"
"PG","Raul Neto",3000,"Uta@Hou 08:00PM ET",12.707,"Uta"
"PG","Delon Wright",3000,"Tor@Bos 07:30PM ET",3.963,"Tor"
"PF","Jordan Mickey",3000,"Tor@Bos 07:30PM ET",3.804,"Bos"
