"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Jonathan Gibson",3300,"Dal@Orl 07:00PM ET",20.500,"Dal"
"SG","Gerald Henderson",3300,"Pho@Phi 07:30PM ET",17.167,"Phi"
"SF","P.J. Tucker",3300,"Pho@Phi 07:30PM ET",15.000,"Pho"
"PG","Austin Rivers",3300,"Chi@LAC 10:30PM ET",14.808,"LAC"
"SF","Doug McDermott",3300,"Chi@LAC 10:30PM ET",16.889,"Chi"
"SG","Marco Belinelli",3300,"Cha@NO 07:00PM ET",16.250,"Cha"
"C","Roy Hibbert",3300,"Cha@NO 07:00PM ET",14.708,"Cha"
"C","Alexis Ajinca",3300,"Cha@NO 07:00PM ET",10.071,"NO"
"SG","Rodney McGruder",3200,"Mia@Was 07:00PM ET",10.375,"Mia"
"PG","Kris Dunn",3200,"Min@Mem 08:00PM ET",16.409,"Min"
"SG","Nik Stauskas",3200,"Pho@Phi 07:30PM ET",15.646,"Phi"
"SG","Malcolm Brogdon",3100,"GS@Mil 08:30PM ET",16.455,"Mil"
"SF/PF","Michael Beasley",3100,"GS@Mil 08:30PM ET",13.614,"Mil"
"PF","Derrick Williams",3100,"Mia@Was 07:00PM ET",9.150,"Mia"
"PG/SG","Ian Clark",3000,"GS@Mil 08:30PM ET",9.295,"GS"
"PG","Jason Terry",3000,"GS@Mil 08:30PM ET",7.125,"Mil"
"SG/SF","Patrick McCaw",3000,"GS@Mil 08:30PM ET",10.857,"GS"
"SG","Khris Middleton",3000,"GS@Mil 08:30PM ET",0,"Mil"
"SG","Rashad Vaughn",3000,"GS@Mil 08:30PM ET",10.639,"Mil"
"SF","Steve Novak",3000,"GS@Mil 08:30PM ET",0.000,"Mil"
"PF","David West",3000,"GS@Mil 08:30PM ET",9.813,"GS"
"PF","James Michael McAdoo",3000,"GS@Mil 08:30PM ET",3.150,"GS"
"PF","Mirza Teletovic",3000,"GS@Mil 08:30PM ET",11.773,"Mil"
"PF","Kevon Looney",3000,"GS@Mil 08:30PM ET",7.850,"GS"
"PF","Thon Maker",3000,"GS@Mil 08:30PM ET",4.688,"Mil"
"C","Anderson Varejao",3000,"GS@Mil 08:30PM ET",4.583,"GS"
"C","JaVale McGee",3000,"GS@Mil 08:30PM ET",5.500,"GS"
"C","Miles Plumlee",3000,"GS@Mil 08:30PM ET",8.682,"Mil"
"C","Damian Jones",3000,"GS@Mil 08:30PM ET",0,"GS"
"PG","Beno Udrih",3000,"Bos@Det 07:00PM ET",14.692,"Det"
"PG","Demetrius Jackson",3000,"Bos@Det 07:00PM ET",5.750,"Bos"
"PG","Terry Rozier",3000,"Bos@Det 07:00PM ET",15.646,"Bos"
"SG","Gerald Green",3000,"Bos@Det 07:00PM ET",9.300,"Bos"
"SG","Reggie Bullock",3000,"Bos@Det 07:00PM ET",5.000,"Det"
"SG","Darrun Hilliard",3000,"Bos@Det 07:00PM ET",5.550,"Det"
"SG","James Young",3000,"Bos@Det 07:00PM ET",4.167,"Bos"
"SF","Michael Gbinije",3000,"Bos@Det 07:00PM ET",1.167,"Det"
"SF","Stanley Johnson",3000,"Bos@Det 07:00PM ET",10.808,"Det"
"SF","Jaylen Brown",3000,"Bos@Det 07:00PM ET",14.083,"Bos"
"PF","Jonas Jerebko",3000,"Bos@Det 07:00PM ET",11.021,"Bos"
"PF","Jordan Mickey",3000,"Bos@Det 07:00PM ET",5.000,"Bos"
"PF","Henry Ellenson",3000,"Bos@Det 07:00PM ET",2.200,"Det"
"C","Tyler Zeller",3000,"Bos@Det 07:00PM ET",17.146,"Bos"
"C","Boban Marjanovic",3000,"Bos@Det 07:00PM ET",6.792,"Det"
"PG","Trey Burke",3000,"Mia@Was 07:00PM ET",8.075,"Was"
"SG/SF","Kelly Oubre Jr.",3000,"Mia@Was 07:00PM ET",8.150,"Was"
"SG","Wayne Ellington",3000,"Mia@Was 07:00PM ET",0,"Mia"
"SG","Sheldon McClellan",3000,"Mia@Was 07:00PM ET",8.542,"Was"
"SG","Danuel House",3000,"Mia@Was 07:00PM ET",1.250,"Was"
"PF/C","Jason Smith",3000,"Mia@Was 07:00PM ET",6.350,"Was"
"PF","Chris Bosh",3000,"Mia@Was 07:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Was 07:00PM ET",4.250,"Mia"
"PF","Luke Babbitt",3000,"Mia@Was 07:00PM ET",8.636,"Mia"
"PF","Andrew Nicholson",3000,"Mia@Was 07:00PM ET",8.656,"Was"
"C","Ian Mahinmi",3000,"Mia@Was 07:00PM ET",0,"Was"
"C","Josh McRoberts",3000,"Mia@Was 07:00PM ET",8.333,"Mia"
"C","Daniel Ochefu",3000,"Mia@Was 07:00PM ET",1.750,"Was"
"PG/SG","Andrew Harrison",3000,"Min@Mem 08:00PM ET",14.909,"Mem"
"PG","John Lucas III",3000,"Min@Mem 08:00PM ET",1.875,"Min"
"PG","Tyus Jones",3000,"Min@Mem 08:00PM ET",16.406,"Min"
"PG","Wade Baldwin IV",3000,"Min@Mem 08:00PM ET",12.125,"Mem"
"SG/SF","Brandon Rush",3000,"Min@Mem 08:00PM ET",7.100,"Min"
"SG/SF","Shabazz Muhammad",3000,"Min@Mem 08:00PM ET",11.750,"Min"
"SG","Troy Daniels",3000,"Min@Mem 08:00PM ET",2.167,"Mem"
"SG","Troy Williams",3000,"Min@Mem 08:00PM ET",4.929,"Mem"
"PF/C","Jarell Martin",3000,"Min@Mem 08:00PM ET",9.341,"Mem"
"PF","Jordan Hill",3000,"Min@Mem 08:00PM ET",6.250,"Min"
"PF","Adreian Payne",3000,"Min@Mem 08:00PM ET",10.900,"Min"
"PF","Deyonta Davis",3000,"Min@Mem 08:00PM ET",5.438,"Mem"
"C","Brandan Wright",3000,"Min@Mem 08:00PM ET",0,"Mem"
"C","Nikola Pekovic",3000,"Min@Mem 08:00PM ET",0,"Min"
"PG","Devin Harris",3000,"Dal@Orl 07:00PM ET",0,"Dal"
"PG","C.J. Watson",3000,"Dal@Orl 07:00PM ET",6.275,"Orl"
"SG/SF","Mario Hezonja",3000,"Dal@Orl 07:00PM ET",10.833,"Orl"
"SG","Jodie Meeks",3000,"Dal@Orl 07:00PM ET",0,"Orl"
"SG","C.J. Wilcox",3000,"Dal@Orl 07:00PM ET",2.833,"Orl"
"SG","Nicolas Brussino",3000,"Dal@Orl 07:00PM ET",4.528,"Dal"
"SF","Dorian Finney-Smith",3000,"Dal@Orl 07:00PM ET",7.650,"Dal"
"SF","Damjan Rudez",3000,"Dal@Orl 07:00PM ET",6.250,"Orl"
"PF","Arinze Onuaku",3000,"Dal@Orl 07:00PM ET",1.625,"Orl"
"PF","Stephen Zimmerman Jr.",3000,"Dal@Orl 07:00PM ET",4.250,"Orl"
"C","Salah Mejri",3000,"Dal@Orl 07:00PM ET",9.594,"Dal"
"C","A.J. Hammons",3000,"Dal@Orl 07:00PM ET",4.250,"Dal"
"PG","Tyler Ulis",3000,"Pho@Phi 07:30PM ET",9.708,"Pho"
"SG/SF","Hollis Thompson",3000,"Pho@Phi 07:30PM ET",15.063,"Phi"
"SG","Leandro Barbosa",3000,"Pho@Phi 07:30PM ET",11.000,"Pho"
"SG","John Jenkins",3000,"Pho@Phi 07:30PM ET",0.000,"Pho"
"SG","Timothe Luwawu-Cabarrot",3000,"Pho@Phi 07:30PM ET",2.563,"Phi"
"SF","Ben Simmons",3000,"Pho@Phi 07:30PM ET",0,"Phi"
"SF","Derrick Jones Jr.",3000,"Pho@Phi 07:30PM ET",0,"Pho"
"PF","Marquese Chriss",3000,"Pho@Phi 07:30PM ET",11.654,"Pho"
"PF","Dragan Bender",3000,"Pho@Phi 07:30PM ET",6.528,"Pho"
"C","Alan Williams",3000,"Pho@Phi 07:30PM ET",12.750,"Pho"
"PG","Isaiah Canaan",3000,"Chi@LAC 10:30PM ET",12.104,"Chi"
"PG","Michael Carter-Williams",3000,"Chi@LAC 10:30PM ET",13.583,"Chi"
"SG/SF","Denzel Valentine",3000,"Chi@LAC 10:30PM ET",4.531,"Chi"
"SG","R.J. Hunter",3000,"Chi@LAC 10:30PM ET",0.000,"Chi"
"SF","Paul Pierce",3000,"Chi@LAC 10:30PM ET",8.500,"LAC"
"SF","Alan Anderson",3000,"Chi@LAC 10:30PM ET",5.750,"LAC"
"SF","Luc Richard Mbah a Moute",3000,"Chi@LAC 10:30PM ET",12.654,"LAC"
"SF","Wesley Johnson",3000,"Chi@LAC 10:30PM ET",11.000,"LAC"
"SF","Paul Zipser",3000,"Chi@LAC 10:30PM ET",2.950,"Chi"
"PF/C","Brandon Bass",3000,"Chi@LAC 10:30PM ET",8.357,"LAC"
"PF","Brice Johnson",3000,"Chi@LAC 10:30PM ET",0,"LAC"
"PF","Bobby Portis",3000,"Chi@LAC 10:30PM ET",10.318,"Chi"
"C","Cristiano Felicio",3000,"Chi@LAC 10:30PM ET",8.500,"Chi"
"C","Diamond Stone",3000,"Chi@LAC 10:30PM ET",3.750,"LAC"
"PG","Brian Roberts",3000,"Cha@NO 07:00PM ET",3.250,"Cha"
"PG","Aaron Harrison",3000,"Cha@NO 07:00PM ET",2.750,"Cha"
"SG/SF","Jeremy Lamb",3000,"Cha@NO 07:00PM ET",14.833,"Cha"
"SG","Archie Goodwin",3000,"Cha@NO 07:00PM ET",6.333,"NO"
"SF","Quincy Pondexter",3000,"Cha@NO 07:00PM ET",0,"NO"
"SF","Treveon Graham",3000,"Cha@NO 07:00PM ET",4.917,"Cha"
"PF","Christian Wood",3000,"Cha@NO 07:00PM ET",2.500,"Cha"
"PF","Cheick Diallo",3000,"Cha@NO 07:00PM ET",3.250,"NO"
"C","Omer Asik",3000,"Cha@NO 07:00PM ET",13.096,"NO"
