"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Al Horford",6600,"Det@Bos 07:30PM ET",37.643,"Bos"
"PF","Julius Randle",6600,"LAL@Chi 08:00PM ET",30.922,"LAL"
"SG","Victor Oladipo",6600,"Was@OKC 08:00PM ET",29.316,"OKC"
"PG","Rajon Rondo",6500,"LAL@Chi 08:00PM ET",29.375,"Chi"
"PG","Derrick Rose",6500,"NY@Min 08:00PM ET",31.029,"NY"
"SF","Andrew Wiggins",6500,"NY@Min 08:00PM ET",32.338,"Min"
"SF/PF","Otto Porter",6500,"Was@OKC 08:00PM ET",32.625,"Was"
"C","Joel Embiid",6500,"Sac@Phi 07:00PM ET",35.021,"Phi"
"PG/SG","Jordan Clarkson",6400,"LAL@Chi 08:00PM ET",25.408,"LAL"
"PG","D'Angelo Russell",6400,"LAL@Chi 08:00PM ET",30.538,"LAL"
"PF/C","LaMarcus Aldridge",6400,"SA@Dal 08:30PM ET",32.422,"SA"
"SG","Zach LaVine",6300,"NY@Min 08:00PM ET",30.766,"Min"
"SG/SF","Devin Booker",6300,"Atl@Pho 09:00PM ET",28.765,"Pho"
"SG","Avery Bradley",6200,"Det@Bos 07:30PM ET",35.529,"Bos"
"PF/C","Gorgui Dieng",6100,"NY@Min 08:00PM ET",29.309,"Min"
"PG","Reggie Jackson",6000,"Det@Bos 07:30PM ET",0,"Det"
"PG","Emmanuel Mudiay",5900,"Mia@Den 09:00PM ET",28.088,"Den"
"SF/PF","Harrison Barnes",5900,"SA@Dal 08:30PM ET",31.391,"Dal"
"PG","Dennis Schroder",5900,"Atl@Pho 09:00PM ET",27.792,"Atl"
"C","Marcin Gortat",5800,"Was@OKC 08:00PM ET",31.391,"Was"
"C","Jonas Valanciunas",5800,"Mem@Tor 07:30PM ET",30.233,"Tor"
"C","Mason Plumlee",5800,"Ind@Por 10:00PM ET",28.132,"Por"
"SF/PF","Tobias Harris",5700,"Det@Bos 07:30PM ET",27.987,"Det"
"SF","Danilo Gallinari",5700,"Mia@Den 09:00PM ET",27.643,"Den"
"SG","Lou Williams",5700,"LAL@Chi 08:00PM ET",27.013,"LAL"
"PF","Thaddeus Young",5700,"Ind@Por 10:00PM ET",25.389,"Ind"
"SG","Dion Waiters",5600,"Mia@Den 09:00PM ET",27.047,"Mia"
"PF","Kenneth Faried",5600,"Mia@Den 09:00PM ET",26.397,"Den"
"SF","Jae Crowder",5500,"Det@Bos 07:30PM ET",26.111,"Bos"
"PF/C","Taj Gibson",5500,"LAL@Chi 08:00PM ET",26.609,"Chi"
"C","Robin Lopez",5500,"LAL@Chi 08:00PM ET",24.219,"Chi"
"SF","T.J. Warren",5500,"Atl@Pho 09:00PM ET",28.846,"Pho"
"SF","Maurice Harkless",5400,"Ind@Por 10:00PM ET",23.868,"Por"
"C","Pau Gasol",5300,"SA@Dal 08:30PM ET",26.542,"SA"
"PG/SG","Darren Collison",5300,"Sac@Phi 07:00PM ET",25.150,"Sac"
"SF","Glenn Robinson III",5300,"Ind@Por 10:00PM ET",12.875,"Ind"
"SF","Justise Winslow",5200,"Mia@Den 09:00PM ET",26.778,"Mia"
"SG/SF","Marcus Smart",5100,"Det@Bos 07:30PM ET",25.482,"Bos"
"SG/SF","Josh Richardson",5100,"Mia@Den 09:00PM ET",20.538,"Mia"
"PG","Ricky Rubio",5100,"NY@Min 08:00PM ET",23.188,"Min"
"SF/PF","Markieff Morris",5100,"Was@OKC 08:00PM ET",24.953,"Was"
"SG/SF","Kent Bazemore",5100,"Atl@Pho 09:00PM ET",23.500,"Atl"
"SG","Kentavious Caldwell-Pope",5000,"Det@Bos 07:30PM ET",25.711,"Det"
"PG/SG","Tyler Johnson",5000,"Mia@Den 09:00PM ET",25.750,"Mia"
"C","Steven Adams",5000,"Was@OKC 08:00PM ET",25.553,"OKC"
"PG","J.J. Barea",5000,"SA@Dal 08:30PM ET",30.361,"Dal"
"PF","Dirk Nowitzki",5000,"SA@Dal 08:30PM ET",24.800,"Dal"
"C","Nerlens Noel",5000,"Sac@Phi 07:00PM ET",0,"Phi"
"PF/C","Zach Randolph",5000,"Mem@Tor 07:30PM ET",26.500,"Mem"
"SG","Monta Ellis",5000,"Ind@Por 10:00PM ET",24.569,"Ind"
"PG","Ish Smith",4900,"Det@Bos 07:30PM ET",24.882,"Det"
"PF/C","Jahlil Okafor",4900,"Sac@Phi 07:00PM ET",19.206,"Phi"
"SG/SF","C.J. Miles",4900,"Ind@Por 10:00PM ET",21.923,"Ind"
"PF/C","Nikola Jokic",4800,"Mia@Den 09:00PM ET",22.985,"Den"
"SF/PF","Larry Nance Jr.",4800,"LAL@Chi 08:00PM ET",19.278,"LAL"
"SG","Seth Curry",4800,"SA@Dal 08:30PM ET",19.797,"Dal"
"PG","Jameer Nelson",4700,"Mia@Den 09:00PM ET",19.485,"Den"
"SF/PF","James Johnson",4700,"Mia@Den 09:00PM ET",20.588,"Mia"
"PF","Ersan Ilyasova",4700,"Sac@Phi 07:00PM ET",22.153,"Phi"
"PF","JaMychal Green",4700,"Mem@Tor 07:30PM ET",20.403,"Mem"
"C","Alex Len",4700,"Atl@Pho 09:00PM ET",24.528,"Pho"
"SF","Marcus Morris",4600,"Det@Bos 07:30PM ET",24.237,"Det"
"C","Jusuf Nurkic",4600,"Mia@Den 09:00PM ET",24.779,"Den"
"SG","Nick Young",4600,"LAL@Chi 08:00PM ET",20.264,"LAL"
"SF","Robert Covington",4600,"Sac@Phi 07:00PM ET",21.750,"Phi"
"PG/SG","Jamal Murray",4500,"Mia@Den 09:00PM ET",18.603,"Den"
"SG/SF","Will Barton",4500,"Mia@Den 09:00PM ET",20.917,"Den"
"C","Enes Kanter",4500,"Was@OKC 08:00PM ET",23.303,"OKC"
"SF/PF","DeMarre Carroll",4500,"Mem@Tor 07:30PM ET",19.750,"Tor"
"C","Tyson Chandler",4500,"Atl@Pho 09:00PM ET",24.400,"Pho"
"PF","Jon Leuer",4400,"Det@Bos 07:30PM ET",22.776,"Det"
"SF/PF","Nikola Mirotic",4400,"LAL@Chi 08:00PM ET",20.906,"Chi"
"SG","Wesley Matthews",4400,"SA@Dal 08:30PM ET",24.050,"Dal"
"PF","Al-Farouq Aminu",4400,"Ind@Por 10:00PM ET",21.844,"Por"
"PG/SG","Brandon Knight",4400,"Atl@Pho 09:00PM ET",20.653,"Pho"
"SF","Brandon Ingram",4300,"LAL@Chi 08:00PM ET",16.513,"LAL"
"PG","Sergio Rodriguez",4300,"Sac@Phi 07:00PM ET",23.236,"Phi"
"SF/PF","Matt Barnes",4300,"Sac@Phi 07:00PM ET",18.972,"Sac"
"SF","P.J. Tucker",4300,"Atl@Pho 09:00PM ET",16.472,"Pho"
"PF/C","Kelly Olynyk",4200,"Det@Bos 07:30PM ET",17.932,"Bos"
"SG","Danny Green",4200,"SA@Dal 08:30PM ET",19.725,"SA"
"C","Andrew Bogut",4200,"SA@Dal 08:30PM ET",22.442,"Dal"
"SG","Tony Allen",4200,"Mem@Tor 07:30PM ET",17.568,"Mem"
"C","Lucas Nogueira",4200,"Mem@Tor 07:30PM ET",14.841,"Tor"
"SG/SF","Evan Turner",4200,"Ind@Por 10:00PM ET",19.013,"Por"
"SG/SF","Andre Roberson",4100,"Was@OKC 08:00PM ET",18.921,"OKC"
"PG","Jerryd Bayless",4100,"Sac@Phi 07:00PM ET",21.333,"Phi"
"SG","Gary Harris",4000,"Mia@Den 09:00PM ET",19.400,"Den"
"PG","Brandon Jennings",4000,"NY@Min 08:00PM ET",19.397,"NY"
"C","Joakim Noah",4000,"NY@Min 08:00PM ET",21.683,"NY"
"PG","Tony Parker",4000,"SA@Dal 08:30PM ET",19.173,"SA"
"PG","Deron Williams",4000,"SA@Dal 08:30PM ET",21.219,"Dal"
"SF/PF","Dario Saric",4000,"Sac@Phi 07:00PM ET",20.819,"Phi"
"PG","Andrew Harrison",4000,"Mem@Tor 07:30PM ET",16.853,"Mem"
"SF","Troy Williams",4000,"Mem@Tor 07:30PM ET",7.788,"Mem"
"PF","Patrick Patterson",4000,"Mem@Tor 07:30PM ET",20.000,"Tor"
"SF","Thabo Sefolosha",4000,"Atl@Pho 09:00PM ET",20.133,"Atl"
"C","Mike Muscala",4000,"Atl@Pho 09:00PM ET",18.875,"Atl"
"SG","Rodney McGruder",3900,"Mia@Den 09:00PM ET",12.906,"Mia"
"SG","Courtney Lee",3900,"NY@Min 08:00PM ET",18.765,"NY"
"C","Cole Aldrich",3900,"NY@Min 08:00PM ET",8.912,"Min"
"PG","Patty Mills",3900,"SA@Dal 08:30PM ET",19.847,"SA"
"PG","Ty Lawson",3900,"Sac@Phi 07:00PM ET",20.458,"Sac"
"PF","Richaun Holmes",3900,"Sac@Phi 07:00PM ET",17.464,"Phi"
"SG","Vince Carter",3900,"Mem@Tor 07:30PM ET",19.583,"Mem"
"PG/SG","Rodney Stuckey",3900,"Ind@Por 10:00PM ET",13.906,"Ind"
"C","Aron Baynes",3800,"Det@Bos 07:30PM ET",11.961,"Det"
"SF/PF","Luol Deng",3800,"LAL@Chi 08:00PM ET",16.842,"LAL"
"PG","Tomas Satoransky",3800,"Was@OKC 08:00PM ET",11.234,"Was"
"PF","David Lee",3800,"SA@Dal 08:30PM ET",16.694,"SA"
"SG/SF","Terrence Ross",3800,"Mem@Tor 07:30PM ET",17.578,"Tor"
"SG","Kyle Korver",3800,"Atl@Pho 09:00PM ET",18.188,"Atl"
"PG","Jose Calderon",3700,"LAL@Chi 08:00PM ET",12.386,"LAL"
"SG","Nik Stauskas",3700,"Sac@Phi 07:00PM ET",17.653,"Phi"
"SG/SF","James Ennis",3700,"Mem@Tor 07:30PM ET",19.929,"Mem"
"SF","Chandler Parsons",3700,"Mem@Tor 07:30PM ET",13.750,"Mem"
"C","Willie Reed",3600,"Mia@Den 09:00PM ET",8.825,"Mia"
"PG","Jerian Grant",3600,"LAL@Chi 08:00PM ET",11.075,"Chi"
"PF/C","Kyle O'Quinn",3600,"NY@Min 08:00PM ET",12.809,"NY"
"C","Dewayne Dedmon",3600,"SA@Dal 08:30PM ET",14.417,"SA"
"C","Al Jefferson",3600,"Ind@Por 10:00PM ET",14.681,"Ind"
"C","Ed Davis",3600,"Ind@Por 10:00PM ET",12.434,"Por"
"PF","Jared Dudley",3600,"Atl@Pho 09:00PM ET",18.441,"Pho"
"SG/SF","Justin Anderson",3500,"SA@Dal 08:30PM ET",17.500,"Dal"
"SG","Gerald Henderson",3500,"Sac@Phi 07:00PM ET",17.485,"Phi"
"SG/SF","Allen Crabbe",3500,"Ind@Por 10:00PM ET",15.908,"Por"
"PF","Amir Johnson",3400,"Det@Bos 07:30PM ET",16.279,"Bos"
"C","Tyler Zeller",3400,"Det@Bos 07:30PM ET",14.618,"Bos"
"C","Guillermo Hernangomez",3400,"NY@Min 08:00PM ET",13.071,"NY"
"PG","Cory Joseph",3400,"Mem@Tor 07:30PM ET",15.279,"Tor"
"SG/SF","Norman Powell",3400,"Mem@Tor 07:30PM ET",11.923,"Tor"
"PG/SG","Tim Hardaway Jr.",3400,"Atl@Pho 09:00PM ET",16.056,"Atl"
"SF","Doug McDermott",3300,"LAL@Chi 08:00PM ET",16.889,"Chi"
"C","Timofey Mozgov",3300,"LAL@Chi 08:00PM ET",17.694,"LAL"
"SG/SF","Jonathon Simmons",3300,"SA@Dal 08:30PM ET",13.514,"SA"
"PF/C","Dwight Powell",3300,"SA@Dal 08:30PM ET",16.359,"Dal"
"PF","Thomas Robinson",3200,"LAL@Chi 08:00PM ET",6.825,"LAL"
"C","Tarik Black",3200,"LAL@Chi 08:00PM ET",15.237,"LAL"
"SG/SF","Justin Holiday",3200,"NY@Min 08:00PM ET",13.294,"NY"
"PF","Domantas Sabonis",3200,"Was@OKC 08:00PM ET",14.632,"OKC"
"SG","Manu Ginobili",3200,"SA@Dal 08:30PM ET",17.000,"SA"
"SG","Jonathan Gibson",3200,"SA@Dal 08:30PM ET",16.833,"Dal"
"PG","Wade Baldwin IV",3200,"Mem@Tor 07:30PM ET",10.955,"Mem"
"PF","Pascal Siakam",3200,"Mem@Tor 07:30PM ET",13.074,"Tor"
"PF","Meyers Leonard",3200,"Ind@Por 10:00PM ET",12.809,"Por"
"C","Alan Williams",3200,"Atl@Pho 09:00PM ET",15.036,"Pho"
"SF/PF","Jerami Grant",3100,"Was@OKC 08:00PM ET",13.292,"OKC"
"PG/SG","Garrett Temple",3100,"Sac@Phi 07:00PM ET",14.167,"Sac"
"SG","Arron Afflalo",3100,"Sac@Phi 07:00PM ET",14.208,"Sac"
"PF","Jarell Martin",3100,"Mem@Tor 07:30PM ET",10.471,"Mem"
"PG","Beno Udrih",3000,"Det@Bos 07:30PM ET",15.132,"Det"
"PG","Demetrius Jackson",3000,"Det@Bos 07:30PM ET",5.750,"Bos"
"PG","Terry Rozier",3000,"Det@Bos 07:30PM ET",15.397,"Bos"
"SG/SF","Stanley Johnson",3000,"Det@Bos 07:30PM ET",9.691,"Det"
"SG","Gerald Green",3000,"Det@Bos 07:30PM ET",9.300,"Bos"
"SG","Reggie Bullock",3000,"Det@Bos 07:30PM ET",7.563,"Det"
"SG","Darrun Hilliard",3000,"Det@Bos 07:30PM ET",6.194,"Det"
"SG","James Young",3000,"Det@Bos 07:30PM ET",3.750,"Bos"
"SF","Michael Gbinije",3000,"Det@Bos 07:30PM ET",1.600,"Det"
"SF","Jaylen Brown",3000,"Det@Bos 07:30PM ET",11.059,"Bos"
"PF","Jonas Jerebko",3000,"Det@Bos 07:30PM ET",11.824,"Bos"
"PF","Jordan Mickey",3000,"Det@Bos 07:30PM ET",5.000,"Bos"
"PF","Henry Ellenson",3000,"Det@Bos 07:30PM ET",2.200,"Det"
"C","Boban Marjanovic",3000,"Det@Bos 07:30PM ET",5.406,"Det"
"PG","Malik Beasley",3000,"Mia@Den 09:00PM ET",4.250,"Den"
"SG","Mike Miller",3000,"Mia@Den 09:00PM ET",5.167,"Den"
"SG","Wayne Ellington",3000,"Mia@Den 09:00PM ET",15.000,"Mia"
"SF","Alonzo Gee",3000,"Mia@Den 09:00PM ET",7.000,"Den"
"PF/C","Juancho Hernangomez",3000,"Mia@Den 09:00PM ET",9.904,"Den"
"PF","Chris Bosh",3000,"Mia@Den 09:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Den 09:00PM ET",3.500,"Mia"
"PF","Darrell Arthur",3000,"Mia@Den 09:00PM ET",8.800,"Den"
"PF","Luke Babbitt",3000,"Mia@Den 09:00PM ET",8.235,"Mia"
"PF","Derrick Williams",3000,"Mia@Den 09:00PM ET",10.795,"Mia"
"C","Josh McRoberts",3000,"Mia@Den 09:00PM ET",10.500,"Mia"
"PG","Marcelo Huertas",3000,"LAL@Chi 08:00PM ET",5.929,"LAL"
"PG","Michael Carter-Williams",3000,"LAL@Chi 08:00PM ET",13.583,"Chi"
"SG","Isaiah Canaan",3000,"LAL@Chi 08:00PM ET",12.828,"Chi"
"SG","R.J. Hunter",3000,"LAL@Chi 08:00PM ET",0.625,"Chi"
"SF","Metta World Peace",3000,"LAL@Chi 08:00PM ET",3.893,"LAL"
"SF","Denzel Valentine",3000,"LAL@Chi 08:00PM ET",5.479,"Chi"
"SF","Paul Zipser",3000,"LAL@Chi 08:00PM ET",2.950,"Chi"
"PF","Bobby Portis",3000,"LAL@Chi 08:00PM ET",9.817,"Chi"
"C","Cristiano Felicio",3000,"LAL@Chi 08:00PM ET",7.250,"Chi"
"C","Ivica Zubac",3000,"LAL@Chi 08:00PM ET",5.333,"LAL"
"PG","John Lucas III",3000,"NY@Min 08:00PM ET",1.500,"Min"
"PG","Kris Dunn",3000,"NY@Min 08:00PM ET",13.324,"Min"
"PG","Tyus Jones",3000,"NY@Min 08:00PM ET",13.577,"Min"
"SG/SF","Brandon Rush",3000,"NY@Min 08:00PM ET",4.639,"Min"
"SG/SF","Shabazz Muhammad",3000,"NY@Min 08:00PM ET",10.429,"Min"
"SG","Sasha Vujacic",3000,"NY@Min 08:00PM ET",3.700,"NY"
"SG","Ron Baker",3000,"NY@Min 08:00PM ET",6.250,"NY"
"SF/PF","Lance Thomas",3000,"NY@Min 08:00PM ET",8.781,"NY"
"SF","Mindaugas Kuzminskas",3000,"NY@Min 08:00PM ET",8.482,"NY"
"PF","Jordan Hill",3000,"NY@Min 08:00PM ET",6.250,"Min"
"PF","Nemanja Bjelica",3000,"NY@Min 08:00PM ET",14.574,"Min"
"PF","Adreian Payne",3000,"NY@Min 08:00PM ET",11.357,"Min"
"PF","Maurice Ndour",3000,"NY@Min 08:00PM ET",5.639,"NY"
"C","Nikola Pekovic",3000,"NY@Min 08:00PM ET",0,"Min"
"C","Marshall Plumlee",3000,"NY@Min 08:00PM ET",1.250,"NY"
"PG","Trey Burke",3000,"Was@OKC 08:00PM ET",7.538,"Was"
"PG","Semaj Christon",3000,"Was@OKC 08:00PM ET",7.806,"OKC"
"PG","Cameron Payne",3000,"Was@OKC 08:00PM ET",0,"OKC"
"SG/SF","Kelly Oubre Jr.",3000,"Was@OKC 08:00PM ET",9.450,"Was"
"SG","Anthony Morrow",3000,"Was@OKC 08:00PM ET",8.019,"OKC"
"SG","Marcus Thornton",3000,"Was@OKC 08:00PM ET",13.633,"Was"
"SG","Sheldon McClellan",3000,"Was@OKC 08:00PM ET",7.321,"Was"
"SG","Danuel House",3000,"Was@OKC 08:00PM ET",1.250,"Was"
"SG","Alex Abrines",3000,"Was@OKC 08:00PM ET",6.797,"OKC"
"SF","Kyle Singler",3000,"Was@OKC 08:00PM ET",4.575,"OKC"
"SF","Josh Huestis",3000,"Was@OKC 08:00PM ET",0,"OKC"
"PF/C","Jason Smith",3000,"Was@OKC 08:00PM ET",6.717,"Was"
"PF/C","Joffrey Lauvergne",3000,"Was@OKC 08:00PM ET",13.162,"OKC"
"PF","Andrew Nicholson",3000,"Was@OKC 08:00PM ET",7.833,"Was"
"C","Nick Collison",3000,"Was@OKC 08:00PM ET",1.900,"OKC"
"C","Ian Mahinmi",3000,"Was@OKC 08:00PM ET",5.250,"Was"
"C","Daniel Ochefu",3000,"Was@OKC 08:00PM ET",1.750,"Was"
"PG","Devin Harris",3000,"SA@Dal 08:30PM ET",0,"Dal"
"PG","Nicolas Laprovittola",3000,"SA@Dal 08:30PM ET",5.750,"SA"
"PG","Bryn Forbes",3000,"SA@Dal 08:30PM ET",2.111,"SA"
"PG","Dejounte Murray",3000,"SA@Dal 08:30PM ET",2.773,"SA"
"SG","Kyle Anderson",3000,"SA@Dal 08:30PM ET",8.531,"SA"
"SG","Nicolas Brussino",3000,"SA@Dal 08:30PM ET",6.231,"Dal"
"SF/PF","Davis Bertans",3000,"SA@Dal 08:30PM ET",7.250,"SA"
"SF","Dorian Finney-Smith",3000,"SA@Dal 08:30PM ET",8.950,"Dal"
"C","Salah Mejri",3000,"SA@Dal 08:30PM ET",10.333,"Dal"
"C","A.J. Hammons",3000,"SA@Dal 08:30PM ET",3.786,"Dal"
"PG","T.J. McConnell",3000,"Sac@Phi 07:00PM ET",14.792,"Phi"
"SG/SF","Hollis Thompson",3000,"Sac@Phi 07:00PM ET",14.653,"Phi"
"SG","Ben McLemore",3000,"Sac@Phi 07:00PM ET",9.767,"Sac"
"SG","Malachi Richardson",3000,"Sac@Phi 07:00PM ET",1.750,"Sac"
"SG","Timothe Luwawu-Cabarrot",3000,"Sac@Phi 07:00PM ET",3.818,"Phi"
"SF","Omri Casspi",3000,"Sac@Phi 07:00PM ET",11.083,"Sac"
"SF","Ben Simmons",3000,"Sac@Phi 07:00PM ET",0,"Phi"
"PF","Anthony Tolliver",3000,"Sac@Phi 07:00PM ET",6.375,"Sac"
"PF","Skal Labissiere",3000,"Sac@Phi 07:00PM ET",11.750,"Sac"
"C","Kosta Koufos",3000,"Sac@Phi 07:00PM ET",15.181,"Sac"
"C","Willie Cauley-Stein",3000,"Sac@Phi 07:00PM ET",8.804,"Sac"
"C","Georgios Papagiannis",3000,"Sac@Phi 07:00PM ET",2.750,"Sac"
"PG","Fred VanVleet",3000,"Mem@Tor 07:30PM ET",0.000,"Tor"
"PG","Delon Wright",3000,"Mem@Tor 07:30PM ET",0,"Tor"
"SG","Troy Daniels",3000,"Mem@Tor 07:30PM ET",4.714,"Mem"
"SF","Bruno Caboclo",3000,"Mem@Tor 07:30PM ET",3.250,"Tor"
"PF","Brandan Wright",3000,"Mem@Tor 07:30PM ET",0,"Mem"
"C","Jared Sullinger",3000,"Mem@Tor 07:30PM ET",0,"Tor"
"C","Jakob Poeltl",3000,"Mem@Tor 07:30PM ET",10.722,"Tor"
"C","Deyonta Davis",3000,"Mem@Tor 07:30PM ET",6.089,"Mem"
"PG","Aaron Brooks",3000,"Ind@Por 10:00PM ET",13.133,"Ind"
"PG","Shabazz Napier",3000,"Ind@Por 10:00PM ET",6.708,"Por"
"PG","Tim Quarterman",3000,"Ind@Por 10:00PM ET",3.958,"Por"
"SG","Joe Young",3000,"Ind@Por 10:00PM ET",5.135,"Ind"
"SF","Pat Connaughton",3000,"Ind@Por 10:00PM ET",3.469,"Por"
"PF","Lavoy Allen",3000,"Ind@Por 10:00PM ET",8.389,"Ind"
"PF","Rakeem Christmas",3000,"Ind@Por 10:00PM ET",5.125,"Ind"
"PF","Georges Niang",3000,"Ind@Por 10:00PM ET",2.938,"Ind"
"PF","Jake Layman",3000,"Ind@Por 10:00PM ET",7.091,"Por"
"PF","Noah Vonleh",3000,"Ind@Por 10:00PM ET",8.750,"Por"
"C","Festus Ezeli",3000,"Ind@Por 10:00PM ET",0,"Por"
"C","Kevin Seraphin",3000,"Ind@Por 10:00PM ET",10.364,"Ind"
"PG","Malcolm Delaney",3000,"Atl@Pho 09:00PM ET",13.778,"Atl"
"PG","Tyler Ulis",3000,"Atl@Pho 09:00PM ET",9.773,"Pho"
"SG","Leandro Barbosa",3000,"Atl@Pho 09:00PM ET",9.309,"Pho"
"SG","John Jenkins",3000,"Atl@Pho 09:00PM ET",1.625,"Pho"
"SF","Ryan Kelly",3000,"Atl@Pho 09:00PM ET",4.708,"Atl"
"SF","Taurean Prince",3000,"Atl@Pho 09:00PM ET",9.292,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Pho 09:00PM ET",2.750,"Atl"
"SF","Derrick Jones Jr.",3000,"Atl@Pho 09:00PM ET",0.000,"Pho"
"PF/C","Kris Humphries",3000,"Atl@Pho 09:00PM ET",9.482,"Atl"
"PF","Mike Scott",3000,"Atl@Pho 09:00PM ET",0,"Atl"
"PF","Marquese Chriss",3000,"Atl@Pho 09:00PM ET",11.972,"Pho"
"PF","Dragan Bender",3000,"Atl@Pho 09:00PM ET",6.115,"Pho"
"C","Tiago Splitter",3000,"Atl@Pho 09:00PM ET",0,"Atl"
