"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Jeremy Lin",6100,"LAC@Bkn 07:30PM ET",32.750,"Bkn"
"PG","Reggie Jackson",6000,"Det@Cha 07:00PM ET",0,"Det"
"C","Clint Capela",6000,"Hou@Uta 09:00PM ET",29.059,"Hou"
"PF/C","Serge Ibaka",5900,"Orl@SA 08:30PM ET",27.868,"Orl"
"PF","Derrick Favors",5800,"Hou@Uta 09:00PM ET",23.273,"Uta"
"PF","Trevor Booker",5700,"LAC@Bkn 07:30PM ET",29.078,"Bkn"
"SF/PF","Tobias Harris",5700,"Det@Cha 07:00PM ET",27.194,"Det"
"SG","Lou Williams",5700,"LAL@NO 08:00PM ET",26.972,"LAL"
"SG","Evan Fournier",5700,"Orl@SA 08:30PM ET",28.353,"Orl"
"SG","Rodney Hood",5600,"Hou@Uta 09:00PM ET",26.971,"Uta"
"SF/PF","Trevor Ariza",5600,"Hou@Uta 09:00PM ET",27.985,"Hou"
"PG","Tim Frazier",5500,"LAL@NO 08:00PM ET",29.347,"NO"
"C","Pau Gasol",5500,"Orl@SA 08:30PM ET",27.044,"SA"
"PF","Frank Kaminsky",5400,"Det@Cha 07:00PM ET",24.033,"Cha"
"PG/SG","Sean Kilpatrick",5300,"LAC@Bkn 07:30PM ET",25.422,"Bkn"
"C","Tristan Thompson",5200,"Cle@Mil 08:00PM ET",24.950,"Cle"
"PG","Elfrid Payton",5100,"Orl@SA 08:30PM ET",27.235,"Orl"
"PG","Ish Smith",5000,"Det@Cha 07:00PM ET",25.042,"Det"
"SG","Eric Gordon",5000,"Hou@Uta 09:00PM ET",26.353,"Hou"
"SG","Kentavious Caldwell-Pope",4900,"Det@Cha 07:00PM ET",24.764,"Det"
"SF","Michael Kidd-Gilchrist",4900,"Det@Cha 07:00PM ET",24.547,"Cha"
"PF","Terrence Jones",4900,"LAL@NO 08:00PM ET",23.368,"NO"
"SG","J.J. Redick",4800,"LAC@Bkn 07:30PM ET",21.431,"LAC"
"C","Cody Zeller",4800,"Det@Cha 07:00PM ET",23.089,"Cha"
"PF/C","Trey Lyles",4700,"Hou@Uta 09:00PM ET",18.347,"Uta"
"PF","Ryan Anderson",4700,"Hou@Uta 09:00PM ET",22.794,"Hou"
"SG/SF","Jeremy Lamb",4600,"Det@Cha 07:00PM ET",22.042,"Cha"
"PG","Patrick Beverley",4600,"Hou@Uta 09:00PM ET",22.333,"Hou"
"SG","Nick Young",4600,"LAL@NO 08:00PM ET",21.456,"LAL"
"SF/PF","Larry Nance Jr.",4600,"LAL@NO 08:00PM ET",19.074,"LAL"
"SF/PF","Aaron Gordon",4600,"Orl@SA 08:30PM ET",21.088,"Orl"
"SF","Marcus Morris",4500,"Det@Cha 07:00PM ET",24.167,"Det"
"PF","Jon Leuer",4400,"Det@Cha 07:00PM ET",22.639,"Det"
"SF","Brandon Ingram",4300,"LAL@NO 08:00PM ET",16.042,"LAL"
"C","Bismack Biyombo",4300,"Orl@SA 08:30PM ET",19.219,"Orl"
"SG","Danny Green",4200,"Orl@SA 08:30PM ET",20.722,"SA"
"PG/SG","Matthew Dellavedova",4100,"Cle@Mil 08:00PM ET",22.500,"Mil"
"PF","Marvin Williams",4100,"Det@Cha 07:00PM ET",21.783,"Cha"
"SG","J.R. Smith",4000,"Cle@Mil 08:00PM ET",18.917,"Cle"
"SG/SF","Bojan Bogdanovic",4000,"LAC@Bkn 07:30PM ET",21.609,"Bkn"
"PF/C","Spencer Hawes",4000,"Det@Cha 07:00PM ET",18.141,"Cha"
"PG","Tony Parker",4000,"Orl@SA 08:30PM ET",20.021,"SA"
"C","John Henson",3900,"Cle@Mil 08:00PM ET",16.731,"Mil"
"SF","Rondae Hollis-Jefferson",3900,"LAC@Bkn 07:30PM ET",18.911,"Bkn"
"SG","Marco Belinelli",3900,"Det@Cha 07:00PM ET",19.309,"Cha"
"SG","E'Twaun Moore",3900,"LAL@NO 08:00PM ET",21.059,"NO"
"PG","D.J. Augustin",3900,"Orl@SA 08:30PM ET",15.412,"Orl"
"PG","Patty Mills",3900,"Orl@SA 08:30PM ET",20.191,"SA"
"C","Greg Monroe",3800,"Cle@Mil 08:00PM ET",23.089,"Mil"
"C","Justin Hamilton",3800,"LAC@Bkn 07:30PM ET",17.547,"Bkn"
"C","Aron Baynes",3800,"Det@Cha 07:00PM ET",11.681,"Det"
"SF/PF","Luol Deng",3800,"LAL@NO 08:00PM ET",17.028,"LAL"
"PF","David Lee",3800,"Orl@SA 08:30PM ET",17.279,"SA"
"SG","Jamal Crawford",3700,"LAC@Bkn 07:30PM ET",18.458,"LAC"
"PF/C","Marreese Speights",3700,"LAC@Bkn 07:30PM ET",17.611,"LAC"
"PG","Jose Calderon",3700,"LAL@NO 08:00PM ET",12.500,"LAL"
"SG/SF","Raymond Felton",3600,"LAC@Bkn 07:30PM ET",10.597,"LAC"
"SF","Solomon Hill",3600,"LAL@NO 08:00PM ET",15.806,"NO"
"C","Dewayne Dedmon",3600,"Orl@SA 08:30PM ET",13.773,"SA"
"PG","Isaiah Whitehead",3500,"LAC@Bkn 07:30PM ET",14.667,"Bkn"
"SG/SF","Tony Snell",3400,"Cle@Mil 08:00PM ET",17.446,"Mil"
"PF","Channing Frye",3400,"Cle@Mil 08:00PM ET",19.864,"Cle"
"PG","Ramon Sessions",3400,"Det@Cha 07:00PM ET",13.456,"Cha"
"SG/SF","Joe Johnson",3400,"Hou@Uta 09:00PM ET",17.361,"Uta"
"SF/PF","Michael Beasley",3300,"Cle@Mil 08:00PM ET",14.517,"Mil"
"PG","Austin Rivers",3300,"LAC@Bkn 07:30PM ET",14.083,"LAC"
"PF/C","Montrezl Harrell",3300,"Hou@Uta 09:00PM ET",12.344,"Hou"
"PG","Langston Galloway",3300,"LAL@NO 08:00PM ET",17.306,"NO"
"C","Timofey Mozgov",3300,"LAL@NO 08:00PM ET",17.309,"LAL"
"SG/SF","Jonathon Simmons",3300,"Orl@SA 08:30PM ET",13.471,"SA"
"PG/SG","Iman Shumpert",3200,"Cle@Mil 08:00PM ET",15.732,"Cle"
"PF","Thomas Robinson",3200,"LAL@NO 08:00PM ET",6.639,"LAL"
"C","Tarik Black",3200,"LAL@NO 08:00PM ET",15.042,"LAL"
"SG","Manu Ginobili",3200,"Orl@SA 08:30PM ET",16.200,"SA"
"SF/PF","Jeff Green",3200,"Orl@SA 08:30PM ET",15.281,"Orl"
"SG/SF","Joe Harris",3100,"LAC@Bkn 07:30PM ET",15.484,"Bkn"
"PG","Jason Terry",3000,"Cle@Mil 08:00PM ET",8.600,"Mil"
"PG","Mo Williams",3000,"Cle@Mil 08:00PM ET",0,"Cle"
"PG","Kay Felder",3000,"Cle@Mil 08:00PM ET",8.050,"Cle"
"SG/SF","Mike Dunleavy",3000,"Cle@Mil 08:00PM ET",8.827,"Cle"
"SG","James Jones",3000,"Cle@Mil 08:00PM ET",4.063,"Cle"
"SG","DeAndre Liggins",3000,"Cle@Mil 08:00PM ET",5.639,"Cle"
"SG","Khris Middleton",3000,"Cle@Mil 08:00PM ET",0,"Mil"
"SG","Jordan McRae",3000,"Cle@Mil 08:00PM ET",6.278,"Cle"
"SG","Malcolm Brogdon",3000,"Cle@Mil 08:00PM ET",15.750,"Mil"
"SG","Rashad Vaughn",3000,"Cle@Mil 08:00PM ET",10.417,"Mil"
"SF","Richard Jefferson",3000,"Cle@Mil 08:00PM ET",9.833,"Cle"
"SF","Steve Novak",3000,"Cle@Mil 08:00PM ET",0.000,"Mil"
"PF","Mirza Teletovic",3000,"Cle@Mil 08:00PM ET",11.617,"Mil"
"PF","Thon Maker",3000,"Cle@Mil 08:00PM ET",4.688,"Mil"
"C","Chris Andersen",3000,"Cle@Mil 08:00PM ET",8.667,"Cle"
"C","Miles Plumlee",3000,"Cle@Mil 08:00PM ET",9.267,"Mil"
"PG","Randy Foye",3000,"LAC@Bkn 07:30PM ET",12.375,"Bkn"
"PG","Yogi Ferrell",3000,"LAC@Bkn 07:30PM ET",10.833,"Bkn"
"SG","Alan Anderson",3000,"LAC@Bkn 07:30PM ET",5.750,"LAC"
"SG","Caris LeVert",3000,"LAC@Bkn 07:30PM ET",0,"Bkn"
"SF","Paul Pierce",3000,"LAC@Bkn 07:30PM ET",7.000,"LAC"
"SF","Luc Richard Mbah a Moute",3000,"LAC@Bkn 07:30PM ET",11.944,"LAC"
"SF","Wesley Johnson",3000,"LAC@Bkn 07:30PM ET",9.885,"LAC"
"SF","Anthony Bennett",3000,"LAC@Bkn 07:30PM ET",10.250,"Bkn"
"PF/C","Luis Scola",3000,"LAC@Bkn 07:30PM ET",13.083,"Bkn"
"PF/C","Brandon Bass",3000,"LAC@Bkn 07:30PM ET",6.400,"LAC"
"PF","Brice Johnson",3000,"LAC@Bkn 07:30PM ET",0,"LAC"
"PF","Chris McCullough",3000,"LAC@Bkn 07:30PM ET",5.875,"Bkn"
"C","Diamond Stone",3000,"LAC@Bkn 07:30PM ET",3.750,"LAC"
"PG","Beno Udrih",3000,"Det@Cha 07:00PM ET",14.931,"Det"
"PG","Brian Roberts",3000,"Det@Cha 07:00PM ET",2.063,"Cha"
"PG","Aaron Harrison",3000,"Det@Cha 07:00PM ET",1.750,"Cha"
"SG/SF","Stanley Johnson",3000,"Det@Cha 07:00PM ET",10.203,"Det"
"SG","Reggie Bullock",3000,"Det@Cha 07:00PM ET",7.563,"Det"
"SG","Darrun Hilliard",3000,"Det@Cha 07:00PM ET",6.031,"Det"
"SF","Michael Gbinije",3000,"Det@Cha 07:00PM ET",1.188,"Det"
"SF","Treveon Graham",3000,"Det@Cha 07:00PM ET",5.313,"Cha"
"PF","Christian Wood",3000,"Det@Cha 07:00PM ET",2.500,"Cha"
"PF","Henry Ellenson",3000,"Det@Cha 07:00PM ET",2.200,"Det"
"C","Roy Hibbert",3000,"Det@Cha 07:00PM ET",13.063,"Cha"
"C","Boban Marjanovic",3000,"Det@Cha 07:00PM ET",6.000,"Det"
"PG","Bobby Brown",3000,"Hou@Uta 09:00PM ET",0.667,"Hou"
"PG","Shelvin Mack",3000,"Hou@Uta 09:00PM ET",13.944,"Uta"
"PG","Raul Neto",3000,"Hou@Uta 09:00PM ET",2.143,"Uta"
"PG","Tyler Ennis",3000,"Hou@Uta 09:00PM ET",7.229,"Hou"
"PG","Dante Exum",3000,"Hou@Uta 09:00PM ET",13.029,"Uta"
"SG","Alec Burks",3000,"Hou@Uta 09:00PM ET",0,"Uta"
"SG","K.J. McDaniels",3000,"Hou@Uta 09:00PM ET",8.682,"Hou"
"SF","Corey Brewer",3000,"Hou@Uta 09:00PM ET",10.015,"Hou"
"SF","Joe Ingles",3000,"Hou@Uta 09:00PM ET",10.389,"Uta"
"SF","Sam Dekker",3000,"Hou@Uta 09:00PM ET",12.912,"Hou"
"PF/C","Boris Diaw",3000,"Hou@Uta 09:00PM ET",9.028,"Uta"
"PF","Kyle Wiltjer",3000,"Hou@Uta 09:00PM ET",0.500,"Hou"
"PF","Joel Bolomboy",3000,"Hou@Uta 09:00PM ET",3.143,"Uta"
"C","Nene Hilario",3000,"Hou@Uta 09:00PM ET",15.133,"Hou"
"C","Jeff Withey",3000,"Hou@Uta 09:00PM ET",7.536,"Uta"
"C","Chinanu Onuaku",3000,"Hou@Uta 09:00PM ET",0,"Hou"
"PG","Marcelo Huertas",3000,"LAL@NO 08:00PM ET",6.458,"LAL"
"SG","Buddy Hield",3000,"LAL@NO 08:00PM ET",13.125,"NO"
"SF/PF","Dante Cunningham",3000,"LAL@NO 08:00PM ET",14.317,"NO"
"SF","Metta World Peace",3000,"LAL@NO 08:00PM ET",3.000,"LAL"
"SF","Quincy Pondexter",3000,"LAL@NO 08:00PM ET",0,"NO"
"SF","Anthony Brown",3000,"LAL@NO 08:00PM ET",3.750,"NO"
"PF","Cheick Diallo",3000,"LAL@NO 08:00PM ET",3.250,"NO"
"C","Alexis Ajinca",3000,"LAL@NO 08:00PM ET",9.125,"NO"
"C","Omer Asik",3000,"LAL@NO 08:00PM ET",12.722,"NO"
"C","Ivica Zubac",3000,"LAL@NO 08:00PM ET",5.333,"LAL"
"PG","C.J. Watson",3000,"Orl@SA 08:30PM ET",6.679,"Orl"
"PG","Nicolas Laprovittola",3000,"Orl@SA 08:30PM ET",5.750,"SA"
"PG","Bryn Forbes",3000,"Orl@SA 08:30PM ET",2.111,"SA"
"PG","Dejounte Murray",3000,"Orl@SA 08:30PM ET",2.625,"SA"
"SG/SF","Mario Hezonja",3000,"Orl@SA 08:30PM ET",9.159,"Orl"
"SG","Jodie Meeks",3000,"Orl@SA 08:30PM ET",0,"Orl"
"SG","C.J. Wilcox",3000,"Orl@SA 08:30PM ET",2.833,"Orl"
"SG","Kyle Anderson",3000,"Orl@SA 08:30PM ET",9.050,"SA"
"SF/PF","Davis Bertans",3000,"Orl@SA 08:30PM ET",7.625,"SA"
"SF","Damjan Rudez",3000,"Orl@SA 08:30PM ET",4.583,"Orl"
"PF","Arinze Onuaku",3000,"Orl@SA 08:30PM ET",1.625,"Orl"
"PF","Stephen Zimmerman Jr.",3000,"Orl@SA 08:30PM ET",4.250,"Orl"
