"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Justise Winslow",4900,"NY@Mia 07:30PM ET",26.944,"Mia"
"SG/SF","Josh Richardson",4800,"NY@Mia 07:30PM ET",20.538,"Mia"
"PF","James Johnson",4800,"NY@Mia 07:30PM ET",21.663,"Mia"
"PG","Ricky Rubio",4700,"SA@Min 08:00PM ET",23.950,"Min"
"C","Bismack Biyombo",4700,"Orl@Was 07:00PM ET",19.900,"Orl"
"SG","Troy Daniels",4700,"Phi@Mem 08:00PM ET",14.932,"Mem"
"SF","Robert Covington",4700,"Phi@Mem 08:00PM ET",21.842,"Phi"
"PF","Ersan Ilyasova",4600,"Phi@Mem 08:00PM ET",22.679,"Phi"
"PG/SG","Brandon Knight",4600,"Pho@Uta 09:00PM ET",21.238,"Pho"
"PF","Jon Leuer",4500,"Chi@Det 07:30PM ET",23.250,"Det"
"SG/SF","Justin Holiday",4500,"NY@Mia 07:30PM ET",14.438,"NY"
"PG","Elfrid Payton",4400,"Orl@Was 07:00PM ET",25.583,"Orl"
"SF","Troy Williams",4400,"Phi@Mem 08:00PM ET",10.515,"Mem"
"C","Tyson Chandler",4300,"Pho@Uta 09:00PM ET",23.833,"Pho"
"SF/PF","Nikola Mirotic",4200,"Chi@Det 07:30PM ET",20.850,"Chi"
"PG","Patty Mills",4200,"SA@Min 08:00PM ET",20.512,"SA"
"SF/PF","Aaron Gordon",4200,"Orl@Was 07:00PM ET",20.440,"Orl"
"SG","Wayne Ellington",4200,"NY@Mia 07:30PM ET",23.000,"Mia"
"SF","P.J. Tucker",4200,"Pho@Uta 09:00PM ET",17.175,"Pho"
"PF/C","Trey Lyles",4100,"Pho@Uta 09:00PM ET",18.773,"Uta"
"PG","Tony Parker",4000,"SA@Min 08:00PM ET",18.643,"SA"
"PG","Jerryd Bayless",4000,"Phi@Mem 08:00PM ET",21.333,"Phi"
"PG","Brandon Jennings",4000,"NY@Mia 07:30PM ET",19.863,"NY"
"C","Cole Aldrich",3900,"SA@Min 08:00PM ET",11.050,"Min"
"SG","Tony Allen",3900,"Phi@Mem 08:00PM ET",20.467,"Mem"
"SG","Nik Stauskas",3900,"Phi@Mem 08:00PM ET",17.155,"Phi"
"PF/C","Kyle O'Quinn",3900,"NY@Mia 07:30PM ET",14.938,"NY"
"SG/SF","Joe Johnson",3900,"Pho@Uta 09:00PM ET",17.409,"Uta"
"C","Alex Len",3900,"Pho@Uta 09:00PM ET",23.625,"Pho"
"C","Aron Baynes",3800,"Chi@Det 07:30PM ET",11.341,"Det"
"PG","D.J. Augustin",3800,"Orl@Was 07:00PM ET",16.131,"Orl"
"SF","Chandler Parsons",3800,"Phi@Mem 08:00PM ET",13.750,"Mem"
"PG","Shelvin Mack",3800,"Pho@Uta 09:00PM ET",15.136,"Uta"
"SG","Danny Green",3700,"SA@Min 08:00PM ET",17.712,"SA"
"SF/PF","Jeff Green",3700,"Orl@Was 07:00PM ET",16.425,"Orl"
"SG","Vince Carter",3700,"Phi@Mem 08:00PM ET",19.583,"Mem"
"C","Joakim Noah",3700,"NY@Mia 07:30PM ET",20.969,"NY"
"PG","Jerian Grant",3600,"Chi@Det 07:30PM ET",10.071,"Chi"
"SG","Manu Ginobili",3600,"SA@Min 08:00PM ET",17.875,"SA"
"SG/SF","James Ennis",3600,"Phi@Mem 08:00PM ET",19.929,"Mem"
"PF","Richaun Holmes",3600,"Phi@Mem 08:00PM ET",16.382,"Phi"
"SG","Courtney Lee",3600,"NY@Mia 07:30PM ET",18.458,"NY"
"SG","Rodney McGruder",3600,"NY@Mia 07:30PM ET",13.711,"Mia"
"C","Willie Reed",3600,"NY@Mia 07:30PM ET",8.846,"Mia"
"PF","David Lee",3500,"SA@Min 08:00PM ET",16.048,"SA"
"PG","Tomas Satoransky",3500,"Orl@Was 07:00PM ET",10.417,"Was"
"SG","Gerald Henderson",3500,"Phi@Mem 08:00PM ET",17.863,"Phi"
"PF","Jared Dudley",3400,"Pho@Uta 09:00PM ET",18.079,"Pho"
"SF","Doug McDermott",3300,"Chi@Det 07:30PM ET",16.889,"Chi"
"C","Dewayne Dedmon",3300,"SA@Min 08:00PM ET",15.000,"SA"
"PG","Wade Baldwin IV",3300,"Phi@Mem 08:00PM ET",12.333,"Mem"
"PF/C","Josh McRoberts",3200,"NY@Mia 07:30PM ET",12.455,"Mia"
"C","Guillermo Hernangomez",3200,"NY@Mia 07:30PM ET",13.029,"NY"
"SF","Joe Ingles",3200,"Pho@Uta 09:00PM ET",11.670,"Uta"
"SG","Isaiah Canaan",3100,"Chi@Det 07:30PM ET",13.038,"Chi"
"PF","Jarell Martin",3100,"Phi@Mem 08:00PM ET",11.143,"Mem"
"PG","Dante Exum",3100,"Pho@Uta 09:00PM ET",12.726,"Uta"
"PG","Beno Udrih",3000,"Chi@Det 07:30PM ET",14.702,"Det"
"PG","Michael Carter-Williams",3000,"Chi@Det 07:30PM ET",13.583,"Chi"
"SG/SF","Stanley Johnson",3000,"Chi@Det 07:30PM ET",9.132,"Det"
"SG","Darrun Hilliard",3000,"Chi@Det 07:30PM ET",6.438,"Det"
"SG","R.J. Hunter",3000,"Chi@Det 07:30PM ET",0.417,"Chi"
"SF","Reggie Bullock",3000,"Chi@Det 07:30PM ET",7.563,"Det"
"SF","Michael Gbinije",3000,"Chi@Det 07:30PM ET",1.333,"Det"
"SF","Denzel Valentine",3000,"Chi@Det 07:30PM ET",5.438,"Chi"
"SF","Paul Zipser",3000,"Chi@Det 07:30PM ET",2.458,"Chi"
"PF","Bobby Portis",3000,"Chi@Det 07:30PM ET",9.708,"Chi"
"PF","Henry Ellenson",3000,"Chi@Det 07:30PM ET",2.200,"Det"
"C","Boban Marjanovic",3000,"Chi@Det 07:30PM ET",5.417,"Det"
"C","Cristiano Felicio",3000,"Chi@Det 07:30PM ET",7.479,"Chi"
"PG","John Lucas III",3000,"SA@Min 08:00PM ET",1.500,"Min"
"PG","Nicolas Laprovittola",3000,"SA@Min 08:00PM ET",7.229,"SA"
"PG","Kris Dunn",3000,"SA@Min 08:00PM ET",13.438,"Min"
"PG","Bryn Forbes",3000,"SA@Min 08:00PM ET",2.111,"SA"
"PG","Tyus Jones",3000,"SA@Min 08:00PM ET",12.607,"Min"
"PG","Dejounte Murray",3000,"SA@Min 08:00PM ET",2.773,"SA"
"SG/SF","Brandon Rush",3000,"SA@Min 08:00PM ET",4.639,"Min"
"SG/SF","Jonathon Simmons",3000,"SA@Min 08:00PM ET",13.476,"SA"
"SG/SF","Shabazz Muhammad",3000,"SA@Min 08:00PM ET",11.132,"Min"
"SG","Kyle Anderson",3000,"SA@Min 08:00PM ET",8.597,"SA"
"SF/PF","Davis Bertans",3000,"SA@Min 08:00PM ET",7.029,"SA"
"PF","Jordan Hill",3000,"SA@Min 08:00PM ET",6.250,"Min"
"PF","Nemanja Bjelica",3000,"SA@Min 08:00PM ET",15.200,"Min"
"PF","Adreian Payne",3000,"SA@Min 08:00PM ET",11.357,"Min"
"C","Nikola Pekovic",3000,"SA@Min 08:00PM ET",0,"Min"
"PG/SG","C.J. Watson",3000,"Orl@Was 07:00PM ET",6.574,"Orl"
"PG","Trey Burke",3000,"Orl@Was 07:00PM ET",7.700,"Was"
"SG/SF","Mario Hezonja",3000,"Orl@Was 07:00PM ET",7.750,"Orl"
"SG/SF","Kelly Oubre Jr.",3000,"Orl@Was 07:00PM ET",10.625,"Was"
"SG","Jodie Meeks",3000,"Orl@Was 07:00PM ET",15.500,"Orl"
"SG","Marcus Thornton",3000,"Orl@Was 07:00PM ET",14.319,"Was"
"SG","C.J. Wilcox",3000,"Orl@Was 07:00PM ET",2.344,"Orl"
"SG","Sheldon McClellan",3000,"Orl@Was 07:00PM ET",7.321,"Was"
"SG","Danuel House",3000,"Orl@Was 07:00PM ET",1.250,"Was"
"SF","Damjan Rudez",3000,"Orl@Was 07:00PM ET",3.864,"Orl"
"PF/C","Jason Smith",3000,"Orl@Was 07:00PM ET",6.778,"Was"
"PF","Arinze Onuaku",3000,"Orl@Was 07:00PM ET",1.750,"Orl"
"PF","Andrew Nicholson",3000,"Orl@Was 07:00PM ET",7.346,"Was"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Was 07:00PM ET",4.250,"Orl"
"C","Ian Mahinmi",3000,"Orl@Was 07:00PM ET",5.250,"Was"
"C","Daniel Ochefu",3000,"Orl@Was 07:00PM ET",1.750,"Was"
"PG","T.J. McConnell",3000,"Phi@Mem 08:00PM ET",14.274,"Phi"
"SG/SF","Hollis Thompson",3000,"Phi@Mem 08:00PM ET",13.524,"Phi"
"SG","Timothe Luwawu-Cabarrot",3000,"Phi@Mem 08:00PM ET",4.446,"Phi"
"SF","Ben Simmons",3000,"Phi@Mem 08:00PM ET",0,"Phi"
"PF","Brandan Wright",3000,"Phi@Mem 08:00PM ET",0,"Mem"
"C","Deyonta Davis",3000,"Phi@Mem 08:00PM ET",5.931,"Mem"
"SG","Sasha Vujacic",3000,"NY@Mia 07:30PM ET",5.942,"NY"
"SG","Ron Baker",3000,"NY@Mia 07:30PM ET",6.250,"NY"
"SF/PF","Lance Thomas",3000,"NY@Mia 07:30PM ET",8.750,"NY"
"SF/PF","Luke Babbitt",3000,"NY@Mia 07:30PM ET",8.355,"Mia"
"SF","Derrick Williams",3000,"NY@Mia 07:30PM ET",10.795,"Mia"
"SF","Mindaugas Kuzminskas",3000,"NY@Mia 07:30PM ET",8.794,"NY"
"PF","Chris Bosh",3000,"NY@Mia 07:30PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"NY@Mia 07:30PM ET",3.500,"Mia"
"PF","Maurice Ndour",3000,"NY@Mia 07:30PM ET",4.950,"NY"
"C","Marshall Plumlee",3000,"NY@Mia 07:30PM ET",7.500,"NY"
"PG","Raul Neto",3000,"Pho@Uta 09:00PM ET",2.250,"Uta"
"PG","Tyler Ulis",3000,"Pho@Uta 09:00PM ET",9.688,"Pho"
"SG","Leandro Barbosa",3000,"Pho@Uta 09:00PM ET",9.039,"Pho"
"SG","John Jenkins",3000,"Pho@Uta 09:00PM ET",2.250,"Pho"
"SG","Alec Burks",3000,"Pho@Uta 09:00PM ET",0,"Uta"
"SF","Derrick Jones Jr.",3000,"Pho@Uta 09:00PM ET",0.000,"Pho"
"PF/C","Boris Diaw",3000,"Pho@Uta 09:00PM ET",9.923,"Uta"
"PF","Joel Bolomboy",3000,"Pho@Uta 09:00PM ET",3.143,"Uta"
"PF","Marquese Chriss",3000,"Pho@Uta 09:00PM ET",12.350,"Pho"
"PF","Dragan Bender",3000,"Pho@Uta 09:00PM ET",6.767,"Pho"
"C","Jeff Withey",3000,"Pho@Uta 09:00PM ET",7.861,"Uta"
"C","Alan Williams",3000,"Pho@Uta 09:00PM ET",13.750,"Pho"
