"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","Serge Ibaka",5900,"Orl@Mem 08:00PM ET",28.181,"Orl"
"PG/SG","Sean Kilpatrick",5800,"Mil@Bkn 07:30PM ET",27.426,"Bkn"
"SG","Evan Fournier",5800,"Orl@Mem 08:00PM ET",28.375,"Orl"
"PF","Derrick Favors",5800,"Mia@Uta 09:00PM ET",23.273,"Uta"
"C","Clint Capela",5700,"Hou@GS 10:30PM ET",28.611,"Hou"
"SG","Dion Waiters",5600,"Mia@Uta 09:00PM ET",27.047,"Mia"
"SF/PF","Trevor Ariza",5400,"Hou@GS 10:30PM ET",27.167,"Hou"
"SG","Rodney Hood",5300,"Mia@Uta 09:00PM ET",27.167,"Uta"
"C","Tristan Thompson",5200,"LAC@Cle 08:00PM ET",25.063,"Cle"
"SG","Eric Gordon",5100,"Hou@GS 10:30PM ET",26.500,"Hou"
"PG","Elfrid Payton",5000,"Orl@Mem 08:00PM ET",27.236,"Orl"
"PF/C","Zach Randolph",5000,"Orl@Mem 08:00PM ET",26.500,"Mem"
"PG","J.J. Barea",5000,"Dal@Cha 07:00PM ET",30.361,"Dal"
"PF","Dirk Nowitzki",5000,"Dal@Cha 07:00PM ET",24.800,"Dal"
"PF","Frank Kaminsky",5000,"Dal@Cha 07:00PM ET",23.141,"Cha"
"PG/SG","Tyler Johnson",4900,"Mia@Uta 09:00PM ET",26.147,"Mia"
"SF","Justise Winslow",4900,"Mia@Uta 09:00PM ET",26.778,"Mia"
"SG/SF","Josh Richardson",4800,"Mia@Uta 09:00PM ET",20.538,"Mia"
"SG","J.J. Redick",4700,"LAC@Cle 08:00PM ET",21.592,"LAC"
"SG","Wesley Matthews",4700,"Dal@Cha 07:00PM ET",24.922,"Dal"
"SG","Seth Curry",4700,"Dal@Cha 07:00PM ET",19.779,"Dal"
"PG","Patrick Beverley",4600,"Hou@GS 10:30PM ET",21.714,"Hou"
"PF","Ryan Anderson",4600,"Hou@GS 10:30PM ET",22.306,"Hou"
"PG","D.J. Augustin",4600,"Orl@Mem 08:00PM ET",15.861,"Orl"
"SF","Michael Kidd-Gilchrist",4600,"Dal@Cha 07:00PM ET",24.221,"Cha"
"PF","JaMychal Green",4500,"Orl@Mem 08:00PM ET",21.184,"Mem"
"PG/SG","Matthew Dellavedova",4400,"Mil@Bkn 07:30PM ET",22.359,"Mil"
"PG","Andrew Harrison",4400,"Orl@Mem 08:00PM ET",17.944,"Mem"
"PF/C","Trey Lyles",4400,"Mia@Uta 09:00PM ET",18.461,"Uta"
"C","Cody Zeller",4400,"Dal@Cha 07:00PM ET",22.983,"Cha"
"SF/PF","Aaron Gordon",4300,"Orl@Mem 08:00PM ET",20.764,"Orl"
"C","Bismack Biyombo",4300,"Orl@Mem 08:00PM ET",19.353,"Orl"
"SF","Troy Williams",4200,"Orl@Mem 08:00PM ET",8.482,"Mem"
"SF/PF","James Johnson",4200,"Mia@Uta 09:00PM ET",21.403,"Mia"
"SG/SF","Bojan Bogdanovic",4100,"Mil@Bkn 07:30PM ET",21.691,"Bkn"
"SG","Tony Allen",4100,"Orl@Mem 08:00PM ET",17.813,"Mem"
"SG/SF","Jeremy Lamb",4100,"Dal@Cha 07:00PM ET",20.071,"Cha"
"C","John Henson",4000,"Mil@Bkn 07:30PM ET",17.339,"Mil"
"SG/SF","Joe Johnson",4000,"Mia@Uta 09:00PM ET",17.513,"Uta"
"PG","Deron Williams",4000,"Dal@Cha 07:00PM ET",21.750,"Dal"
"PF","Marvin Williams",4000,"Dal@Cha 07:00PM ET",21.783,"Cha"
"C","Andrew Bogut",4000,"Dal@Cha 07:00PM ET",22.804,"Dal"
"SF","Rondae Hollis-Jefferson",3900,"Mil@Bkn 07:30PM ET",18.911,"Bkn"
"C","Greg Monroe",3900,"Mil@Bkn 07:30PM ET",23.683,"Mil"
"SG","Jamal Crawford",3900,"LAC@Cle 08:00PM ET",18.342,"LAC"
"SG","J.R. Smith",3900,"LAC@Cle 08:00PM ET",18.500,"Cle"
"SG","Rodney McGruder",3900,"Mia@Uta 09:00PM ET",13.221,"Mia"
"C","Justin Hamilton",3800,"Mil@Bkn 07:30PM ET",17.662,"Bkn"
"SF","Chandler Parsons",3800,"Orl@Mem 08:00PM ET",13.750,"Mem"
"PF/C","Marreese Speights",3800,"LAC@Cle 08:00PM ET",17.382,"LAC"
"SG","Vince Carter",3700,"Orl@Mem 08:00PM ET",19.583,"Mem"
"PG","Isaiah Whitehead",3600,"Mil@Bkn 07:30PM ET",14.788,"Bkn"
"SG/SF","Tony Snell",3600,"Mil@Bkn 07:30PM ET",17.250,"Mil"
"SG/SF","James Ennis",3600,"Orl@Mem 08:00PM ET",19.929,"Mem"
"C","Willie Reed",3600,"Mia@Uta 09:00PM ET",8.955,"Mia"
"SG","Marco Belinelli",3600,"Dal@Cha 07:00PM ET",19.292,"Cha"
"PF/C","Dwight Powell",3600,"Dal@Cha 07:00PM ET",16.397,"Dal"
"SF/PF","Michael Beasley",3500,"Mil@Bkn 07:30PM ET",15.234,"Mil"
"SF","Andre Iguodala",3500,"Hou@GS 10:30PM ET",17.556,"GS"
"SG/SF","Justin Anderson",3500,"Dal@Cha 07:00PM ET",16.750,"Dal"
"PF/C","Spencer Hawes",3500,"Dal@Cha 07:00PM ET",17.779,"Cha"
"PG","Shaun Livingston",3400,"Hou@GS 10:30PM ET",10.292,"GS"
"PF","Channing Frye",3400,"LAC@Cle 08:00PM ET",19.864,"Cle"
"PG","Ramon Sessions",3400,"Dal@Cha 07:00PM ET",13.389,"Cha"
"PF/C","Montrezl Harrell",3300,"Hou@GS 10:30PM ET",11.333,"Hou"
"C","Zaza Pachulia",3300,"Hou@GS 10:30PM ET",17.236,"GS"
"PG","Wade Baldwin IV",3300,"Orl@Mem 08:00PM ET",10.646,"Mem"
"PG","Austin Rivers",3300,"LAC@Cle 08:00PM ET",14.447,"LAC"
"SG/SF","Joe Harris",3200,"Mil@Bkn 07:30PM ET",15.971,"Bkn"
"SG/SF","Raymond Felton",3200,"LAC@Cle 08:00PM ET",10.829,"LAC"
"SG","Malcolm Brogdon",3100,"Mil@Bkn 07:30PM ET",15.875,"Mil"
"SF/PF","Jeff Green",3100,"Orl@Mem 08:00PM ET",15.132,"Orl"
"PF","Jarell Martin",3100,"Orl@Mem 08:00PM ET",10.528,"Mem"
"PG","Jason Terry",3000,"Mil@Bkn 07:30PM ET",8.841,"Mil"
"PG","Randy Foye",3000,"Mil@Bkn 07:30PM ET",12.591,"Bkn"
"PG","Yogi Ferrell",3000,"Mil@Bkn 07:30PM ET",10.833,"Bkn"
"SG","Khris Middleton",3000,"Mil@Bkn 07:30PM ET",0,"Mil"
"SG","Caris LeVert",3000,"Mil@Bkn 07:30PM ET",0,"Bkn"
"SG","Rashad Vaughn",3000,"Mil@Bkn 07:30PM ET",10.417,"Mil"
"SF","Steve Novak",3000,"Mil@Bkn 07:30PM ET",0.625,"Mil"
"SF","Anthony Bennett",3000,"Mil@Bkn 07:30PM ET",10.250,"Bkn"
"PF/C","Luis Scola",3000,"Mil@Bkn 07:30PM ET",12.469,"Bkn"
"PF","Mirza Teletovic",3000,"Mil@Bkn 07:30PM ET",11.617,"Mil"
"PF","Chris McCullough",3000,"Mil@Bkn 07:30PM ET",5.875,"Bkn"
"PF","Thon Maker",3000,"Mil@Bkn 07:30PM ET",4.800,"Mil"
"C","Miles Plumlee",3000,"Mil@Bkn 07:30PM ET",8.609,"Mil"
"PG/SG","Ian Clark",3000,"Hou@GS 10:30PM ET",10.967,"GS"
"PG","Bobby Brown",3000,"Hou@GS 10:30PM ET",0.667,"Hou"
"PG","Tyler Ennis",3000,"Hou@GS 10:30PM ET",6.673,"Hou"
"SG/SF","Patrick McCaw",3000,"Hou@GS 10:30PM ET",8.250,"GS"
"SG","K.J. McDaniels",3000,"Hou@GS 10:30PM ET",8.771,"Hou"
"SF","Corey Brewer",3000,"Hou@GS 10:30PM ET",9.764,"Hou"
"SF","Sam Dekker",3000,"Hou@GS 10:30PM ET",13.417,"Hou"
"PF","David West",3000,"Hou@GS 10:30PM ET",10.958,"GS"
"PF","Kyle Wiltjer",3000,"Hou@GS 10:30PM ET",0.500,"Hou"
"PF","James Michael McAdoo",3000,"Hou@GS 10:30PM ET",3.000,"GS"
"PF","Kevon Looney",3000,"Hou@GS 10:30PM ET",9.067,"GS"
"C","Nene Hilario",3000,"Hou@GS 10:30PM ET",14.922,"Hou"
"C","Anderson Varejao",3000,"Hou@GS 10:30PM ET",6.250,"GS"
"C","JaVale McGee",3000,"Hou@GS 10:30PM ET",7.982,"GS"
"C","Damian Jones",3000,"Hou@GS 10:30PM ET",0,"GS"
"C","Chinanu Onuaku",3000,"Hou@GS 10:30PM ET",0,"Hou"
"PG/SG","C.J. Watson",3000,"Orl@Mem 08:00PM ET",7.083,"Orl"
"SG/SF","Mario Hezonja",3000,"Orl@Mem 08:00PM ET",8.396,"Orl"
"SG","Jodie Meeks",3000,"Orl@Mem 08:00PM ET",0,"Orl"
"SG","C.J. Wilcox",3000,"Orl@Mem 08:00PM ET",2.571,"Orl"
"SG","Troy Daniels",3000,"Orl@Mem 08:00PM ET",7.281,"Mem"
"SF","Damjan Rudez",3000,"Orl@Mem 08:00PM ET",4.125,"Orl"
"PF","Arinze Onuaku",3000,"Orl@Mem 08:00PM ET",1.750,"Orl"
"PF","Brandan Wright",3000,"Orl@Mem 08:00PM ET",0,"Mem"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Mem 08:00PM ET",4.250,"Orl"
"C","Deyonta Davis",3000,"Orl@Mem 08:00PM ET",6.033,"Mem"
"PG/SG","Iman Shumpert",3000,"LAC@Cle 08:00PM ET",15.083,"Cle"
"PG","Mo Williams",3000,"LAC@Cle 08:00PM ET",0,"Cle"
"PG","Kay Felder",3000,"LAC@Cle 08:00PM ET",7.208,"Cle"
"SG/SF","Mike Dunleavy",3000,"LAC@Cle 08:00PM ET",8.857,"Cle"
"SG","James Jones",3000,"LAC@Cle 08:00PM ET",4.389,"Cle"
"SG","Alan Anderson",3000,"LAC@Cle 08:00PM ET",5.750,"LAC"
"SG","DeAndre Liggins",3000,"LAC@Cle 08:00PM ET",5.325,"Cle"
"SG","Jordan McRae",3000,"LAC@Cle 08:00PM ET",6.975,"Cle"
"SF","Paul Pierce",3000,"LAC@Cle 08:00PM ET",8.250,"LAC"
"SF","Richard Jefferson",3000,"LAC@Cle 08:00PM ET",9.906,"Cle"
"SF","Luc Richard Mbah a Moute",3000,"LAC@Cle 08:00PM ET",12.000,"LAC"
"SF","Wesley Johnson",3000,"LAC@Cle 08:00PM ET",10.054,"LAC"
"PF/C","Brandon Bass",3000,"LAC@Cle 08:00PM ET",6.545,"LAC"
"PF","Brice Johnson",3000,"LAC@Cle 08:00PM ET",0,"LAC"
"C","Chris Andersen",3000,"LAC@Cle 08:00PM ET",8.464,"Cle"
"C","Diamond Stone",3000,"LAC@Cle 08:00PM ET",3.750,"LAC"
"PG","Shelvin Mack",3000,"Mia@Uta 09:00PM ET",13.974,"Uta"
"PG","Raul Neto",3000,"Mia@Uta 09:00PM ET",2.143,"Uta"
"PG","Dante Exum",3000,"Mia@Uta 09:00PM ET",12.625,"Uta"
"SG","Wayne Ellington",3000,"Mia@Uta 09:00PM ET",26.250,"Mia"
"SG","Alec Burks",3000,"Mia@Uta 09:00PM ET",0,"Uta"
"SF","Joe Ingles",3000,"Mia@Uta 09:00PM ET",10.316,"Uta"
"PF/C","Boris Diaw",3000,"Mia@Uta 09:00PM ET",8.925,"Uta"
"PF","Chris Bosh",3000,"Mia@Uta 09:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Uta 09:00PM ET",3.500,"Mia"
"PF","Luke Babbitt",3000,"Mia@Uta 09:00PM ET",8.653,"Mia"
"PF","Derrick Williams",3000,"Mia@Uta 09:00PM ET",10.795,"Mia"
"PF","Joel Bolomboy",3000,"Mia@Uta 09:00PM ET",3.143,"Uta"
"C","Josh McRoberts",3000,"Mia@Uta 09:00PM ET",10.528,"Mia"
"C","Jeff Withey",3000,"Mia@Uta 09:00PM ET",7.900,"Uta"
"PG","Devin Harris",3000,"Dal@Cha 07:00PM ET",1.250,"Dal"
"PG","Brian Roberts",3000,"Dal@Cha 07:00PM ET",3.000,"Cha"
"PG","Aaron Harrison",3000,"Dal@Cha 07:00PM ET",1.625,"Cha"
"SG","Jonathan Gibson",3000,"Dal@Cha 07:00PM ET",15.250,"Dal"
"SG","Nicolas Brussino",3000,"Dal@Cha 07:00PM ET",5.786,"Dal"
"SF","Dorian Finney-Smith",3000,"Dal@Cha 07:00PM ET",8.797,"Dal"
"SF","Treveon Graham",3000,"Dal@Cha 07:00PM ET",4.500,"Cha"
"PF","Christian Wood",3000,"Dal@Cha 07:00PM ET",2.500,"Cha"
"C","Roy Hibbert",3000,"Dal@Cha 07:00PM ET",12.885,"Cha"
"C","Salah Mejri",3000,"Dal@Cha 07:00PM ET",9.635,"Dal"
"C","A.J. Hammons",3000,"Dal@Cha 07:00PM ET",3.786,"Dal"
