"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Gorgui Dieng",5900,"Uta@Min 08:00PM ET",26.066,"Min"
"PF","Kristaps Porzingis",5900,"Cle@NY 07:30PM ET",30.514,"NY"
"SF","Robert Covington",5800,"Phi@Por 10:00PM ET",25.965,"Phi"
"SG","Zach LaVine",5800,"Uta@Min 08:00PM ET",24.194,"Min"
"C","Jahlil Okafor",5800,"Phi@Por 10:00PM ET",30.429,"Phi"
"PG","Ish Smith",5700,"Phi@Por 10:00PM ET",28.922,"Phi"
"SG","Evan Turner",5700,"Bos@Pho 10:00PM ET",24.802,"Bos"
"PG","Norris Cole",5700,"Tor@NO 07:00PM ET",21.828,"NO"
"C","Rudy Gobert",5700,"Uta@Min 08:00PM ET",30.558,"Uta"
"PF","Marvin Williams",5600,"Cha@Mil 08:30PM ET",25.754,"Cha"
"C","Greg Monroe",5500,"Cha@Mil 08:30PM ET",33.775,"Mil"
"SF","Jae Crowder",5500,"Bos@Pho 10:00PM ET",28.470,"Bos"
"PG","Toney Douglas",5400,"Tor@NO 07:00PM ET",15.700,"NO"
"C","Robin Lopez",5400,"Cle@NY 07:30PM ET",24.137,"NY"
"SG","Kentavious Caldwell-Pope",5400,"Atl@Det 07:30PM ET",25.934,"Det"
"PG","Elfrid Payton",5400,"Chi@Orl 07:00PM ET",26.532,"Orl"
"PF","Jabari Parker",5400,"Cha@Mil 08:30PM ET",24.332,"Mil"
"PG","Jeff Teague",5300,"Atl@Det 07:30PM ET",29.632,"Atl"
"PG","Michael Carter-Williams",5300,"Cha@Mil 08:30PM ET",29.102,"Mil"
"SF","Marcus Morris",5200,"Atl@Det 07:30PM ET",25.844,"Det"
"SG","Avery Bradley",5200,"Bos@Pho 10:00PM ET",25.560,"Bos"
"C","Jared Sullinger",5200,"Bos@Pho 10:00PM ET",28.032,"Bos"
"SG","Bojan Bogdanovic",5200,"Ind@Bkn 06:00PM ET",17.993,"Bkn"
"SF","Jerami Grant",5200,"Phi@Por 10:00PM ET",22.055,"Phi"
"PF","Aaron Gordon",5200,"Chi@Orl 07:00PM ET",22.303,"Orl"
"PF","Myles Turner",5100,"Ind@Bkn 06:00PM ET",21.821,"Ind"
"C","Tyson Chandler",5000,"Bos@Pho 10:00PM ET",20.377,"Pho"
"C","Joakim Noah",5000,"Chi@Orl 07:00PM ET",23.353,"Chi"
"PG","George Hill",5000,"Ind@Bkn 06:00PM ET",25.879,"Ind"
"PF","Taj Gibson",5000,"Chi@Orl 07:00PM ET",22.536,"Chi"
"SG","Eric Gordon",5000,"Tor@NO 07:00PM ET",25.006,"NO"
"PF","Serge Ibaka",5000,"SA@OKC 08:00PM ET",27.014,"OKC"
"C","Mason Plumlee",5000,"Phi@Por 10:00PM ET",25.510,"Por"
"SG","Rodney Hood",5000,"Uta@Min 08:00PM ET",24.855,"Uta"
"SG","Evan Fournier",5000,"Chi@Orl 07:00PM ET",25.156,"Orl"
"C","Jonas Valanciunas",4900,"Tor@NO 07:00PM ET",28.235,"Tor"
"C","Bismack Biyombo",4800,"Tor@NO 07:00PM ET",20.085,"Tor"
"SF","P.J. Tucker",4700,"Bos@Pho 10:00PM ET",20.472,"Pho"
"PG","Tony Parker",4600,"SA@OKC 08:00PM ET",24.515,"SA"
"C","Al Jefferson",4600,"Cha@Mil 08:30PM ET",24.164,"Cha"
"C","Ian Mahinmi",4600,"Ind@Bkn 06:00PM ET",23.189,"Ind"
"C","Enes Kanter",4600,"SA@OKC 08:00PM ET",23.958,"OKC"
"SF","DeMarre Carroll",4500,"Tor@NO 07:00PM ET",23.261,"Tor"
"PF","Amir Johnson",4500,"Bos@Pho 10:00PM ET",20.804,"Bos"
"PF","Jon Leuer",4500,"Bos@Pho 10:00PM ET",19.107,"Pho"
"PF","Tristan Thompson",4500,"Cle@NY 07:30PM ET",22.656,"Cle"
"PF","Nikola Mirotic",4500,"Chi@Orl 07:00PM ET",23.332,"Chi"
"SG","J.R. Smith",4400,"Cle@NY 07:30PM ET",21.941,"Cle"
"SG","Hollis Thompson",4400,"Phi@Por 10:00PM ET",17.651,"Phi"
"SF","Mirza Teletovic",4400,"Bos@Pho 10:00PM ET",18.843,"Pho"
"C","Omer Asik",4300,"Tor@NO 07:00PM ET",12.970,"NO"
"C","Tim Duncan",4200,"SA@OKC 08:00PM ET",25.645,"SA"
"PF","Carl Landry",4200,"Phi@Por 10:00PM ET",14.850,"Phi"
"PG","Dennis Schroder",4200,"Atl@Det 07:30PM ET",22.761,"Atl"
"SF","Luke Babbitt",4100,"Tor@NO 07:00PM ET",9.581,"NO"
"PG","Isaiah Canaan",4100,"Phi@Por 10:00PM ET",18.708,"Phi"
"SG","Arron Afflalo",4000,"Cle@NY 07:30PM ET",22.629,"NY"
"PG","Jeremy Lin",4000,"Cha@Mil 08:30PM ET",21.957,"Cha"
"SF","Kent Bazemore",4000,"Atl@Det 07:30PM ET",23.963,"Atl"
"PG","Tim Frazier",4000,"Tor@NO 07:00PM ET",7.769,"NO"
"SG","Tim Hardaway Jr.",4000,"Atl@Det 07:30PM ET",11.339,"Atl"
"SF","Michael Kidd-Gilchrist",4000,"Cha@Mil 08:30PM ET",24.464,"Cha"
"SF","Stanley Johnson",4000,"Atl@Det 07:30PM ET",17.807,"Det"
"SG","Kyle Korver",3900,"Atl@Det 07:30PM ET",19.475,"Atl"
"SF","Dante Cunningham",3900,"Tor@NO 07:00PM ET",12.188,"NO"
"SF","Thabo Sefolosha",3900,"Atl@Det 07:30PM ET",18.086,"Atl"
"PF","Patrick Patterson",3900,"Tor@NO 07:00PM ET",16.072,"Tor"
"SF","Al-Farouq Aminu",3900,"Phi@Por 10:00PM ET",22.771,"Por"
"PF","Ed Davis",3900,"Phi@Por 10:00PM ET",20.135,"Por"
"PG","Brandon Jennings",3900,"Chi@Orl 07:00PM ET",16.083,"Orl"
"SG","Alec Burks",3900,"Uta@Min 08:00PM ET",23.018,"Uta"
"PG","Cory Joseph",3900,"Tor@NO 07:00PM ET",18.114,"Tor"
"SG","Danny Green",3800,"SA@OKC 08:00PM ET",18.686,"SA"
"PG","Jose Calderon",3800,"Cle@NY 07:30PM ET",19.703,"NY"
"PG","Jerryd Bayless",3800,"Cha@Mil 08:30PM ET",21.645,"Mil"
"C","Kelly Olynyk",3800,"Bos@Pho 10:00PM ET",20.216,"Bos"
"C","Cody Zeller",3800,"Cha@Mil 08:30PM ET",20.906,"Cha"
"SG","Rondae Hollis-Jefferson",3800,"Ind@Bkn 06:00PM ET",18.500,"Bkn"
"PF","Luis Scola",3700,"Tor@NO 07:00PM ET",18.439,"Tor"
"PG","Donald Sloan",3700,"Ind@Bkn 06:00PM ET",18.206,"Bkn"
"SG","E'Twaun Moore",3700,"Chi@Orl 07:00PM ET",14.477,"Chi"
"SF","T.J. Warren",3700,"Bos@Pho 10:00PM ET",18.516,"Pho"
"C","Steven Adams",3700,"SA@OKC 08:00PM ET",19.668,"OKC"
"PG","Marcus Smart",3700,"Bos@Pho 10:00PM ET",22.368,"Bos"
"SG","Nik Stauskas",3700,"Phi@Por 10:00PM ET",15.492,"Phi"
"PF","Jason Smith",3600,"Chi@Orl 07:00PM ET",13.621,"Orl"
"SG","Courtney Lee",3600,"Cha@Mil 08:30PM ET",18.141,"Cha"
"SF","Doug McDermott",3600,"Chi@Orl 07:00PM ET",14.564,"Chi"
"PF","Channing Frye",3500,"Cle@NY 07:30PM ET",13.504,"Cle"
"PF","Ersan Ilyasova",3500,"Chi@Orl 07:00PM ET",21.307,"Orl"
"PF","Jordan Hill",3500,"Ind@Bkn 06:00PM ET",20.362,"Ind"
"PG","Patty Mills",3500,"SA@OKC 08:00PM ET",17.401,"SA"
"C","Alexis Ajinca",3500,"Tor@NO 07:00PM ET",11.645,"NO"
"SG","Dion Waiters",3500,"SA@OKC 08:00PM ET",17.934,"OKC"
"C","Frank Kaminsky",3500,"Cha@Mil 08:30PM ET",16.275,"Cha"
"PG","Shane Larkin",3500,"Ind@Bkn 06:00PM ET",17.392,"Bkn"
"PF","Bobby Portis",3500,"Chi@Orl 07:00PM ET",16.422,"Chi"
"SG","Manu Ginobili",3400,"SA@OKC 08:00PM ET",19.575,"SA"
"SF","Derrick Williams",3400,"Cle@NY 07:30PM ET",15.553,"NY"
"SG","Terrence Ross",3400,"Tor@NO 07:00PM ET",16.367,"Tor"
"SG","Langston Galloway",3400,"Cle@NY 07:30PM ET",17.901,"NY"
"PF","David West",3300,"SA@OKC 08:00PM ET",16.239,"SA"
"C","Spencer Hawes",3300,"Cha@Mil 08:30PM ET",16.107,"Cha"
"SG","Gerald Henderson",3300,"Phi@Por 10:00PM ET",15.047,"Por"
"SG","Sean Kilpatrick",3300,"Ind@Bkn 06:00PM ET",12.450,"Bkn"
"SF","Kyle Anderson",3300,"SA@OKC 08:00PM ET",11.386,"SA"
"SF","Shabazz Muhammad",3300,"Uta@Min 08:00PM ET",15.403,"Min"
"SG","Sasha Vujacic",3200,"Cle@NY 07:30PM ET",9.442,"NY"
"PF","Jason Thompson",3200,"Tor@NO 07:00PM ET",8.306,"Tor"
"SG","Iman Shumpert",3200,"Cle@NY 07:30PM ET",15.633,"Cle"
"PF","John Henson",3200,"Cha@Mil 08:30PM ET",17.161,"Mil"
"PG","T.J. McConnell",3200,"Phi@Por 10:00PM ET",18.944,"Phi"
"SG","Darrun Hilliard",3200,"Atl@Det 07:30PM ET",7.022,"Det"
"SF","Maurice Harkless",3200,"Phi@Por 10:00PM ET",12.572,"Por"
"SG","Mario Hezonja",3200,"Chi@Orl 07:00PM ET",11.069,"Orl"
"SF","Mike Dunleavy",3100,"Chi@Orl 07:00PM ET",15.690,"Chi"
"PF","Boris Diaw",3100,"SA@OKC 08:00PM ET",14.500,"SA"
"PF","Kris Humphries",3100,"Atl@Det 07:30PM ET",15.028,"Atl"
"SF","C.J. Miles",3100,"Ind@Bkn 06:00PM ET",19.745,"Ind"
"SF","Alonzo Gee",3100,"Tor@NO 07:00PM ET",11.623,"NO"
"PF","Mike Scott",3100,"Atl@Det 07:30PM ET",12.398,"Atl"
"C","Miles Plumlee",3100,"Cha@Mil 08:30PM ET",11.337,"Mil"
"PG","Matthew Dellavedova",3100,"Cle@NY 07:30PM ET",18.610,"Cle"
"SG","Allen Crabbe",3100,"Phi@Por 10:00PM ET",17.694,"Por"
"PF","Richaun Holmes",3100,"Phi@Por 10:00PM ET",12.055,"Phi"
"PF","Kevin Garnett",3000,"Uta@Min 08:00PM ET",12.382,"Min"
"C","Nazr Mohammed",3000,"SA@OKC 08:00PM ET",1.875,"OKC"
"C","Elton Brand",3000,"Phi@Por 10:00PM ET",9.194,"Phi"
"PG","Andre Miller",3000,"SA@OKC 08:00PM ET",7.333,"SA"
"SF","Richard Jefferson",3000,"Cle@NY 07:30PM ET",10.348,"Cle"
"PF","Matt Bonner",3000,"SA@OKC 08:00PM ET",4.783,"SA"
"C","Nick Collison",3000,"SA@OKC 08:00PM ET",7.421,"OKC"
"PG","Kirk Hinrich",3000,"Atl@Det 07:30PM ET",8.411,"Atl"
"PG","Steve Blake",3000,"Atl@Det 07:30PM ET",11.459,"Det"
"SG","James Jones",3000,"Cle@NY 07:30PM ET",6.244,"Cle"
"C","Chris Kaman",3000,"Phi@Por 10:00PM ET",5.700,"Por"
"PG","Mo Williams",3000,"Cle@NY 07:30PM ET",15.786,"Cle"
"PF","Louis Amundson",3000,"Cle@NY 07:30PM ET",5.730,"NY"
"SG","Kevin Martin",3000,"SA@OKC 08:00PM ET",14.883,"SA"
"PG","Ronnie Price",3000,"Bos@Pho 10:00PM ET",12.846,"Pho"
"SF","Tayshaun Prince",3000,"Uta@Min 08:00PM ET",8.044,"Min"
"SF","Steve Novak",3000,"Cha@Mil 08:30PM ET",3.325,"Mil"
"PG","Randy Foye",3000,"SA@OKC 08:00PM ET",12.993,"OKC"
"PG","C.J. Watson",3000,"Chi@Orl 07:00PM ET",12.360,"Orl"
"C","Kendrick Perkins",3000,"Tor@NO 07:00PM ET",7.760,"NO"
"PG","Aaron Brooks",3000,"Chi@Orl 07:00PM ET",14.034,"Chi"
"PF","Anthony Tolliver",3000,"Atl@Det 07:30PM ET",12.492,"Det"
"C","Sasha Kaun",3000,"Cle@NY 07:30PM ET",2.595,"Cle"
"PG","Brian Roberts",3000,"Phi@Por 10:00PM ET",7.267,"Por"
"SG","Anthony Morrow",3000,"SA@OKC 08:00PM ET",8.280,"OKC"
"PF","Joel Anthony",3000,"Atl@Det 07:30PM ET",2.559,"Det"
"SG","Rodney Stuckey",3000,"Ind@Bkn 06:00PM ET",17.537,"Ind"
"PF","Tyler Hansbrough",3000,"Cha@Mil 08:30PM ET",6.447,"Cha"
"C","Aron Baynes",3000,"Atl@Det 07:30PM ET",14.594,"Det"
"SG","Wayne Ellington",3000,"Ind@Bkn 06:00PM ET",13.627,"Bkn"
"PG","Ty Lawson",3000,"Ind@Bkn 06:00PM ET",14.183,"Ind"
"SF","Chase Budinger",3000,"Bos@Pho 10:00PM ET",9.912,"Pho"
"SF","Quincy Pondexter",3000,"Tor@NO 07:00PM ET",0,"NO"
"SG","Jodie Meeks",3000,"Atl@Det 07:30PM ET",2.000,"Det"
"SF","Lance Thomas",3000,"Cle@NY 07:30PM ET",13.199,"NY"
"PF","Trevor Booker",3000,"Uta@Min 08:00PM ET",17.000,"Uta"
"PG","Greivis Vasquez",3000,"Cha@Mil 08:30PM ET",17.047,"Mil"
"SG","Sonny Weems",3000,"Phi@Por 10:00PM ET",6.024,"Phi"
"C","Tiago Splitter",3000,"Atl@Det 07:30PM ET",12.444,"Atl"
"SG","Justin Holiday",3000,"Chi@Orl 07:00PM ET",8.310,"Chi"
"PG","O.J. Mayo",3000,"Cha@Mil 08:30PM ET",17.835,"Mil"
"SF","James Johnson",3000,"Tor@NO 07:00PM ET",11.123,"Tor"
"SF","Kyle Singler",3000,"SA@OKC 08:00PM ET",7.509,"OKC"
"C","Lavoy Allen",3000,"Ind@Bkn 06:00PM ET",14.938,"Ind"
"C","Nikola Pekovic",3000,"Uta@Min 08:00PM ET",7.854,"Min"
"C","Jeff Withey",3000,"Uta@Min 08:00PM ET",12.294,"Uta"
"PG","Jorge Gutierrez",3000,"Cha@Mil 08:30PM ET",4.917,"Cha"
"C","Tyler Zeller",3000,"Bos@Pho 10:00PM ET",11.014,"Bos"
"SF","Chris Johnson",3000,"Uta@Min 08:00PM ET",8.008,"Uta"
"PF","Andrew Nicholson",3000,"Chi@Orl 07:00PM ET",12.239,"Orl"
"C","Henry Sims",3000,"Ind@Bkn 06:00PM ET",13.000,"Bkn"
"PF","Willie Reed",3000,"Ind@Bkn 06:00PM ET",10.313,"Bkn"
"PF","Kyle O'Quinn",3000,"Cle@NY 07:30PM ET",12.364,"NY"
"PG","Lorenzo Brown",3000,"Atl@Det 07:30PM ET",6.156,"Det"
"PF","Jonas Jerebko",3000,"Bos@Pho 10:00PM ET",10.868,"Bos"
"SG","Lamar Patterson",3000,"Atl@Det 07:30PM ET",6.329,"Atl"
"C","Shayne Whittington",3000,"Ind@Bkn 06:00PM ET",2.750,"Ind"
"SF","Solomon Hill",3000,"Ind@Bkn 06:00PM ET",8.714,"Ind"
"SG","John Jenkins",3000,"Bos@Pho 10:00PM ET",6.581,"Pho"
"PF","Thomas Robinson",3000,"Ind@Bkn 06:00PM ET",11.285,"Bkn"
"SG","Jared Cunningham",3000,"Cha@Mil 08:30PM ET",5.114,"Mil"
"PG","Troy Daniels",3000,"Cha@Mil 08:30PM ET",8.257,"Cha"
"C","Greg Smith",3000,"Uta@Min 08:00PM ET",6.705,"Min"
"C","Mike Muscala",3000,"Atl@Det 07:30PM ET",7.792,"Atl"
"SG","Andre Roberson",3000,"SA@OKC 08:00PM ET",12.635,"OKC"
"SG","Bryce Dejean-Jones",3000,"Tor@NO 07:00PM ET",13.286,"NO"
"C","Meyers Leonard",3000,"Phi@Por 10:00PM ET",18.098,"Por"
"PF","Kevin Seraphin",3000,"Cle@NY 07:30PM ET",9.817,"NY"
"C","Tibor Pleiss",3000,"Uta@Min 08:00PM ET",3.979,"Uta"
"PF","Nemanja Bjelica",3000,"Uta@Min 08:00PM ET",11.422,"Min"
"SF","Tony Snell",3000,"Chi@Orl 07:00PM ET",11.561,"Chi"
"PF","Cameron Bairstow",3000,"Chi@Orl 07:00PM ET",4.806,"Chi"
"SF","Josh Huestis",3000,"SA@OKC 08:00PM ET",3.000,"OKC"
"PG","Jerian Grant",3000,"Cle@NY 07:30PM ET",11.466,"NY"
"PG","Kendall Marshall",3000,"Phi@Por 10:00PM ET",9.932,"Phi"
"SF","Reggie Bullock",3000,"Atl@Det 07:30PM ET",6.227,"Det"
"SG","Jordan McRae",3000,"Cle@NY 07:30PM ET",6.132,"Cle"
"C","Timofey Mozgov",3000,"Cle@NY 07:30PM ET",14.086,"Cle"
"SG","Jeremy Lamb",3000,"Cha@Mil 08:30PM ET",18.332,"Cha"
"PG","Shabazz Napier",3000,"Chi@Orl 07:00PM ET",8.544,"Orl"
"SG","Markel Brown",3000,"Ind@Bkn 06:00PM ET",10.137,"Bkn"
"SG","Joe Ingles",3000,"Uta@Min 08:00PM ET",9.454,"Uta"
"C","Boban Marjanovic",3000,"SA@OKC 08:00PM ET",10.362,"SA"
"SF","Jonathon Simmons",3000,"SA@OKC 08:00PM ET",10.107,"SA"
"SF","Devyn Marble",3000,"Chi@Orl 07:00PM ET",3.976,"Orl"
"PF","Adreian Payne",3000,"Uta@Min 08:00PM ET",6.766,"Min"
"SG","Joe Young",3000,"Ind@Bkn 06:00PM ET",8.229,"Ind"
"SF","Pat Connaughton",3000,"Phi@Por 10:00PM ET",2.664,"Por"
"PG","Spencer Dinwiddie",3000,"Atl@Det 07:30PM ET",8.083,"Det"
"PF","Johnny O'Bryant",3000,"Cha@Mil 08:30PM ET",7.229,"Mil"
"PG","Trey Burke",3000,"Uta@Min 08:00PM ET",17.786,"Uta"
"C","Dewayne Dedmon",3000,"Chi@Orl 07:00PM ET",10.561,"Orl"
"PF","Alan Williams",3000,"Bos@Pho 10:00PM ET",8.375,"Pho"
"PG","Tony Wroten",3000,"Cle@NY 07:30PM ET",14.531,"NY"
"PF","Rakeem Christmas",3000,"Ind@Bkn 06:00PM ET",0,"Ind"
"SG","Norman Powell",3000,"Tor@NO 07:00PM ET",6.941,"Tor"
"C","Lucas Nogueira",3000,"Tor@NO 07:00PM ET",5.446,"Tor"
"SF","Sergey Karasev",3000,"Ind@Bkn 06:00PM ET",4.271,"Bkn"
"SG","R.J. Hunter",3000,"Bos@Pho 10:00PM ET",5.718,"Bos"
"SF","Coty Clarke",3000,"Bos@Pho 10:00PM ET",2.583,"Bos"
"SF","Glenn Robinson III",3000,"Ind@Bkn 06:00PM ET",7.869,"Ind"
"PF","Mitch McGary",3000,"SA@OKC 08:00PM ET",2.775,"OKC"
"PG","Archie Goodwin",3000,"Bos@Pho 10:00PM ET",15.592,"Pho"
"SF","Cleanthony Early",3000,"Cle@NY 07:30PM ET",1.364,"NY"
"PG","Raul Neto",3000,"Uta@Min 08:00PM ET",12.683,"Uta"
"PG","Delon Wright",3000,"Tor@NO 07:00PM ET",4.488,"Tor"
"PF","Jordan Mickey",3000,"Bos@Pho 10:00PM ET",3.804,"Bos"
"PG","Terry Rozier",3000,"Bos@Pho 10:00PM ET",5.129,"Bos"
"PG","Tyler Ennis",3000,"Cha@Mil 08:30PM ET",7.662,"Mil"
"PF","Noah Vonleh",3000,"Phi@Por 10:00PM ET",10.290,"Por"
"SG","James Young",3000,"Bos@Pho 10:00PM ET",3.442,"Bos"
"PG","Aaron Harrison",3000,"Cha@Mil 08:30PM ET",1.861,"Cha"
"PG","Cameron Payne",3000,"SA@OKC 08:00PM ET",11.082,"OKC"
"C","Joel Embiid",3000,"Phi@Por 10:00PM ET",0,"Phi"
"PG","Dante Exum",3000,"Uta@Min 08:00PM ET",0,"Uta"
"SF","Bruno Caboclo",3000,"Tor@NO 07:00PM ET",0.688,"Tor"
"SF","Damien Inglis",3000,"Cha@Mil 08:30PM ET",4.867,"Mil"
"C","Walter Tavares",3000,"Atl@Det 07:30PM ET",6.114,"Atl"
"SF","Damjan Rudez",3000,"Uta@Min 08:00PM ET",4.054,"Min"
"C","Cristiano Felicio",3000,"Chi@Orl 07:00PM ET",6.274,"Chi"
"PG","Tyus Jones",3000,"Uta@Min 08:00PM ET",11.389,"Min"
"PF","Cliff Alexander",3000,"Phi@Por 10:00PM ET",3.286,"Por"
"PF","Trey Lyles",3000,"Uta@Min 08:00PM ET",11.407,"Uta"
"SG","Rashad Vaughn",3000,"Cha@Mil 08:30PM ET",5.443,"Mil"
"PF","Chris McCullough",3000,"Ind@Bkn 06:00PM ET",7.942,"Bkn"
"SF","Luis Montero",3000,"Phi@Por 10:00PM ET",2.357,"Por"
