"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Klay Thompson",6800,"Dal@GS 10:30PM ET",33.601,"GS"
"C","Al Horford",6700,"Mil@Atl 08:00PM ET",33.896,"Atl"
"PF","Chris Bosh",6600,"Orl@Mia 08:00PM ET",34.972,"Mia"
"SG","Devin Booker",6600,"Pho@Sac 10:00PM ET",20.500,"Pho"
"SG","Dwyane Wade",6500,"Orl@Mia 08:00PM ET",33.200,"Mia"
"C","Marcin Gortat",6500,"Min@Was 07:00PM ET",31.873,"Was"
"SF","Danilo Gallinari",6400,"Den@LAL 10:30PM ET",32.476,"Den"
"SG","Khris Middleton",6400,"Mil@Atl 08:00PM ET",32.882,"Mil"
"SG","Andrew Wiggins",6400,"Min@Was 07:00PM ET",30.550,"Min"
"PF","Zach Randolph",6300,"Mem@SA 08:30PM ET",29.138,"Mem"
"PG","Mike Conley",6300,"Mem@SA 08:30PM ET",31.143,"Mem"
"C","Alex Len",6300,"Pho@Sac 10:00PM ET",21.858,"Pho"
"SF","Rudy Gay",6200,"Pho@Sac 10:00PM ET",31.008,"Sac"
"PG","Goran Dragic",6200,"Orl@Mia 08:00PM ET",28.774,"Mia"
"PG","D'Angelo Russell",6200,"Den@LAL 10:30PM ET",25.141,"LAL"
"PF","Gorgui Dieng",6100,"Min@Was 07:00PM ET",25.852,"Min"
"SF","Chandler Parsons",6000,"Dal@GS 10:30PM ET",26.061,"Dal"
"PG","Reggie Jackson",6000,"Cha@Det 07:30PM ET",33.423,"Det"
"SF","Tobias Harris",6000,"Cha@Det 07:30PM ET",28.806,"Det"
"SG","Zach LaVine",6000,"Min@Was 07:00PM ET",24.014,"Min"
"PF","Julius Randle",6000,"Den@LAL 10:30PM ET",28.607,"LAL"
"PF","Kenneth Faried",5900,"Den@LAL 10:30PM ET",28.131,"Den"
"C","Nikola Jokic",5900,"Den@LAL 10:30PM ET",24.582,"Den"
"PG","Emmanuel Mudiay",5900,"Den@LAL 10:30PM ET",27.203,"Den"
"SF","Lance Stephenson",5800,"Mem@SA 08:30PM ET",15.421,"Mem"
"SF","Luol Deng",5700,"Orl@Mia 08:00PM ET",24.778,"Mia"
"PG","Deron Williams",5600,"Dal@GS 10:30PM ET",28.419,"Dal"
"PG","Jeff Teague",5600,"Mil@Atl 08:00PM ET",29.667,"Atl"
"PF","Marvin Williams",5500,"Cha@Det 07:30PM ET",25.943,"Cha"
"C","Greg Monroe",5500,"Mil@Atl 08:00PM ET",34.046,"Mil"
"SG","Kentavious Caldwell-Pope",5500,"Cha@Det 07:30PM ET",25.728,"Det"
"PF","Jabari Parker",5400,"Mil@Atl 08:00PM ET",24.269,"Mil"
"SF","Trevor Ariza",5300,"Tor@Hou 08:00PM ET",26.764,"Hou"
"PG","Elfrid Payton",5300,"Orl@Mia 08:00PM ET",26.456,"Orl"
"PG","Michael Carter-Williams",5300,"Mil@Atl 08:00PM ET",29.102,"Mil"
"SG","Kobe Bryant",5200,"Den@LAL 10:30PM ET",28.750,"LAL"
"SF","Joe Johnson",5100,"Orl@Mia 08:00PM ET",24.379,"Mia"
"PG","Darren Collison",5100,"Pho@Sac 10:00PM ET",24.413,"Sac"
"SF","Marcus Morris",5100,"Cha@Det 07:30PM ET",25.803,"Det"
"SG","Will Barton",5100,"Den@LAL 10:30PM ET",28.351,"Den"
"SG","Bradley Beal",5100,"Min@Was 07:00PM ET",28.250,"Was"
"SF","Otto Porter",5100,"Min@Was 07:00PM ET",24.621,"Was"
"PF","Aaron Gordon",5100,"Orl@Mia 08:00PM ET",22.421,"Orl"
"C","Tyson Chandler",5000,"Pho@Sac 10:00PM ET",20.377,"Pho"
"PF","Markieff Morris",5000,"Min@Was 07:00PM ET",23.500,"Was"
"C","Jonas Valanciunas",5000,"Tor@Hou 08:00PM ET",27.811,"Tor"
"C","Bismack Biyombo",5000,"Tor@Hou 08:00PM ET",20.107,"Tor"
"SF","Matt Barnes",4900,"Mem@SA 08:30PM ET",23.223,"Mem"
"SG","Lou Williams",4900,"Den@LAL 10:30PM ET",25.139,"LAL"
"PG","Jordan Clarkson",4900,"Den@LAL 10:30PM ET",26.353,"LAL"
"SG","Evan Fournier",4900,"Orl@Mia 08:00PM ET",25.066,"Orl"
"PF","David Lee",4800,"Dal@GS 10:30PM ET",19.051,"Dal"
"SF","Tony Allen",4700,"Mem@SA 08:30PM ET",19.083,"Mem"
"SF","P.J. Tucker",4700,"Pho@Sac 10:00PM ET",20.521,"Pho"
"SF","DeMarre Carroll",4700,"Tor@Hou 08:00PM ET",23.261,"Tor"
"PF","JaMychal Green",4700,"Mem@SA 08:30PM ET",15.180,"Mem"
"SG","Gary Harris",4700,"Den@LAL 10:30PM ET",21.716,"Den"
"PG","Tony Parker",4600,"Mem@SA 08:30PM ET",24.481,"SA"
"C","Al Jefferson",4600,"Cha@Det 07:30PM ET",24.284,"Cha"
"PG","D.J. Augustin",4600,"Den@LAL 10:30PM ET",14.601,"Den"
"SF","Michael Beasley",4500,"Tor@Hou 08:00PM ET",22.150,"Hou"
"SG","Wesley Matthews",4400,"Dal@GS 10:30PM ET",21.810,"Dal"
"SG","Josh Richardson",4400,"Orl@Mia 08:00PM ET",12.274,"Mia"
"SF","Mirza Teletovic",4400,"Pho@Sac 10:00PM ET",18.808,"Pho"
"PG","Patrick Beverley",4300,"Tor@Hou 08:00PM ET",21.750,"Hou"
"C","Tim Duncan",4200,"Mem@SA 08:30PM ET",25.491,"SA"
"C","Andrew Bogut",4200,"Dal@GS 10:30PM ET",21.918,"GS"
"PF","Darrell Arthur",4200,"Den@LAL 10:30PM ET",17.227,"Den"
"SF","Omri Casspi",4200,"Pho@Sac 10:00PM ET",23.789,"Sac"
"PG","Dennis Schroder",4200,"Mil@Atl 08:00PM ET",22.879,"Atl"
"PF","Jon Leuer",4100,"Pho@Sac 10:00PM ET",19.225,"Pho"
"SF","Harrison Barnes",4100,"Dal@GS 10:30PM ET",21.832,"GS"
"SF","Wilson Chandler",4000,"Den@LAL 10:30PM ET",0,"Den"
"SF","Kent Bazemore",4000,"Mil@Atl 08:00PM ET",24.068,"Atl"
"SG","Tim Hardaway Jr.",4000,"Mil@Atl 08:00PM ET",11.280,"Atl"
"SF","Michael Kidd-Gilchrist",4000,"Cha@Det 07:30PM ET",24.464,"Cha"
"SF","Stanley Johnson",4000,"Cha@Det 07:30PM ET",17.950,"Det"
"SG","Kyle Korver",3900,"Mil@Atl 08:00PM ET",19.539,"Atl"
"SF","Thabo Sefolosha",3900,"Mil@Atl 08:00PM ET",17.962,"Atl"
"PG","Jeremy Lin",3900,"Cha@Det 07:30PM ET",22.092,"Cha"
"PF","Patrick Patterson",3900,"Tor@Hou 08:00PM ET",16.070,"Tor"
"PG","Brandon Jennings",3900,"Orl@Mia 08:00PM ET",16.030,"Orl"
"PG","Cory Joseph",3900,"Tor@Hou 08:00PM ET",18.120,"Tor"
"C","Jusuf Nurkic",3900,"Den@LAL 10:30PM ET",17.500,"Den"
"SF","Andre Iguodala",3800,"Dal@GS 10:30PM ET",20.292,"GS"
"SG","Raymond Felton",3800,"Dal@GS 10:30PM ET",19.975,"Dal"
"SG","Danny Green",3800,"Mem@SA 08:30PM ET",18.686,"SA"
"PG","Jerryd Bayless",3800,"Mil@Atl 08:00PM ET",21.474,"Mil"
"C","Salah Mejri",3800,"Dal@GS 10:30PM ET",10.510,"Dal"
"C","Cody Zeller",3800,"Cha@Det 07:30PM ET",20.960,"Cha"
"SF","Justise Winslow",3800,"Orl@Mia 08:00PM ET",17.254,"Mia"
"PF","Nene Hilario",3700,"Min@Was 07:00PM ET",18.219,"Was"
"PF","Luis Scola",3700,"Tor@Hou 08:00PM ET",18.319,"Tor"
"SF","T.J. Warren",3700,"Pho@Sac 10:00PM ET",18.516,"Pho"
"PG","J.J. Barea",3600,"Dal@GS 10:30PM ET",18.650,"Dal"
"PF","Brandon Bass",3600,"Den@LAL 10:30PM ET",16.851,"LAL"
"PF","Jason Smith",3600,"Orl@Mia 08:00PM ET",13.608,"Orl"
"SG","Courtney Lee",3600,"Cha@Det 07:30PM ET",18.213,"Cha"
"C","Marreese Speights",3600,"Dal@GS 10:30PM ET",13.631,"GS"
"C","Kosta Koufos",3600,"Pho@Sac 10:00PM ET",15.678,"Sac"
"SG","Vince Carter",3500,"Mem@SA 08:30PM ET",11.980,"Mem"
"PG","Jameer Nelson",3500,"Den@LAL 10:30PM ET",20.395,"Den"
"PG","Jordan Farmar",3500,"Mem@SA 08:30PM ET",20.250,"Mem"
"PF","Ersan Ilyasova",3500,"Orl@Mia 08:00PM ET",21.307,"Orl"
"PG","Patty Mills",3500,"Mem@SA 08:30PM ET",17.401,"SA"
"C","Frank Kaminsky",3500,"Cha@Det 07:30PM ET",16.439,"Cha"
"SG","Manu Ginobili",3400,"Mem@SA 08:30PM ET",19.519,"SA"
"PF","Brandan Wright",3400,"Mem@SA 08:30PM ET",15.063,"Mem"
"C","Festus Ezeli",3400,"Dal@GS 10:30PM ET",19.050,"GS"
"SG","Terrence Ross",3400,"Tor@Hou 08:00PM ET",16.367,"Tor"
"PG","Marcelo Huertas",3400,"Den@LAL 10:30PM ET",11.631,"LAL"
"PF","Donatas Motiejunas",3400,"Tor@Hou 08:00PM ET",12.241,"Hou"
"C","Willie Cauley-Stein",3400,"Pho@Sac 10:00PM ET",15.795,"Sac"
"PF","David West",3300,"Mem@SA 08:30PM ET",16.254,"SA"
"PG","Shaun Livingston",3300,"Dal@GS 10:30PM ET",14.835,"GS"
"C","Spencer Hawes",3300,"Cha@Det 07:30PM ET",16.161,"Cha"
"SF","Shabazz Muhammad",3300,"Min@Was 07:00PM ET",15.475,"Min"
"C","Zaza Pachulia",3200,"Dal@GS 10:30PM ET",26.112,"Dal"
"SG","Garrett Temple",3200,"Min@Was 07:00PM ET",15.822,"Was"
"PF","Jason Thompson",3200,"Tor@Hou 08:00PM ET",8.306,"Tor"
"PF","John Henson",3200,"Mil@Atl 08:00PM ET",16.729,"Mil"
"PG","Ray McCallum",3200,"Mem@SA 08:30PM ET",7.401,"Mem"
"SG","Darrun Hilliard",3200,"Cha@Det 07:30PM ET",7.022,"Det"
"SG","Mario Hezonja",3200,"Orl@Mia 08:00PM ET",10.993,"Orl"
"PG","Devin Harris",3100,"Dal@GS 10:30PM ET",14.623,"Dal"
"PF","Boris Diaw",3100,"Mem@SA 08:30PM ET",14.500,"SA"
"PF","Kris Humphries",3100,"Mil@Atl 08:00PM ET",14.971,"Atl"
"SF","Jared Dudley",3100,"Min@Was 07:00PM ET",18.118,"Was"
"SG","Brandon Rush",3100,"Dal@GS 10:30PM ET",10.476,"GS"
"SG","Marco Belinelli",3100,"Pho@Sac 10:00PM ET",16.616,"Sac"
"PF","Mike Scott",3100,"Mil@Atl 08:00PM ET",12.369,"Atl"
"SF","Marcus Thornton",3100,"Min@Was 07:00PM ET",16.934,"Was"
"C","Miles Plumlee",3100,"Mil@Atl 08:00PM ET",11.328,"Mil"
"PF","Larry Nance Jr.",3100,"Den@LAL 10:30PM ET",14.708,"LAL"
"PF","Kevin Garnett",3000,"Min@Was 07:00PM ET",12.382,"Min"
"PG","Andre Miller",3000,"Mem@SA 08:30PM ET",7.257,"SA"
"PG","Jason Terry",3000,"Tor@Hou 08:00PM ET",11.302,"Hou"
"SF","Metta World Peace",3000,"Den@LAL 10:30PM ET",10.802,"LAL"
"SG","Mike Miller",3000,"Den@LAL 10:30PM ET",4.599,"Den"
"PF","Matt Bonner",3000,"Mem@SA 08:30PM ET",5.000,"SA"
"PG","Kirk Hinrich",3000,"Mil@Atl 08:00PM ET",8.411,"Atl"
"PG","Steve Blake",3000,"Cha@Det 07:30PM ET",11.453,"Det"
"SG","Alan Anderson",3000,"Min@Was 07:00PM ET",11.306,"Was"
"SG","Kevin Martin",3000,"Mem@SA 08:30PM ET",14.766,"SA"
"C","Chris Andersen",3000,"Mem@SA 08:30PM ET",9.353,"Mem"
"PG","Ronnie Price",3000,"Pho@Sac 10:00PM ET",12.730,"Pho"
"PF","Drew Gooden",3000,"Min@Was 07:00PM ET",8.455,"Was"
"C","Amar'e Stoudemire",3000,"Orl@Mia 08:00PM ET",14.221,"Mia"
"SF","Caron Butler",3000,"Pho@Sac 10:00PM ET",7.367,"Sac"
"SF","Tayshaun Prince",3000,"Min@Was 07:00PM ET",8.011,"Min"
"SF","Steve Novak",3000,"Mil@Atl 08:00PM ET",3.325,"Mil"
"PG","C.J. Watson",3000,"Orl@Mia 08:00PM ET",12.615,"Orl"
"C","Ryan Hollins",3000,"Mem@SA 08:30PM ET",8.719,"Mem"
"PG","Leandro Barbosa",3000,"Dal@GS 10:30PM ET",11.953,"GS"
"PF","Udonis Haslem",3000,"Orl@Mia 08:00PM ET",5.250,"Mia"
"PF","Charlie Villanueva",3000,"Dal@GS 10:30PM ET",9.750,"Dal"
"PF","Anthony Tolliver",3000,"Cha@Det 07:30PM ET",12.306,"Det"
"PF","Josh Smith",3000,"Tor@Hou 08:00PM ET",15.460,"Hou"
"C","Anderson Varejao",3000,"Dal@GS 10:30PM ET",7.891,"GS"
"SF","Corey Brewer",3000,"Tor@Hou 08:00PM ET",15.281,"Hou"
"SG","Nick Young",3000,"Den@LAL 10:30PM ET",11.995,"LAL"
"PF","Joel Anthony",3000,"Cha@Det 07:30PM ET",2.559,"Det"
"C","Roy Hibbert",3000,"Den@LAL 10:30PM ET",17.225,"LAL"
"PG","Ramon Sessions",3000,"Min@Was 07:00PM ET",17.225,"Was"
"SG","Gerald Green",3000,"Orl@Mia 08:00PM ET",15.363,"Mia"
"PF","Tyler Hansbrough",3000,"Cha@Det 07:30PM ET",6.385,"Cha"
"PF","Josh McRoberts",3000,"Orl@Mia 08:00PM ET",10.722,"Mia"
"C","Aron Baynes",3000,"Cha@Det 07:30PM ET",14.447,"Det"
"SF","Chase Budinger",3000,"Pho@Sac 10:00PM ET",9.813,"Pho"
"SG","Jodie Meeks",3000,"Cha@Det 07:30PM ET",2.000,"Det"
"PG","Greivis Vasquez",3000,"Mil@Atl 08:00PM ET",17.047,"Mil"
"C","JaVale McGee",3000,"Dal@GS 10:30PM ET",12.188,"Dal"
"SF","Jeremy Evans",3000,"Dal@GS 10:30PM ET",5.667,"Dal"
"C","Tiago Splitter",3000,"Mil@Atl 08:00PM ET",12.444,"Atl"
"PG","O.J. Mayo",3000,"Mil@Atl 08:00PM ET",17.835,"Mil"
"SF","James Johnson",3000,"Tor@Hou 08:00PM ET",11.178,"Tor"
"SG","James Anderson",3000,"Pho@Sac 10:00PM ET",6.012,"Sac"
"PF","J.J. Hickson",3000,"Min@Was 07:00PM ET",12.457,"Was"
"C","Robert Sacre",3000,"Den@LAL 10:30PM ET",8.025,"LAL"
"PG","Andrew Goudelock",3000,"Tor@Hou 08:00PM ET",11.250,"Hou"
"C","Nikola Pekovic",3000,"Min@Was 07:00PM ET",7.854,"Min"
"PG","Jorge Gutierrez",3000,"Cha@Det 07:30PM ET",3.900,"Cha"
"PF","Andrew Nicholson",3000,"Orl@Mia 08:00PM ET",11.897,"Orl"
"PG","Seth Curry",3000,"Pho@Sac 10:00PM ET",7.227,"Sac"
"PF","Quincy Acy",3000,"Pho@Sac 10:00PM ET",10.010,"Sac"
"PG","Lorenzo Brown",3000,"Cha@Det 07:30PM ET",6.156,"Det"
"SG","Ian Clark",3000,"Dal@GS 10:30PM ET",7.570,"GS"
"SG","Lamar Patterson",3000,"Mil@Atl 08:00PM ET",6.329,"Atl"
"SG","John Jenkins",3000,"Pho@Sac 10:00PM ET",6.053,"Pho"
"SF","Ryan Kelly",3000,"Den@LAL 10:30PM ET",11.038,"LAL"
"SG","Jared Cunningham",3000,"Mil@Atl 08:00PM ET",5.035,"Mil"
"PG","Troy Daniels",3000,"Cha@Det 07:30PM ET",8.326,"Cha"
"C","Greg Smith",3000,"Min@Was 07:00PM ET",6.625,"Min"
"C","Mike Muscala",3000,"Mil@Atl 08:00PM ET",7.792,"Atl"
"PF","Nemanja Bjelica",3000,"Min@Was 07:00PM ET",11.335,"Min"
"C","Tarik Black",3000,"Den@LAL 10:30PM ET",9.717,"LAL"
"SF","Duje Dukan",3000,"Pho@Sac 10:00PM ET",0,"Sac"
"SG","Jarell Eddie",3000,"Min@Was 07:00PM ET",3.524,"Was"
"SF","Anthony Brown",3000,"Den@LAL 10:30PM ET",9.362,"LAL"
"PF","Dwight Powell",3000,"Dal@GS 10:30PM ET",13.642,"Dal"
"SF","Reggie Bullock",3000,"Cha@Det 07:30PM ET",6.427,"Det"
"SG","Jeremy Lamb",3000,"Cha@Det 07:30PM ET",18.202,"Cha"
"PG","Shabazz Napier",3000,"Orl@Mia 08:00PM ET",8.600,"Orl"
"C","Boban Marjanovic",3000,"Mem@SA 08:30PM ET",10.587,"SA"
"PF","Eric Moreland",3000,"Pho@Sac 10:00PM ET",3.900,"Sac"
"SF","Jonathon Simmons",3000,"Mem@SA 08:30PM ET",10.031,"SA"
"SF","Devyn Marble",3000,"Orl@Mia 08:00PM ET",3.900,"Orl"
"PF","Terrence Jones",3000,"Tor@Hou 08:00PM ET",17.699,"Hou"
"PF","Adreian Payne",3000,"Min@Was 07:00PM ET",6.766,"Min"
"SG","Tyler Johnson",3000,"Orl@Mia 08:00PM ET",17.632,"Mia"
"PG","Spencer Dinwiddie",3000,"Cha@Det 07:30PM ET",8.083,"Det"
"PF","Johnny O'Bryant",3000,"Mil@Atl 08:00PM ET",7.229,"Mil"
"SF","K.J. McDaniels",3000,"Tor@Hou 08:00PM ET",4.103,"Hou"
"SG","Ben McLemore",3000,"Pho@Sac 10:00PM ET",13.341,"Sac"
"C","Dewayne Dedmon",3000,"Orl@Mia 08:00PM ET",10.354,"Orl"
"PF","Alan Williams",3000,"Pho@Sac 10:00PM ET",3.000,"Pho"
"SF","P.J. Hairston",3000,"Mem@SA 08:30PM ET",12.065,"Mem"
"PF","James Michael McAdoo",3000,"Dal@GS 10:30PM ET",6.139,"GS"
"SF","Jakarr Sampson",3000,"Den@LAL 10:30PM ET",9.968,"Den"
"SG","Norman Powell",3000,"Tor@Hou 08:00PM ET",6.453,"Tor"
"C","Lucas Nogueira",3000,"Tor@Hou 08:00PM ET",5.446,"Tor"
"SF","Sam Dekker",3000,"Tor@Hou 08:00PM ET",1.083,"Hou"
"SG","Xavier Munford",3000,"Mem@SA 08:30PM ET",7.188,"Mem"
"SG","Jordan Adams",3000,"Mem@SA 08:30PM ET",9.500,"Mem"
"SF","Kyle Anderson",3000,"Mem@SA 08:30PM ET",11.351,"SA"
"SF","Justin Anderson",3000,"Dal@GS 10:30PM ET",6.074,"Dal"
"PF","Montrezl Harrell",3000,"Tor@Hou 08:00PM ET",7.237,"Hou"
"PG","Archie Goodwin",3000,"Pho@Sac 10:00PM ET",15.688,"Pho"
"C","Joffrey Lauvergne",3000,"Den@LAL 10:30PM ET",15.710,"Den"
"PG","Delon Wright",3000,"Tor@Hou 08:00PM ET",4.488,"Tor"
"PF","Jarell Martin",3000,"Mem@SA 08:30PM ET",10.838,"Mem"
"PG","Tyler Ennis",3000,"Mil@Atl 08:00PM ET",7.542,"Mil"
"PG","Aaron Harrison",3000,"Cha@Det 07:30PM ET",1.861,"Cha"
"SF","Bruno Caboclo",3000,"Tor@Hou 08:00PM ET",0.688,"Tor"
"PF","Clint Capela",3000,"Tor@Hou 08:00PM ET",19.313,"Hou"
"SF","Damien Inglis",3000,"Mil@Atl 08:00PM ET",4.867,"Mil"
"C","Walter Tavares",3000,"Mil@Atl 08:00PM ET",6.114,"Atl"
"SF","Damjan Rudez",3000,"Min@Was 07:00PM ET",4.054,"Min"
"PG","Tyus Jones",3000,"Min@Was 07:00PM ET",11.038,"Min"
"SF","Kelly Oubre Jr.",3000,"Min@Was 07:00PM ET",7.268,"Was"
"PF","Kevon Looney",3000,"Dal@GS 10:30PM ET",4.300,"GS"
"SG","Rashad Vaughn",3000,"Mil@Atl 08:00PM ET",5.443,"Mil"
"SF","Axel Toupane",3000,"Den@LAL 10:30PM ET",7.364,"Den"
